"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g16619","g16619",0.31876613532057,1.68759252127931,0,0.992211867993431,1
"g9960","g9960",-0.762749477619676,5.57107694719239,0,0.992262233928736,1
"g8964","g8964",-0.645187577272015,2.08684568335193,0,0.992269447080419,1
"g10220","g10220",-0.460580903997874,5.07518512834615,0,0.992285495284655,1
"g7866","g7866",-0.662263760003092,1.34756917283693,0,0.992289335543004,1
"g1224","g1224",-0.760527955387217,4.45013094810464,0,0.992324375702844,1
"g20161","g20161",-0.0213108265648541,1.13951722450837,0,0.992363468412637,1
"g9170","g9170",-0.662439255827448,2.33239567881701,0,0.992435099482967,1
"g1183","g1183",-0.524966147346903,8.16072695438385,0,0.992437900380186,1
"g21670","g21670",0.736123280040723,3.71421728498042,0,0.992439830418176,1
"g10750","g10750",0.8589788484952,8.58668333103448,0,0.992477854523031,1
"g23225","g23225",-0.84588894283321,8.16142417196953,0,0.992527344160121,1
"g23039","g23039",0.380615650311302,0.161717312199042,0,0.992557438651618,1
"g7001","g7001",-0.586604165497691,-0.171307235873253,0,0.99256437509934,1
"g6369","g6369",-0.381462870120175,-0.868134598266517,0,0.992577890030767,1
"g7868","g7868",0.501539171413341,-0.859339961438439,0,0.992579445726315,1
"g7506","g7506",-0.458898379455227,-0.498359267576535,0,0.992657648796993,1
"g8735","g8735",0.242355081131134,3.58183264147482,0,0.992698279085901,1
"g15549","g15549",-0.549695078780116,6.71834078636183,0,0.992763230348166,1
"g22721","g22721",0.101615736491407,5.29051291094137,0,0.992763641719971,1
"g5504","g5504",-0.472883624968435,6.02217990500571,0,0.992768278038596,1
"g7793","g7793",0.0922205778470442,3.20341019927321,0,0.992793668480009,1
"g6147","g6147",-0.331677725792635,3.39079144889464,0,0.992805672059201,1
"g21648","g21648",-0.544838341887653,0.126283829681652,0,0.992827720281288,1
"g15276","g15276",-0.323935463679338,-0.21552593381817,0,0.99284073417108,1
"g14223","g14223",-0.699191612531452,1.49544922828597,0,0.992846713764374,1
"g23370","g23370",-0.47688175366067,4.25903252805158,0,0.992856020378163,1
"g17264","g17264",-0.67475841926421,2.70211555952399,0,0.992901998134822,1
"g4434","g4434",0.855466133021675,8.76934311281996,0,0.992908251986954,1
"g7160","g7160",-0.225942083908295,1.6608060366852,0,0.992908367645997,1
"g17423","g17423",-0.552679620818098,1.99482968146374,0,0.99293159423091,1
"g6427","g6427",-0.524311004349114,1.0387489940461,0,0.992974430810016,1
"g9250","g9250",0.830215444282474,5.97621804995464,0,0.992978938517163,1
"g1768","g1768",-0.773391269772482,6.41256392984119,0,0.993000664736597,1
"g18363","g18363",-0.699758195154722,6.36828344773126,0,0.993002967841091,1
"g14901","g14901",-0.826862802199949,5.8057491586729,0,0.993042918826546,1
"g9849","g9849",0.646388891731128,1.6247657753151,0,0.993057281376424,1
"g20324","g20324",0.616679585587453,7.812175007695,0,0.993067843031936,1
"g8517","g8517",0.203676786137267,-1.47124541643538,0,0.993173602536498,1
"g13169","g13169",0.343538254622847,1.50340374325742,0,0.99321322395371,1
"g21916","g21916",-0.531228192427065,0.559597303339323,0,0.993262054702285,1
"g293","g293",-0.63775007205522,3.31929008249188,0,0.993276714521254,1
"g16872","g16872",-0.702442310701714,2.59197616997813,0,0.993304106481839,1
"g14213","g14213",0.743078882063725,4.25296419961216,0,0.993316337842211,1
"g18559","g18559",0.781918179165684,5.25452876183404,0,0.993331946696926,1
"g18562","g18562",0.648874924141921,4.06630216642763,0,0.993357588462644,1
"g10596","g10596",-0.464879709005472,-0.529478817941006,0,0.993370980257759,1
"g7677","g7677",-0.22111756804552,2.49045890381045,0,0.993407162519529,1
"g19577","g19577",-0.701100971693509,1.89999268544079,0,0.99341858120134,1
"g102","g102",-0.359056762217512,1.63793532234232,0,0.993421715772358,1
"g3018","g3018",-0.800856925455744,6.03401938717331,0,0.993426406575919,1
"g12439","g12439",0.807807687929577,5.21822747304927,0,0.993443578740997,1
"g12348","g12348",-0.538271286048288,4.11408846392956,0,0.993455080819968,1
"g17953","g17953",-0.656181408737766,7.4415134032304,0,0.993468503985154,1
"g16823","g16823",-0.26542607593869,-0.485531859717534,0,0.993469021146253,1
"g2216","g2216",-0.0598310546671108,1.62529569916622,0,0.993509109770078,1
"g23374","g23374",0.227901521209158,-0.037249714202112,0,0.993509765768145,1
"g7286","g7286",-0.676984258926908,6.54135124207299,0,0.993558763218564,1
"g9546","g9546",-0.686390728571713,3.4803806952934,0,0.99357068686152,1
"g1552","g1552",0.622379803603269,7.42203665004461,0,0.9936059188434,1
"g493","g493",0.553432863356641,2.02030539584385,0,0.993628088591486,1
"g7972","g7972",-0.26024183374595,4.54493500875127,0,0.99363494263182,1
"g20504","g20504",-0.746425485139659,5.79482758910931,0,0.993651385596315,1
"g9735","g9735",-0.635611046389934,0.292592443367677,0,0.993705967608806,1
"g11299","g11299",0.812375338546476,10.1439166719197,0,0.993764668340783,1
"g18122","g18122",0.471651630888002,1.67736645105908,0,0.993828630266129,1
"g6636","g6636",-0.860888016306182,5.96925435149102,0,0.993834081420835,1
"g671","g671",-0.198778204841395,-0.589301079252593,0,0.993859284866052,1
"g20239","g20239",0.658166787976513,7.05829111765235,0,0.993866891843288,1
"g266","g266",-0.375963194760109,-0.403721970743042,0,0.993885709149764,1
"g20618","g20618",0.577664310060129,4.16284169326107,0,0.993912789778646,1
"g3984","g3984",0.228353196668098,-1.17782719410639,0,0.993932169947763,1
"g16593","g16593",0.502228731799097,1.38240496684538,0,0.993938543403425,1
"g17929","g17929",-0.655256733831147,2.89774301117706,0,0.993997067087052,1
"g2443","g2443",-0.807815286575051,5.05967678467396,0,0.994011363216344,1
"g10625","g10625",0.519750029139654,0.752823745489696,0,0.994023610091644,1
"g10144","g10144",-0.576920200004293,5.32516734623419,0,0.99402688010802,1
"g4108","g4108",-0.328482166946264,0.492267442508667,0,0.994028899023415,1
"g9081","g9081",-0.798588704895918,8.57438471241582,0,0.994053483762863,1
"g8152","g8152",-0.381536382719671,5.64348998821993,0,0.994068124040097,1
"g14116","g14116",-0.42911575131476,4.66406728802435,0,0.994069189519314,1
"g20686","g20686",-0.0140885146041103,-1.53782585529964,0,0.994071734909344,1
"g20418","g20418",-0.194555317758661,5.15964393561427,0,0.994077331305891,1
"g8512","g8512",0.770516086759308,7.10853133600201,0,0.994096112849544,1
"g22760","g22760",0.292353072415032,2.30785929368607,0,0.994113010954156,1
"g9117","g9117",-0.57426499804736,4.41075648201191,0,0.994119850267986,1
"g22541","g22541",-0.593678859933079,0.222242919758257,0,0.99412228147869,1
"g15393","g15393",0.673843698058186,2.68436016892197,0,0.994131136202838,1
"g6853","g6853",-0.413692928377479,0.496245907151605,0,0.994149768027588,1
"g17624","g17624",0.344978823176127,2.64193023089534,0,0.994219232458485,1
"g10707","g10707",0.335934427671705,2.03874713710889,0,0.994226361847283,1
"g20033","g20033",-0.496033106433198,-0.148694644830183,0,0.994228150792043,1
"g5842","g5842",0.085719221186998,-1.00904183395281,0,0.994237345194312,1
"g6653","g6653",-0.738893282039445,2.94454235960498,0,0.994309701404366,1
"g7670","g7670",-0.648550518875633,2.98188569608174,0,0.994314614444244,1
"g22419","g22419",0.501347487087729,4.14306231419821,0,0.994316657094463,1
"g4075","g4075",0.654726305989182,5.53077649007972,0,0.994327095906126,1
"g19898","g19898",-0.248969051501814,-1.5122521537613,0,0.994327734563427,1
"g14975","g14975",0.766015827147613,7.35628768093254,0,0.994350804544227,1
"g13535","g13535",0.229028367680358,-0.849152109354283,0,0.994365196730585,1
"g922","g922",0.531025114818545,3.70717020528335,0,0.994383738310068,1
"g19745","g19745",-0.226828105800656,-1.29319860301233,0,0.994386339718476,1
"g16042","g16042",0.833604445130807,7.58118284025187,0,0.994387462834414,1
"g13827","g13827",0.574095116979993,4.413930113402,0,0.994421623318363,1
"g22127","g22127",-0.39439564657209,-0.706087908566504,0,0.994433210742355,1
"g22852","g22852",-0.625151543801158,1.88959966381571,0,0.994434410941925,1
"g19287","g19287",-0.754978631961507,5.17311375784423,0,0.994460129637869,1
"g10381","g10381",0.494261344109272,3.74353438520347,0,0.994466514212914,1
"g23310","g23310",-0.667333329164403,1.39111069418724,0,0.994470358519682,1
"g22788","g22788",-0.379247482002358,-1.00050386266221,0,0.994482985750454,1
"g15279","g15279",-0.504764950181726,2.81315579156051,0,0.994484994091491,1
"g19907","g19907",0.792135934108125,5.95587535236134,0,0.994498381694872,1
"g6406","g6406",-0.282966388022183,-1.60326966977941,0,0.99450812644616,1
"g4153","g4153",0.769721805596996,9.55358628680669,0,0.994527882144219,1
"g23293","g23293",-0.644971660851724,3.34328843116891,0,0.994532399762198,1
"g21864","g21864",-0.740312581571475,3.73915386006758,0,0.994533944426486,1
"g16976","g16976",-0.888952474310862,10.8679685183887,0,0.994540609355362,1
"g18057","g18057",-0.608005660302774,0.596978598109946,0,0.994550665130509,1
"g17656","g17656",0.776173712469781,5.58142487144703,0,0.994554737249145,1
"g2345","g2345",-0.177213462927425,4.19687661563389,0,0.994562818048883,1
"g21767","g21767",-0.637095916951746,1.34761976555331,0,0.994568697429705,1
"g18128","g18128",-0.705868177205971,4.86967850613293,0,0.994588422424135,1
"g10082","g10082",-0.288000344914761,1.59448833381491,0,0.994627967579815,1
"g5763","g5763",-0.539914872264733,4.0539070242875,0,0.994648230099004,1
"g21664","g21664",-0.753094750474765,5.13461410632758,0,0.994660476998157,1
"g10508","g10508",0.0437938159013913,1.19138570855707,0,0.994687796088884,1
"g17658","g17658",0.811459530975356,7.29808254305746,0,0.994737249856781,1
"g1817","g1817",-0.712775101705577,4.19053406676023,0,0.994781372758499,1
"g4942","g4942",-0.0893877500812097,-1.67080643075876,0,0.994791931165388,1
"g14576","g14576",-0.0361687067825229,1.75239024455734,0,0.994793240754893,1
"g13278","g13278",0.633575513101225,1.14244495844398,0,0.994830477417137,1
"g3330","g3330",-0.181857931098864,2.80482903211906,0,0.994841002060051,1
"g15958","g15958",-0.453949012315528,0.0978401438680059,0,0.99487954646781,1
"g5640","g5640",-0.227144246465923,-1.53043585800691,0,0.99491827513754,1
"g62","g62",-0.730280073284895,7.03866588152495,0,0.994935936320228,1
"g17975","g17975",0.510683353175295,-0.500449202518685,0,0.994939322609838,1
"g21844","g21844",-0.430682233279037,4.09067223461558,0,0.994950410766763,1
"g15496","g15496",-0.484569647713375,1.17963533661693,0,0.994974007175807,1
"g20855","g20855",-0.0947345623044473,3.01991520862162,0,0.994987165226543,1
"g1504","g1504",0.215192549015786,-0.939904913725663,0,0.994993654565193,1
"g17177","g17177",-0.275644484554776,0.958256627936044,0,0.995001085805683,1
"g13109","g13109",-0.0542946839579042,4.13913100387626,0,0.99501111901742,1
"g10062","g10062",-0.0633556316365551,5.6881180022057,0,0.995023608508209,1
"g19015","g19015",-0.859804283662874,5.86500293601599,0,0.995037853219858,1
"g18218","g18218",0.219917071023508,0.824610025027527,0,0.995046019783472,1
"g18093","g18093",-0.233894775888709,1.80146832301371,0,0.995093683911082,1
"g22802","g22802",-0.359487193074821,-1.14096152514755,0,0.995107429158272,1
"g14600","g14600",-0.766737707339433,6.18262006417797,0,0.995143356709167,1
"g14235","g14235",-0.686977528495074,4.45032804206622,0,0.99514556963577,1
"g9746","g9746",-0.650911445347449,4.34147378535791,0,0.995148125725382,1
"g19990","g19990",-0.514290366329556,4.5908615603365,0,0.995167815936013,1
"g16909","g16909",-0.811007181550326,3.79189916966899,0,0.995187593524312,1
"g9314","g9314",-0.32718109233217,3.77075812348842,0,0.995207982014952,1
"g20032","g20032",-0.355720050762579,1.73494256079171,0,0.995211444178292,1
"g10918","g10918",-0.766856188078182,4.05353469710617,0,0.995221968114187,1
"g7536","g7536",-0.551794204857034,2.37124590745865,0,0.995224574858238,1
"g10284","g10284",-0.174692326007926,1.34703294760471,0,0.995246532113653,1
"g9557","g9557",-0.155231421422535,1.54069394530066,0,0.995265678319187,1
"g3090","g3090",-0.718039669416807,5.74143156914912,0,0.99527628879175,1
"g22291","g22291",0.782331843604818,7.05263861611343,0,0.995304621392048,1
"g21020","g21020",0.819703668884004,6.44931398475809,0,0.995316570303527,1
"g22574","g22574",-0.327803652659378,-1.09278979126327,0,0.99534052123347,1
"g15408","g15408",-0.700657801764137,3.30800965737017,0,0.995345417350289,1
"g14466","g14466",-0.229520946328916,1.92283986343462,0,0.99538644478872,1
"g19298","g19298",-0.722020494413755,5.08549968813191,0,0.995397541665121,1
"g10409","g10409",0.101499273517484,-1.07765228069034,0,0.995403572258708,1
"g15553","g15553",-0.298187617947772,-0.102705383690172,0,0.995431705060513,1
"g7366","g7366",0.464532638550388,8.29930255520818,0,0.99548376077011,1
"g18422","g18422",0.708386227997321,7.7308871208034,0,0.995497201299967,1
"g16286","g16286",-0.0987156122332862,1.65947106424316,0,0.995521866894947,1
"g13664","g13664",-0.803254730858487,4.33502595543728,0,0.995522615583135,1
"g9588","g9588",-0.651837062914139,1.76415578064275,0,0.995542367762441,1
"g21211","g21211",0.772461832570822,3.86986909079597,0,0.995556882777036,1
"g22955","g22955",-0.553027807584921,1.62475441294812,0,0.99558132032469,1
"g1394","g1394",-0.733038464817356,6.17484783799954,0,0.995638026671776,1
"g9732","g9732",0.482671596916153,3.28916666813373,0,0.995673056052225,1
"g410","g410",-0.285867549811236,-1.58714578113718,0,0.995710091736147,1
"g19102","g19102",-0.62832381603183,5.49861934802132,0,0.995712438978256,1
"g290","g290",-0.556241368965207,3.74423994034535,0,0.995730544906187,1
"g10766","g10766",-0.179321612417559,-0.99957724000146,0,0.995733859960623,1
"g23339","g23339",0.529563633074938,5.13745309890112,0,0.995750755104793,1
"g22853","g22853",0.178976105746676,3.98480844829941,0,0.995751236118711,1
"g6057","g6057",-0.451743503512217,3.02474005618199,0,0.995761689647911,1
"g15302","g15302",-0.691746485619749,2.66836705713148,0,0.995795927821116,1
"g2461","g2461",-0.723618808744479,3.52507312374931,0,0.995800330230403,1
"g1266","g1266",0.726066999564709,6.40197770494683,0,0.99581931321498,1
"g2017","g2017",-0.479318109928515,5.38468434695272,0,0.995829093908134,1
"g22066","g22066",-0.617271726349957,5.38943161528326,0,0.995843483195135,1
"g5495","g5495",0.128390618784051,-1.40374971426945,0,0.995847464978484,1
"g23569","g23569",-0.159228851371578,1.51593461441917,0,0.995848509908628,1
"g6156","g6156",-0.230885132531219,3.19422883491018,0,0.99586726879491,1
"g6411","g6411",-0.625158562026463,4.23585791210952,0,0.995872939456449,1
"g22975","g22975",-0.56768221649837,1.1384982129597,0,0.9958753132198,1
"g19578","g19578",-0.446800086965244,2.40780234371905,0,0.995877933227438,1
"g21486","g21486",0.609078557479556,1.99004019111987,0,0.995914916403378,1
"g6190","g6190",-0.641948034838417,1.31869032098441,0,0.995922943861369,1
"g2467","g2467",0.340506374932109,-0.129173152432261,0,0.99595181933064,1
"g15754","g15754",-0.744433633666143,3.48813848544283,0,0.995972278755764,1
"g6707","g6707",0.693511736502382,4.43833691773735,0,0.995979311274973,1
"g21594","g21594",0.726413084581266,6.20991812067214,0,0.995991039628325,1
"g7668","g7668",-0.433227527362222,-0.424885462191317,0,0.995995954915436,1
"g20779","g20779",0.767546931080819,4.81758806726376,0,0.99601491766403,1
"g1614","g1614",0.493179647729427,-0.548051238467544,0,0.99602325701526,1
"g18121","g18121",0.464229878578819,2.13194341449231,0,0.996044952456873,1
"g499","g499",-0.0297535198089017,-0.36390496111458,0,0.996047728284073,1
"g12098","g12098",0.00824547606696324,4.40469639506775,0,0.996085033606846,1
"g2619","g2619",-0.588699070692194,8.16750141855316,0,0.996140579685698,1
"g19752","g19752",-0.786526921247883,6.72916678521307,0,0.996176217538685,1
"g2696","g2696",-0.753993652717347,3.97449942110016,0,0.996223692443391,1
"g5066","g5066",-0.609769592237687,3.29905909466674,0,0.996224134827935,1
"g15366","g15366",-0.7274878355896,4.50691780436962,0,0.996229009006312,1
"g23587","g23587",-0.352682797197199,0.880646664150991,0,0.99626128826237,1
"g18004","g18004",0.732779588950351,2.23463003561439,0,0.9962830767249,1
"g13122","g13122",-0.178700646810347,5.30116142995193,0,0.996308927321585,1
"g8424","g8424",0.0156010437695411,5.84333702933108,0,0.996325330814911,1
"g22522","g22522",-0.573180722745347,8.23111190216884,0,0.996341771322928,1
"g23572","g23572",-0.13273758666526,0.622990879096628,0,0.996344407619304,1
"g10132","g10132",-0.568181469827505,2.5785132843419,0,0.996359886249713,1
"g10264","g10264",-0.598194680565497,4.09109925649311,0,0.99638667901443,1
"g18832","g18832",0.370496760676287,-0.549007857689814,0,0.996402601746928,1
"g11229","g11229",0.0617031837314119,4.33103102135102,0,0.996404399692583,1
"g18313","g18313",-0.00820348296964024,-1.20298038067788,0,0.996425705543022,1
"g14534","g14534",0.656087213090382,4.26669549588849,0,0.996435195931498,1
"g8335","g8335",-0.631783623152941,1.49457229982391,0,0.996449274364443,1
"g20907","g20907",-0.841233636048131,7.81729430271015,0,0.996451832226569,1
"g9524","g9524",-0.758138052957083,4.44257937019142,0,0.99647433219239,1
"g7975","g7975",-0.552696607513019,9.07755396900178,0,0.996479296203509,1
"g7338","g7338",0.0979998425025983,-1.25968589226766,0,0.996484878740609,1
"g10997","g10997",0.385869406752642,-0.593921663328175,0,0.996498477972608,1
"g1139","g1139",0.607466437619177,1.04540923434482,0,0.996520845473327,1
"g19341","g19341",0.524843215962053,-0.537135349262473,0,0.99652430519051,1
"g1524","g1524",-0.677063696443161,1.61913176105523,0,0.99652515564691,1
"g12001","g12001",-0.244450040642888,-1.27704670414195,0,0.996531336448655,1
"g23397","g23397",-0.0227984106041386,2.84992689865201,0,0.996535750382855,1
"g12410","g12410",-0.0331432434241643,0.165791728938006,0,0.996539093928999,1
"g20132","g20132",-0.706057804890161,5.69200346916277,0,0.996539356477601,1
"g19761","g19761",0.831997411760285,5.70918083482158,0,0.996541637426198,1
"g4760","g4760",0.422213494334857,4.50326494189765,0,0.996555118506704,1
"g17738","g17738",0.282429311421295,-0.848593694941158,0,0.996556743872533,1
"g14973","g14973",-0.316654968883861,0.266108540394935,0,0.996561101019181,1
"g4758","g4758",0.272621648370414,6.49246385516354,0,0.996595710150693,1
"g21705","g21705",-0.465563379747507,-0.684403021048518,0,0.99659879819587,1
"g14513","g14513",0.442570037909089,0.833048185124992,0,0.996599533787561,1
"g23540","g23540",-0.778902232658765,4.68768333195642,0,0.996604258319743,1
"g6185","g6185",0.320037331371787,0.403866323686885,0,0.996606827111176,1
"g20972","g20972",0.349319975054654,-1.29652837047105,0,0.996613650907834,1
"g8331","g8331",0.229012027513725,2.0950919456409,0,0.99661686561627,1
"g13195","g13195",-0.217816420699377,-0.822038231504409,0,0.996619460813213,1
"g7243","g7243",0.159699806483304,4.72085766744766,0,0.996621205849448,1
"g22978","g22978",-0.781203406594976,3.75161375850295,0,0.99662867892483,1
"g15908","g15908",-0.296294815823948,4.53435102079482,0,0.996630981913126,1
"g22787","g22787",-0.101988252741992,4.66403434283923,0,0.996637377020005,1
"g2700","g2700",-0.76446525815789,4.7568121404804,0,0.996640036875904,1
"g19276","g19276",0.511475713714326,3.36947589511444,0,0.996640370091111,1
"g13366","g13366",-0.297749160359011,-0.240640199984923,0,0.996647076065289,1
"g16848","g16848",-0.62598691291363,2.22781789852264,0,0.996649569546525,1
"g7097","g7097",-0.528432781446371,0.941173442929831,0,0.996651591321101,1
"g10079","g10079",0.350862990046387,2.87108814598924,0,0.996663395451416,1
"g1846","g1846",0.270851404289196,-1.53196123730282,0,0.996680720409691,1
"g16989","g16989",-0.324770963811255,-1.03253006010321,0,0.996699299172231,1
"g1663","g1663",-0.555170640575374,0.375976533008934,0,0.996700617726706,1
"g10534","g10534",-0.718822281477819,6.32261723223183,0,0.996701141275303,1
"g7898","g7898",0.640835639844227,3.64427133964069,0,0.996712265953336,1
"g6076","g6076",-0.824557563543292,5.34312114268645,0,0.996745627966275,1
"g1226","g1226",0.772132619023322,5.57433645252084,0,0.996755442996629,1
"g13175","g13175",-0.352294622238349,4.05457975857316,0,0.996762029629868,1
"g5070","g5070",-0.720498290955722,3.03829090135624,0,0.99677020470775,1
"g19412","g19412",-0.646187736869538,2.9057443124689,0,0.996781035958584,1
"g8128","g8128",0.783320222919229,3.81999753574743,0,0.996781949646669,1
"g17621","g17621",-0.492784684294525,5.57695797830985,0,0.996805533956437,1
"g17150","g17150",-0.526666277793784,2.93711926035858,0,0.996808084947934,1
"g14818","g14818",0.07263050187386,-1.37678184360819,0,0.996821521129978,1
"g866","g866",0.321892109318955,3.11723842116489,0,0.996823652155828,1
"g4754","g4754",-0.0964887652421327,2.4668743333332,0,0.996840030864525,1
"g8694","g8694",-0.688510838653423,4.32773722893996,0,0.996842946833818,1
"g6346","g6346",-0.53950270490667,0.943849273761768,0,0.996873166320612,1
"g20536","g20536",-0.361459942413329,-1.00431084197795,0,0.996880242468078,1
"g10886","g10886",-0.549655830519086,1.38096783720094,0,0.996881868476605,1
"g18182","g18182",-0.554736358042588,1.400421057165,0,0.996894208155793,1
"g11415","g11415",-0.609363014584071,1.36734855673048,0,0.996902858056016,1
"g8925","g8925",-0.307098530222322,-1.20448044718034,0,0.996908802703778,1
"g16428","g16428",0.276137663571768,4.70039776034376,0,0.996916996275798,1
"g9009","g9009",-0.564381874499244,3.64552624371626,0,0.996925587325333,1
"g1333","g1333",0.775466111522269,7.15036482833186,0,0.996943325824256,1
"g4964","g4964",-0.713409408284235,3.60071103694586,0,0.996959762116162,1
"g19643","g19643",-0.266023575687475,1.02668086647689,0,0.996961793926889,1
"g3494","g3494",0.59076074009859,6.84328510860331,0,0.996962042261733,1
"g2297","g2297",-0.794180038418589,4.56024555682207,0,0.99696638716517,1
"g10338","g10338",-0.725751968380244,2.71747767745095,0,0.996971706427605,1
"g14473","g14473",-0.828317142537426,5.9504026820227,0,0.997007245823244,1
"g17115","g17115",0.351287669222329,0.231217373796094,0,0.997008169214874,1
"g15049","g15049",-0.673181625708078,1.41584689601244,0,0.997008831304528,1
"g3060","g3060",-0.415093368657483,5.82195488468916,0,0.997012903419371,1
"g7553","g7553",0.756083520254849,3.77141459652961,0,0.997023009455896,1
"g1878","g1878",0.785301645426319,6.25471755935291,0,0.997037190544868,1
"g5187","g5187",-0.521344352786277,3.88412917558925,0,0.997040272349691,1
"g18905","g18905",-0.168865471989752,-0.745517750410538,0,0.99704333882545,1
"g14348","g14348",0.703399862214904,6.49930436011128,0,0.997050059972437,1
"g17962","g17962",0.66244496022254,3.023890328288,0,0.997054196631211,1
"g7147","g7147",-0.356956801542537,3.68689173915407,0,0.997067377456011,1
"g793","g793",-0.491465857826685,2.65955614095309,0,0.997072323870198,1
"g16721","g16721",-0.487892424260433,4.49091404495038,0,0.997094838389273,1
"g8449","g8449",0.659040366509617,1.87588894295287,0,0.997097026216459,1
"g23474","g23474",0.493984048469485,2.45931694942107,0,0.997099498425865,1
"g17484","g17484",0.282688828060094,1.46355470755103,0,0.99710420444452,1
"g16524","g16524",-0.802090113820865,4.47419812803884,0,0.997111734203598,1
"g15374","g15374",-0.354868382241917,-1.29494842178208,0,0.997113869947688,1
"g6368","g6368",-0.564147473922475,1.74074511324201,0,0.997131684718027,1
"g16319","g16319",-0.699042528233679,4.41669563478951,0,0.997157316874384,1
"g6705","g6705",-0.690742484281158,4.79142903608317,0,0.997175127003403,1
"g20273","g20273",0.480413982863208,4.06855542491314,0,0.997187152968868,1
"g12497","g12497",0.740857076591172,4.81035005954972,0,0.997196147138893,1
"g18781","g18781",0.670992559715833,5.94774842565184,0,0.997196455394886,1
"g1398","g1398",-0.773466117512645,6.22393066579255,0,0.997198674161471,1
"g23105","g23105",-0.650609140003844,3.75977247023263,0,0.997206024147679,1
"g23530","g23530",-0.748265309891975,7.35776150192052,0,0.997220353605419,1
"g20578","g20578",-0.0160849500322328,0.792246951840819,0,0.99723051633513,1
"g12959","g12959",-0.154569173184407,-0.849353952514632,0,0.997243692289517,1
"g18602","g18602",-0.778310992683453,5.97146943012376,0,0.99724856296836,1
"g18551","g18551",-0.468752971371671,4.2990464814604,0,0.997259830033547,1
"g11824","g11824",-0.742239359364222,2.90973610987127,0,0.997261770883008,1
"g13628","g13628",-0.178941486990563,-0.378538604265515,0,0.997280025279064,1
"g9762","g9762",-0.0263863568822476,-1.65419548247414,0,0.997282366171503,1
"g17558","g17558",-0.794425843951897,4.08013526983798,0,0.997287948591355,1
"g13350","g13350",-0.538119798084588,1.08453692366381,0,0.99729322372727,1
"g9075","g9075",-0.566240584632846,1.58894828362639,0,0.997297959707485,1
"g7317","g7317",0.74040682937569,4.87262806769569,0,0.997308215547846,1
"g5919","g5919",-0.362282617067112,-0.157202157758641,0,0.997328585403187,1
"g1496","g1496",-0.377776121188212,-0.0480192282448064,0,0.997347640858934,1
"g23541","g23541",-0.521017413011063,4.78239657513085,0,0.997356248864028,1
"g3603","g3603",0.0447832225881823,4.26968781845693,0,0.997360615837115,1
"g8935","g8935",-0.355445917282498,2.68254993967827,0,0.99736114044507,1
"g8234","g8234",0.557853328868842,1.62987005984326,0,0.997362882780939,1
"g12312","g12312",-0.298956712422527,0.968220081729579,0,0.997364023557043,1
"g2228","g2228",0.616664537354204,4.88564288548129,0,0.997368312291505,1
"g6331","g6331",-0.461670825042514,3.53360157627744,0,0.99737364202667,1
"g16226","g16226",-0.802233828579325,5.92087567782684,0,0.997378734091915,1
"g13063","g13063",-0.712507369908544,3.13866947777422,0,0.997383737678436,1
"g7025","g7025",0.169025913016188,3.97555308836215,0,0.997394991867875,1
"g1437","g1437",-0.630335066887545,3.38010402369076,0,0.997405845381659,1
"g1967","g1967",0.484403440579447,0.222726092895403,0,0.997408733034742,1
"g689","g689",0.0346757550231915,5.20719177886579,0,0.997414875770201,1
"g12887","g12887",-0.784102500260673,6.27123368153808,0,0.997419323315827,1
"g5044","g5044",-0.757654839852179,7.03224913951627,0,0.997430813841927,1
"g20574","g20574",-0.789902173467288,4.01668995871699,0,0.997458602322612,1
"g10025","g10025",-0.396041856987393,3.73817411247035,0,0.997479418691561,1
"g9244","g9244",0.143685211413729,-1.68176871792311,0,0.997488209727865,1
"g22681","g22681",0.255186779524306,0.938414305272117,0,0.997498867815869,1
"g13808","g13808",0.176464342840283,4.03397448858237,0,0.997516721266902,1
"g8834","g8834",-0.807713800910273,6.38857792532442,0,0.997525468588404,1
"g6776","g6776",-0.0393505905386385,-1.00101052077428,0,0.997531902680986,1
"g2956","g2956",0.416585610517627,2.76752795676281,0,0.997534230235702,1
"g14228","g14228",-0.625162381820787,1.52577756124589,0,0.997556051144353,1
"g19743","g19743",-0.829943714645156,6.92080283654237,0,0.997563284422694,1
"g20768","g20768",0.242117057151665,-0.805822854009096,0,0.997565688241784,1
"g20856","g20856",-0.0566848848267378,2.10366189994297,0,0.997570982674658,1
"g6476","g6476",0.708940438095397,7.54361885623316,0,0.997576152887668,1
"g19003","g19003",0.826397399671251,6.39841521054075,0,0.997591394705385,1
"g5688","g5688",-0.83559124969865,5.75396247205501,0,0.99761610539451,1
"g12591","g12591",-0.190889151608695,-0.999649047672467,0,0.997621787391559,1
"g7601","g7601",-0.276774803641986,2.28215240473975,0,0.997621903986769,1
"g17957","g17957",0.0420531751308839,-1.71648237716045,0,0.997622697405664,1
"g16111","g16111",-0.259887383626444,-0.250460497457087,0,0.997626754299988,1
"g20284","g20284",0.59747338460411,1.91882615181292,0,0.997628101912482,1
"g23393","g23393",-0.121378536589298,3.10565205969923,0,0.997650302447754,1
"g17198","g17198",0.128281563424634,0.303535842369085,0,0.997652479512983,1
"g1891","g1891",0.789206494157763,6.35774035470551,0,0.997668629374327,1
"g22796","g22796",-0.817705379945153,4.98301518632055,0,0.997673223937605,1
"g13650","g13650",0.796317319978217,7.9031810936891,0,0.997691482004542,1
