"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","tid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"4552","g18490",-4.62344450506617,0.571722342085632,-6.54280870262123,8.15451958907156e-07,3.9293006367387e-06,5.82098209340937,"g18490.t1","9decb7ee697a982892d22d8593c2368a",284,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"4553","g18491",-3.79622872520876,0.276088641096546,-6.69444802273161,5.64505958543009e-07,2.87294305557081e-06,6.21733244661706,"g18491.t1","6814fec6c2333f97e821bdfa8face81b",283,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",41,269,"5.1E-15",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4554","g18491",-3.79622872520876,0.276088641096546,-6.69444802273161,5.64505958543009e-07,2.87294305557081e-06,6.21733244661706,"g18491.t1","6814fec6c2333f97e821bdfa8face81b",283,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"4555","g18492",4.22243902405396,1.14414824261697,9.26174429205532,1.74379320843318e-09,2.40399844594954e-08,11.8637586424175,"g18492.t1","281685b8d2360df6b9e99e65bf495a97",412,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",45,117,"2.3E-5",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4556","g18492",4.22243902405396,1.14414824261697,9.26174429205532,1.74379320843318e-09,2.40399844594954e-08,11.8637586424175,"g18492.t1","281685b8d2360df6b9e99e65bf495a97",412,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"4557","g18492",4.22243902405396,1.14414824261697,9.26174429205532,1.74379320843318e-09,2.40399844594954e-08,11.8637586424175,"g18492.t1","281685b8d2360df6b9e99e65bf495a97",412,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",169,365,"7.9E-20",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4558","g18493",1.74004850188309,2.70604311951442,8.9688996057949,3.22691388825016e-09,3.96210926593335e-08,11.1259736367135,"g18493.t1","815da056d8c1fe34cf3712a5d84436d7",284,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",42,217,"1.6E-20",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4559","g18495",-3.14617084873351,1.57179545300523,-9.03711780653701,2.79310737077294e-09,3.53360122095964e-08,11.3464176720033,"g18495.t1","7b624f162cfe40d05cc69b173f7b57c6",284,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",41,265,"1.6E-23",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4560","g18496",6.99942482330193,-0.568691470276439,6.05188522863088,2.73025287984237e-06,1.11596928807858e-05,4.72632056991571,"g18496.t1","ee65cd263b0501372114cab74f812b53",295,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",39,247,"1.0E-16",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4561","g18496",6.99942482330193,-0.568691470276439,6.05188522863088,2.73025287984237e-06,1.11596928807858e-05,4.72632056991571,"g18496.t1","ee65cd263b0501372114cab74f812b53",295,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"4562","g18497",7.77938301182887,-0.3194700127865,7.14381041507209,1.92942280075883e-07,1.16542358541969e-06,7.16539207316443,"g18497.t1","a6687cfb321aa7c3de35f70be7b48149",299,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"4563","g18497",7.77938301182887,-0.3194700127865,7.14381041507209,1.92942280075883e-07,1.16542358541969e-06,7.16539207316443,"g18497.t1","a6687cfb321aa7c3de35f70be7b48149",299,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",43,272,"1.3E-24",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4564","g18498",6.08537957631839,-1.97755410678365,11.7155686988756,1.5240557896081e-11,5.55924552516776e-10,15.1436956938464,"g18498.t1","13c6fdf735cea257636b52ad76782f0e",434,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",252,430,"5.2E-13",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4565","g18498",6.08537957631839,-1.97755410678365,11.7155686988756,1.5240557896081e-11,5.55924552516776e-10,15.1436956938464,"g18498.t1","13c6fdf735cea257636b52ad76782f0e",434,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"4566","g18501",-0.996385849927866,3.78307037073144,-8.36235715973468,1.19667442813752e-08,1.14881970574246e-07,9.5470974071628,"g18501.t1","b32e0bf494827409aa9fc86bc9832b2d",286,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",40,228,"2.2E-24",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4567","g18503",-1.6329164339218,3.93003342959052,-6.74753739612143,4.96622030299146e-07,2.57811266315625e-06,5.86995113334144,"g18503.t1","702a218a819212a2aaadd1a97ecf7691",522,"Pfam","PF00201","UDP-glucoronosyl and UDP-glucosyl transferase",33,511,"4.1E-73",TRUE,"27-07-2020","IPR002213","UDP-glucuronosyl/UDP-glucosyltransferase","GO:0016758"
"4568","g18503",-1.6329164339218,3.93003342959052,-6.74753739612143,4.96622030299146e-07,2.57811266315625e-06,5.86995113334144,"g18503.t1","702a218a819212a2aaadd1a97ecf7691",522,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"4569","g18505",-1.74795319570635,5.47784272838333,-6.72202905341675,5.28132369375798e-07,2.72006452174527e-06,5.366952681564,"g18505.t1","203a4ef2571e0c08dc2a1911ee86aba0",522,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"4570","g18505",-1.74795319570635,5.47784272838333,-6.72202905341675,5.28132369375798e-07,2.72006452174527e-06,5.366952681564,"g18505.t1","203a4ef2571e0c08dc2a1911ee86aba0",522,"Pfam","PF00201","UDP-glucoronosyl and UDP-glucosyl transferase",31,508,"9.2E-77",TRUE,"27-07-2020","IPR002213","UDP-glucuronosyl/UDP-glucosyltransferase","GO:0016758"
"4571","g18508",-2.68056788999495,1.2646436210796,-5.30635500052192,1.78754650425963e-05,5.77143265168999e-05,2.74777329547146,"g18508.t1","bac73a6e04bead7a37683a26610cbce6",296,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",42,213,"9.0E-15",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4572","g18508",-2.68056788999495,1.2646436210796,-5.30635500052192,1.78754650425963e-05,5.77143265168999e-05,2.74777329547146,"g18508.t1","bac73a6e04bead7a37683a26610cbce6",296,"SignalP_EUK","SignalP-TM","",1,22,"-",TRUE,"27-07-2020","","",""
"4573","g18516",6.47522535553952,-2.27243878565665,13.6515789871748,5.77893272498979e-13,3.99812581774294e-11,17.5134238811061,"g18516.t1","ec4f2b3b5c37b274eff9f0be8abf6289",320,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",99,297,"4.4E-13",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4574","g18516",6.47522535553952,-2.27243878565665,13.6515789871748,5.77893272498979e-13,3.99812581774294e-11,17.5134238811061,"g18516.t1","ec4f2b3b5c37b274eff9f0be8abf6289",320,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"4575","g18518",6.68221683661001,3.57863902767293,7.30179326070337,1.33083107872303e-07,8.57681640129866e-07,7.55697596794522,"g18518.t1","b1665a2d122c5f7b77a5bde01f459c60",256,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",42,178,"3.1E-8",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4576","g18518",6.68221683661001,3.57863902767293,7.30179326070337,1.33083107872303e-07,8.57681640129866e-07,7.55697596794522,"g18518.t1","b1665a2d122c5f7b77a5bde01f459c60",256,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"4577","g1852",-0.552234775560511,3.94534854387596,-5.94509980867208,3.56290290759476e-06,1.41078915764507e-05,3.7540860075425,"g1852.t1","d8f760bfd0352857a1c57318d806fe33",244,"Pfam","PF02390","Putative methyltransferase",56,230,"6.6E-57",TRUE,"27-07-2020","IPR003358","tRNA (guanine-N-7) methyltransferase, Trmb type","GO:0006400|GO:0008176"
"4578","g18520",4.18887934560444,-3.63839786221098,6.22800597261808,1.76453988915455e-06,7.62640811013338e-06,5.0295013899334,"g18520.t1","4c48deb20246e33583fe6e904adc5710",211,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",5,186,"1.1E-9",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4579","g18521",-3.29670336726528,1.00487866686905,-5.66657610958926,7.16942656214525e-06,2.59305445599454e-05,3.59353740336395,"g18521.t1","ec46703c5cb059ace416bd567862537b",262,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",37,190,"9.9E-6",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4580","g18521",-3.29670336726528,1.00487866686905,-5.66657610958926,7.16942656214525e-06,2.59305445599454e-05,3.59353740336395,"g18521.t1","ec46703c5cb059ace416bd567862537b",262,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"4581","g18522",7.68680330724087,-0.576911366749664,8.39061747403669,1.12456835709482e-08,1.09199156045292e-07,9.78666951171623,"g18522.t1","4b8a015049a227f5900d68f0917c9d4c",144,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"4582","g18523",8.47990229276982,4.51328347853243,8.0325083575096,2.49122145722251e-08,2.1200074761304e-07,9.23657833198396,"g18523.t1","b0c03c2b56364228b6fb77c074a100c6",277,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"4583","g18524",3.56455586294848,-4.32981052882969,5.93288226018294,3.67333643405169e-06,1.44718186177842e-05,4.33053340946039,"g18524.t1","b4b350c95d57609752e37cf75d474ae7",250,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"4584","g18525",8.64612411845974,2.74113935409581,9.83961491114623,5.34705917937458e-10,9.6275362842595e-09,12.9112479820452,"g18525.t1","3e85825eb9541cd1d59494fabcb9191a",497,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"4585","g18525",8.64612411845974,2.74113935409581,9.83961491114623,5.34705917937458e-10,9.6275362842595e-09,12.9112479820452,"g18525.t1","3e85825eb9541cd1d59494fabcb9191a",497,"Pfam","PF00194","Eukaryotic-type carbonic anhydrase",59,250,"4.6E-6",TRUE,"27-07-2020","IPR001148","Alpha carbonic anhydrase domain",""
"4586","g18526",-3.47533317464681,-0.631274631780752,-6.25163404410791,1.6645848435662e-06,7.24281764493449e-06,5.20539892190049,"g18526.t1","2e7070f3ce04e95fc4553e5970173538",1169,"Pfam","PF00109","Beta-ketoacyl synthase, N-terminal domain",9,222,"5.4E-42",TRUE,"27-07-2020","IPR014030","Beta-ketoacyl synthase, N-terminal",""
"4587","g18526",-3.47533317464681,-0.631274631780752,-6.25163404410791,1.6645848435662e-06,7.24281764493449e-06,5.20539892190049,"g18526.t1","2e7070f3ce04e95fc4553e5970173538",1169,"Pfam","PF00975","Thioesterase domain",953,1039,"4.7E-7",TRUE,"27-07-2020","IPR001031","Thioesterase","GO:0009058|GO:0016788"
"4588","g18526",-3.47533317464681,-0.631274631780752,-6.25163404410791,1.6645848435662e-06,7.24281764493449e-06,5.20539892190049,"g18526.t1","2e7070f3ce04e95fc4553e5970173538",1169,"Pfam","PF14765","Polyketide synthase dehydratase",220,389,"1.4E-8",TRUE,"27-07-2020","IPR020807","Polyketide synthase, dehydratase domain",""
"4589","g1854",0.69555723375311,2.27709634696479,5.45819813331726,1.21483298384903e-05,4.11506840364688e-05,2.92805003932169,"g1854.t1","2be9f7536c37985fdf7d53038e268407",252,"Pfam","PF02602","Uroporphyrinogen-III synthase HemD",27,243,"4.4E-34",TRUE,"27-07-2020","IPR003754","Tetrapyrrole biosynthesis, uroporphyrinogen III synthase","GO:0004852|GO:0033014"
"4590","g18540",0.254090081460306,6.68537793706967,5.6885085616568,6.78366568914906e-06,2.46964947584186e-05,2.61380800770293,"g18540.t1","6c85547e4821e049d3bcb76e0fa984c2",436,"Pfam","PF00569","Zinc finger, ZZ type",3,44,"1.1E-7",TRUE,"27-07-2020","IPR000433","Zinc finger, ZZ-type","GO:0008270"
"4591","g18540",0.254090081460306,6.68537793706967,5.6885085616568,6.78366568914906e-06,2.46964947584186e-05,2.61380800770293,"g18540.t1","6c85547e4821e049d3bcb76e0fa984c2",436,"Pfam","PF00249","Myb-like DNA-binding domain",63,99,"6.0E-8",TRUE,"27-07-2020","IPR001005","SANT/Myb domain",""
"4592","g18541",1.21394560657534,5.68306501770841,9.52229258892817,1.01796837506864e-09,1.59091712888715e-08,11.7147205728737,"g18541.t1","87bbd2d49c4ce661d5052fc138df0ffd",1180,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"4593","g18541",1.21394560657534,5.68306501770841,9.52229258892817,1.01796837506864e-09,1.59091712888715e-08,11.7147205728737,"g18541.t1","87bbd2d49c4ce661d5052fc138df0ffd",1180,"Pfam","PF00003","7 transmembrane sweet-taste receptor of 3 GCPR",468,719,"1.0E-62",TRUE,"27-07-2020","IPR017978","GPCR family 3, C-terminal","GO:0004930|GO:0007186|GO:0016021"
"4594","g18541",1.21394560657534,5.68306501770841,9.52229258892817,1.01796837506864e-09,1.59091712888715e-08,11.7147205728737,"g18541.t2","6baa8055275b52b950ccce08ea2469a3",1174,"Pfam","PF01094","Receptor family ligand binding region",55,395,"1.2E-46",TRUE,"27-07-2020","IPR001828","Receptor, ligand binding region",""
"4595","g18541",1.21394560657534,5.68306501770841,9.52229258892817,1.01796837506864e-09,1.59091712888715e-08,11.7147205728737,"g18541.t2","6baa8055275b52b950ccce08ea2469a3",1174,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"4596","g18541",1.21394560657534,5.68306501770841,9.52229258892817,1.01796837506864e-09,1.59091712888715e-08,11.7147205728737,"g18541.t2","6baa8055275b52b950ccce08ea2469a3",1174,"Pfam","PF00003","7 transmembrane sweet-taste receptor of 3 GCPR",468,719,"1.0E-62",TRUE,"27-07-2020","IPR017978","GPCR family 3, C-terminal","GO:0004930|GO:0007186|GO:0016021"
"4597","g18541",1.21394560657534,5.68306501770841,9.52229258892817,1.01796837506864e-09,1.59091712888715e-08,11.7147205728737,"g18541.t1","87bbd2d49c4ce661d5052fc138df0ffd",1180,"Pfam","PF01094","Receptor family ligand binding region",55,395,"1.2E-46",TRUE,"27-07-2020","IPR001828","Receptor, ligand binding region",""
"4598","g18555",-3.99935978860433,2.24850554382421,-6.40084039080468,1.1534193605859e-06,5.28094251321736e-06,5.23880777889028,"g18555.t1","de34165dc992864b48aeb65d4399c400",504,"Pfam","PF03015","Male sterility protein",361,454,"3.9E-24",TRUE,"27-07-2020","IPR033640","Fatty acyl-CoA reductase, C-terminal",""
"4599","g18555",-3.99935978860433,2.24850554382421,-6.40084039080468,1.1534193605859e-06,5.28094251321736e-06,5.23880777889028,"g18555.t1","de34165dc992864b48aeb65d4399c400",504,"Pfam","PF07993","Male sterility protein",18,287,"1.4E-63",TRUE,"27-07-2020","IPR013120","Male sterility, NAD-binding",""
"4600","g18556",-2.06703455688962,4.68917084028221,-7.90135017630167,3.34794763287491e-08,2.71382058663086e-07,8.33021143022293,"g18556.t1","aabb1b572979138dfdfe28c17185d85d",500,"Pfam","PF07993","Male sterility protein",20,288,"7.9E-70",TRUE,"27-07-2020","IPR013120","Male sterility, NAD-binding",""
"4601","g18556",-2.06703455688962,4.68917084028221,-7.90135017630167,3.34794763287491e-08,2.71382058663086e-07,8.33021143022293,"g18556.t1","aabb1b572979138dfdfe28c17185d85d",500,"Pfam","PF03015","Male sterility protein",362,457,"1.1E-15",TRUE,"27-07-2020","IPR033640","Fatty acyl-CoA reductase, C-terminal",""
"4602","g18558",1.59102361108074,7.32477449606357,11.2945549144758,3.26886392292754e-11,1.00802515939093e-09,15.1152694717719,"g18558.t1","992024de61210d444b93c32986aee13f",169,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"4603","g18558",1.59102361108074,7.32477449606357,11.2945549144758,3.26886392292754e-11,1.00802515939093e-09,15.1152694717719,"g18558.t1","992024de61210d444b93c32986aee13f",169,"Pfam","PF05497","Destabilase",36,152,"1.2E-36",TRUE,"27-07-2020","IPR008597","Invertebrate-type lysozyme","GO:0003796"
"4604","g18559",-0.701053642128946,5.25315984225932,-6.57470812869037,7.54570699750913e-07,3.67275338775438e-06,4.98405643491694,"g18559.t1","907b42a329c4ab89efd7d613757dae3b",635,"Pfam","PF02995","Protein of unknown function (DUF229)",71,534,"6.9E-123",TRUE,"27-07-2020","IPR004245","Protein of unknown function DUF229",""
"4605","g18563",-0.853105835365899,6.91846271998345,-9.85784363829443,5.15489229821265e-10,9.33606592782986e-09,12.2878551970493,"g18563.t1","e7f37a718b86714539f3204dfb8cf081",369,"Pfam","PF00266","Aminotransferase class-V",6,348,"4.0E-46",TRUE,"27-07-2020","IPR000192","Aminotransferase class V domain",""
"4606","g18564",-1.36055643958437,9.12675811895385,-10.3002358294828,2.14754675108307e-10,4.63875046498346e-09,13.1377565781857,"g18564.t1","71eabe08c9d601c4a8a535ba3410f826",549,"Pfam","PF02887","Pyruvate kinase, alpha/beta domain",423,541,"7.2E-33",TRUE,"27-07-2020","IPR015795","Pyruvate kinase, C-terminal",""
"4607","g18564",-1.36055643958437,9.12675811895385,-10.3002358294828,2.14754675108307e-10,4.63875046498346e-09,13.1377565781857,"g18564.t1","71eabe08c9d601c4a8a535ba3410f826",549,"Pfam","PF00224","Pyruvate kinase, barrel domain",57,407,"2.1E-157",TRUE,"27-07-2020","IPR015793","Pyruvate kinase, barrel","GO:0000287|GO:0004743|GO:0006096|GO:0030955"
"4608","g18566",-1.06212709268438,7.51764115783269,-6.22395933318832,1.78226149633563e-06,7.69148451091273e-06,3.93640652516049,"g18566.t1","f4725ddfab7a166a4fc0ccd533284bbf",195,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"4609","g18571",7.39670920518358,-0.456165370253559,7.27330252682697,1.42268940211895e-07,9.06662256979205e-07,7.46817880400212,"g18571.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4610","g18572",8.33626882603907,0.0394130099981944,8.01888779598249,2.56860180197754e-08,2.17420836050912e-07,9.06946717643727,"g18572.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4611","g18573",6.30167924341304,0.0222525599019618,7.63192838740352,6.18827986443358e-08,4.52748627202512e-07,8.31414169182563,"g18573.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4612","g18575",7.62977075583698,-0.152846590378136,5.1133370564961,2.9264602857144e-05,8.90862216217881e-05,2.5225384402709,"g18575.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4613","g18578",-1.36281317607687,3.07178835590261,-6.70938853789491,5.44495999141675e-07,2.78927745571237e-06,5.80624896548496,"g18578.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4614","g18578",-1.36281317607687,3.07178835590261,-6.70938853789491,5.44495999141675e-07,2.78927745571237e-06,5.80624896548496,"g18578.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4615","g18583",3.49270983426566,-0.988768446711247,7.81405312282046,4.0810032018102e-08,3.21311927199175e-07,8.72885424395897,"g18583.t1","930b1415a0b426ea8c7463f0f4135cbe",295,"Pfam","PF00046","Homeodomain",138,194,"1.6E-22",TRUE,"27-07-2020","IPR001356","Homeobox domain","GO:0003677"
"4616","g18585",-1.34854313348728,1.84280339723404,-6.92988297900234,3.20656361652512e-07,1.78503150968615e-06,6.60145297631688,"g18585.t1","2ed255b3faa6bfad811e912ca36269b6",162,"Pfam","PF13347","MFS/sugar transport protein",80,160,"1.0E-7",TRUE,"27-07-2020","","",""
"4617","g1859",0.361199673904995,6.84739330478441,9.83353604942766,5.41277232049145e-10,9.69284319359066e-09,12.2403197301555,"g1859.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4618","g18593",2.23376200298894,1.20677735351342,10.072834454403,3.3581905929598e-10,6.62765425551614e-09,13.4727918703522,"g18593.t1","e78f9178486db8657a0c4889c358c52e",347,"Pfam","PF16878","Transcriptional regulator, SIX1, N-terminal SD domain",54,168,"2.0E-45",TRUE,"27-07-2020","IPR031701","Homeobox protein SIX1, N-terminal SD domain",""
"4619","g18593",2.23376200298894,1.20677735351342,10.072834454403,3.3581905929598e-10,6.62765425551614e-09,13.4727918703522,"g18593.t1","e78f9178486db8657a0c4889c358c52e",347,"Pfam","PF00046","Homeodomain",178,229,"3.1E-12",TRUE,"27-07-2020","IPR001356","Homeobox domain","GO:0003677"
"4620","g18598",-1.34362193644476,1.75336936927884,-5.24144148484794,2.10939420205991e-05,6.66931397882313e-05,2.47950857591804,"g18598.t1","3276799ad0571112441f28bf1fe3ca4f",208,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"4621","g18599",-1.45530262989594,2.57057564017351,-5.32478255347739,1.70555676927207e-05,5.53530965329444e-05,2.52972884346059,"g18599.t1","a235ca7b677dceb0d63fe67fa8747dac",229,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"4622","g18599",-1.45530262989594,2.57057564017351,-5.32478255347739,1.70555676927207e-05,5.53530965329444e-05,2.52972884346059,"g18599.t1","a235ca7b677dceb0d63fe67fa8747dac",229,"Pfam","PF01588","Putative tRNA binding domain",39,114,"5.0E-9",TRUE,"27-07-2020","IPR002547","tRNA-binding domain","GO:0000049"
"4623","g1860",-0.348911782471925,6.90199965517958,-6.29113961850391,1.51015068782723e-06,6.6683502699182e-06,4.1249624994644,"g1860.t1","a090513fe035aed3954bb85d046bea4c",1217,"Pfam","PF02862","DDHD domain",647,852,"9.4E-43",TRUE,"27-07-2020","IPR004177","DDHD domain","GO:0046872"
"4624","g1860",-0.348911782471925,6.90199965517958,-6.29113961850391,1.51015068782723e-06,6.6683502699182e-06,4.1249624994644,"g1860.t2","85dcf452b5756c3de64be45b09db3f6b",1270,"Pfam","PF02121","Phosphatidylinositol transfer protein",1,257,"1.6E-102",TRUE,"27-07-2020","IPR001666","Phosphatidylinositol transfer protein","GO:0005548|GO:0015914"
"4625","g1860",-0.348911782471925,6.90199965517958,-6.29113961850391,1.51015068782723e-06,6.6683502699182e-06,4.1249624994644,"g1860.t1","a090513fe035aed3954bb85d046bea4c",1217,"Pfam","PF02121","Phosphatidylinositol transfer protein",1,257,"1.5E-102",TRUE,"27-07-2020","IPR001666","Phosphatidylinositol transfer protein","GO:0005548|GO:0015914"
"4626","g1860",-0.348911782471925,6.90199965517958,-6.29113961850391,1.51015068782723e-06,6.6683502699182e-06,4.1249624994644,"g1860.t2","85dcf452b5756c3de64be45b09db3f6b",1270,"Pfam","PF02862","DDHD domain",647,852,"1.0E-42",TRUE,"27-07-2020","IPR004177","DDHD domain","GO:0046872"
"4627","g18602",0.772144909088206,5.97010051054903,7.33307857129821,1.23692906477603e-07,8.04969907514259e-07,6.73883536398451,"g18602.t2","da7611d6ecac414ed7fc65c5c0dc936a",361,"Pfam","PF01529","DHHC palmitoyltransferase",131,255,"7.6E-35",TRUE,"27-07-2020","IPR001594","Palmitoyltransferase, DHHC domain",""
"4628","g18602",0.772144909088206,5.97010051054903,7.33307857129821,1.23692906477603e-07,8.04969907514259e-07,6.73883536398451,"g18602.t1","6621f2dc0844942de89cacb9bbcdcb1b",330,"Pfam","PF01529","DHHC palmitoyltransferase",131,250,"2.5E-34",TRUE,"27-07-2020","IPR001594","Palmitoyltransferase, DHHC domain",""
"4629","g18602",0.772144909088206,5.97010051054903,7.33307857129821,1.23692906477603e-07,8.04969907514259e-07,6.73883536398451,"g18602.t3","0cce239b8fe3614bef3217d32dcce4ae",356,"Pfam","PF01529","DHHC palmitoyltransferase",131,250,"2.9E-34",TRUE,"27-07-2020","IPR001594","Palmitoyltransferase, DHHC domain",""
"4630","g18603",-0.39370769585035,4.19720890557517,-5.46724558094877,1.18725265571725e-05,4.03038204635934e-05,2.45811418640856,"g18603.t1","64d928705e009876f10468115616ea64",171,"Pfam","PF00111","2Fe-2S iron-sulfur cluster binding domain",68,150,"7.1E-9",TRUE,"27-07-2020","IPR001041","2Fe-2S ferredoxin-type iron-sulfur binding domain","GO:0009055|GO:0051536"
"4631","g18607",1.59514564409243,2.54121916112211,6.00679267385059,3.05463264584022e-06,1.23265232629023e-05,4.32274061055694,"g18607.t1","3a3e957a4be9f61e60a56038127e31b7",236,"Pfam","PF08447","PAS fold",2,53,"2.2E-9",TRUE,"27-07-2020","IPR013655","PAS fold-3","GO:0005515"
"4632","g18628",0.614930109384275,5.90211125166375,9.61359792343415,8.44714104714905e-10,1.37598129880971e-08,11.8424378681142,"g18628.t1","27a5e61c0598953681dcbdb26ffda3fb",249,"Pfam","PF00175","Oxidoreductase NAD-binding domain",120,232,"1.1E-15",TRUE,"27-07-2020","IPR001433","Oxidoreductase FAD/NAD(P)-binding","GO:0016491|GO:0055114"
"4633","g18628",0.614930109384275,5.90211125166375,9.61359792343415,8.44714104714905e-10,1.37598129880971e-08,11.8424378681142,"g18628.t1","27a5e61c0598953681dcbdb26ffda3fb",249,"Pfam","PF00970","Oxidoreductase FAD-binding domain",5,111,"1.1E-11",TRUE,"27-07-2020","IPR008333","Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain",""
"4634","g18629",0.750146806359349,4.58519615163548,7.36768458153896,1.14092623198676e-07,7.51360236161565e-07,7.06352208318887,"g18629.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4635","g18630",1.16507797799472,3.33797099284369,6.83384417726366,4.03536882856631e-07,2.16664175735366e-06,6.12749856284924,"g18630.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4636","g18636",-0.600244411188857,8.67308535490845,-7.23856475958666,1.54352758504737e-07,9.67232576606055e-07,6.40192383779878,"g18636.t1","d52fa4f1a808636f314cae721032815a",227,"Pfam","PF00012","Hsp70 protein",1,154,"6.8E-74",TRUE,"27-07-2020","IPR013126","Heat shock protein 70 family",""
"4637","g18647",2.84979952398452,4.25499234521518,8.0203504928372,2.56017509007227e-08,2.16951840471836e-07,8.81746562901025,"g18647.t1","0535458eb2f58b175301623607a9bc87",1680,"Pfam","PF00012","Hsp70 protein",1461,1626,"3.7E-65",TRUE,"27-07-2020","IPR013126","Heat shock protein 70 family",""
"4638","g18647",2.84979952398452,4.25499234521518,8.0203504928372,2.56017509007227e-08,2.16951840471836e-07,8.81746562901025,"g18647.t1","0535458eb2f58b175301623607a9bc87",1680,"Pfam","PF00012","Hsp70 protein",1264,1460,"2.1E-87",TRUE,"27-07-2020","IPR013126","Heat shock protein 70 family",""
"4639","g18647",2.84979952398452,4.25499234521518,8.0203504928372,2.56017509007227e-08,2.16951840471836e-07,8.81746562901025,"g18647.t1","0535458eb2f58b175301623607a9bc87",1680,"Pfam","PF00226","DnaJ domain",1617,1674,"4.4E-10",TRUE,"27-07-2020","IPR001623","DnaJ domain",""
