"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"4034","g23321.t1",3.90120088588439,3.0896594867328,14.7762645636427,1.13177091763203e-13,1.30311724091598e-11,21.3481146276316,"g23321","78e0aa7b0f5c9a070b86d3523505c604",310,"Pfam","PF00650","CRAL/TRIO domain",159,253,"3.1E-9",TRUE,"27-07-2020","IPR001251","CRAL-TRIO lipid binding domain",""
"4035","g23331.t1",-1.13537995911789,4.7029522796092,-9.51557104402984,1.09678903219133e-09,1.94533751750974e-08,11.8427382398461,"g23331","e8bb780f1dc2f15f03cfe7b3b8e958b9",323,"Pfam","PF00378","Enoyl-CoA hydratase/isomerase",83,297,"7.0E-36",TRUE,"27-07-2020","IPR001753","Enoyl-CoA hydratase/isomerase","GO:0003824"
"4036","g23338.t1",-0.992748252405523,4.38039010656019,-7.86293124123851,3.81643312676631e-08,3.54628885223866e-07,8.3133049400853,"g23338","1efafd4cb8e9fdef7660efd435dc0a46",442,"Pfam","PF00083","Sugar (and other) transporter",44,438,"5.8E-65",TRUE,"27-07-2020","IPR005828","Major facilitator,  sugar transporter-like","GO:0016021|GO:0022857|GO:0055085"
"4037","g23340.t1",3.72964771468025,3.85402649931807,7.91808474600962,3.37038308934556e-08,3.19666799224169e-07,8.73552430746762,"g23340","fdde04378a34c560ef4c7d33725362e1",296,"Pfam","PF00650","CRAL/TRIO domain",100,236,"7.6E-10",TRUE,"27-07-2020","IPR001251","CRAL-TRIO lipid binding domain",""
"4038","g23343.t1",0.740696308062113,5.79592647377118,8.82915043263242,4.58601086573484e-09,6.24291175315687e-08,10.1979946502496,"g23343","ffad23857ad460f4432ff19a5c605cb9",480,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"4039","g23343.t1",0.740696308062113,5.79592647377118,8.82915043263242,4.58601086573484e-09,6.24291175315687e-08,10.1979946502496,"g23343","ffad23857ad460f4432ff19a5c605cb9",480,"Pfam","PF07156","Prenylcysteine lyase",119,469,"9.7E-103",TRUE,"27-07-2020","IPR010795","Prenylcysteine lyase","GO:0016670|GO:0030328|GO:0055114"
"4040","g23343.t1",0.740696308062113,5.79592647377118,8.82915043263242,4.58601086573484e-09,6.24291175315687e-08,10.1979946502496,"g23343","ffad23857ad460f4432ff19a5c605cb9",480,"Pfam","PF13450","NAD(P)-binding Rossmann-like domain",28,89,"5.1E-10",TRUE,"27-07-2020","","",""
"4041","g23348.t1",-1.33738566053386,1.42187289732706,-8.54529087537621,8.43717881705748e-09,1.02348590594205e-07,10.305067575863,"g23348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4042","g23352.t1",0.356822463782464,6.40350811023659,8.29731523115275,1.44972502715937e-08,1.59426453280477e-07,8.94979909485063,"g23352","f41996f9f30b06bdb3bfee5b2a6a747d",854,"Pfam","PF01805","Surp module",188,235,"2.6E-13",TRUE,"27-07-2020","IPR000061","SWAP/Surp","GO:0003723|GO:0006396"
"4043","g23352.t1",0.356822463782464,6.40350811023659,8.29731523115275,1.44972502715937e-08,1.59426453280477e-07,8.94979909485063,"g23352","f41996f9f30b06bdb3bfee5b2a6a747d",854,"Pfam","PF09750","Alternative splicing regulator",25,145,"2.1E-30",TRUE,"27-07-2020","IPR019147","Suppressor of white apricot, N-terminal domain",""
"4044","g23352.t1",0.356822463782464,6.40350811023659,8.29731523115275,1.44972502715937e-08,1.59426453280477e-07,8.94979909485063,"g23352","f41996f9f30b06bdb3bfee5b2a6a747d",854,"Pfam","PF01805","Surp module",434,479,"3.1E-14",TRUE,"27-07-2020","IPR000061","SWAP/Surp","GO:0003723|GO:0006396"
"4045","g23353.t1",6.09060784608052,7.64387408975255,25.9498466075196,2.79136676260395e-19,1.15060137954535e-15,34.2184093655683,"g23353","6814d5680a2e85de2ce1006f79c38f91",340,"Pfam","PF00091","Tubulin/FtsZ family, GTPase domain",3,214,"4.1E-65",TRUE,"27-07-2020","IPR003008","Tubulin/FtsZ, GTPase domain","GO:0003924"
"4046","g23354.t1",-0.644646274740713,5.9155244373585,-10.034305556354,3.87211631944939e-10,8.39162117180356e-09,12.705197645898,"g23354","9a47e2be8df70984fe5caaec14da3276",440,"Pfam","PF08449","UAA transporter family",122,422,"4.1E-65",TRUE,"27-07-2020","IPR013657","UAA transporter","GO:0055085"
"4047","g23355.t1",2.32009300851139,6.2472710654014,10.1261730781327,3.23137212772738e-10,7.3104917181626e-09,12.9278765725347,"g23355","a54a5c8c6b829cdd77b75c826a495a22",1043,"Pfam","PF13832","PHD-zinc-finger like domain",340,456,"1.6E-36",TRUE,"27-07-2020","","",""
"4048","g23355.t1",2.32009300851139,6.2472710654014,10.1261730781327,3.23137212772738e-10,7.3104917181626e-09,12.9278765725347,"g23355","a54a5c8c6b829cdd77b75c826a495a22",1043,"Pfam","PF00439","Bromodomain",628,707,"8.6E-22",TRUE,"27-07-2020","IPR001487","Bromodomain","GO:0005515"
"4049","g23355.t1",2.32009300851139,6.2472710654014,10.1261730781327,3.23137212772738e-10,7.3104917181626e-09,12.9278765725347,"g23355","a54a5c8c6b829cdd77b75c826a495a22",1043,"Pfam","PF10513","Enhancer of polycomb-like",142,263,"2.1E-24",TRUE,"27-07-2020","IPR019542","Enhancer of polycomb-like, N-terminal",""
"4050","g23355.t1",2.32009300851139,6.2472710654014,10.1261730781327,3.23137212772738e-10,7.3104917181626e-09,12.9278765725347,"g23355","a54a5c8c6b829cdd77b75c826a495a22",1043,"Pfam","PF13831","PHD-finger",299,331,"1.9E-14",TRUE,"27-07-2020","","",""
"4051","g23359.t1",-0.464698309275526,7.63431427569357,-8.28067914854045,1.50377981520519e-08,1.64341293624604e-07,8.83222006298975,"g23359","673d0529b0bf95f4031b77e0381cc41f",1111,"Pfam","PF00010","Helix-loop-helix DNA-binding domain",317,367,"5.4E-18",TRUE,"27-07-2020","IPR011598","Myc-type, basic helix-loop-helix (bHLH) domain","GO:0046983"
"4052","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF00514","Armadillo/beta-catenin-like repeat",314,351,"1.7E-7",TRUE,"27-07-2020","IPR000225","Armadillo","GO:0005515"
"4053","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF00514","Armadillo/beta-catenin-like repeat",237,267,"1.4E-5",TRUE,"27-07-2020","IPR000225","Armadillo","GO:0005515"
"4054","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF00514","Armadillo/beta-catenin-like repeat",143,181,"1.7E-11",TRUE,"27-07-2020","IPR000225","Armadillo","GO:0005515"
"4055","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF16186","Atypical Arm repeat",449,497,"3.1E-23",TRUE,"27-07-2020","IPR032413","Atypical Arm repeat",""
"4056","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF01749","Importin beta binding domain",4,89,"2.0E-20",TRUE,"27-07-2020","IPR002652","Importin-alpha, importin-beta-binding domain","GO:0006606|GO:0061608"
"4057","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF00514","Armadillo/beta-catenin-like repeat",353,392,"1.6E-8",TRUE,"27-07-2020","IPR000225","Armadillo","GO:0005515"
"4058","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF00514","Armadillo/beta-catenin-like repeat",397,435,"6.3E-7",TRUE,"27-07-2020","IPR000225","Armadillo","GO:0005515"
"4059","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF00514","Armadillo/beta-catenin-like repeat",100,140,"5.6E-11",TRUE,"27-07-2020","IPR000225","Armadillo","GO:0005515"
"4060","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF00514","Armadillo/beta-catenin-like repeat",184,225,"3.6E-12",TRUE,"27-07-2020","IPR000225","Armadillo","GO:0005515"
"4061","g23361.t1",-0.578927189558244,6.58734612874198,-8.47750172697483,9.77487057264323e-09,1.14923036224859e-07,9.33641051480597,"g23361","8ec71d2790d0451872dc1f1c17048856",520,"Pfam","PF00514","Armadillo/beta-catenin-like repeat",270,308,"5.2E-7",TRUE,"27-07-2020","IPR000225","Armadillo","GO:0005515"
"4062","g23365.t1",1.15393359526442,5.49172584113448,10.4630512846421,1.67930321985539e-10,4.28212889041192e-09,13.6476946586912,"g23365","b407abed9233a38a9a3d526c636fb27d",374,"Pfam","PF02535","ZIP Zinc transporter",17,354,"3.4E-54",TRUE,"27-07-2020","IPR003689","Zinc/iron permease","GO:0016020|GO:0030001|GO:0046873|GO:0055085"
"4063","g23377.t1",-0.528353642572942,6.86148472223296,-7.1291782055275,2.0715963534334e-07,1.41095838877271e-06,6.19525830164028,"g23377","2bcf588079461a7519dba1f393679001",383,"Pfam","PF00557","Metallopeptidase family M24",133,361,"1.1E-46",TRUE,"27-07-2020","IPR000994","Peptidase M24",""
"4064","g23377.t1",-0.528353642572942,6.86148472223296,-7.1291782055275,2.0715963534334e-07,1.41095838877271e-06,6.19525830164028,"g23377","2bcf588079461a7519dba1f393679001",383,"Pfam","PF15801","zf-MYND-like zinc finger, mRNA-binding",11,55,"3.2E-19",TRUE,"27-07-2020","IPR031615","MYND-like zinc finger, mRNA-binding",""
"4065","g2338.t1",-2.9585802853172,1.13288139213672,-8.21635021667197,1.73305385054574e-08,1.84813669100507e-07,9.61211341992026,"g2338","c0baad1bb2a2ec189963b865e2a1a57e",233,"Pfam","PF01053","Cys/Met metabolism PLP-dependent enzyme",2,225,"4.0E-84",TRUE,"27-07-2020","IPR000277","Cys/Met metabolism, pyridoxal phosphate-dependent enzyme","GO:0030170"
"4066","g23394.t1",-0.590937069621205,8.79922161034548,-8.0586296618436,2.45992818746117e-08,2.47554296599486e-07,8.28212080885346,"g23394","38eee4d9454158fd92662f475c0aff13",463,"Pfam","PF02784","Pyridoxal-dependent decarboxylase, pyridoxal binding domain",43,276,"5.3E-81",TRUE,"27-07-2020","IPR022644","Orn/DAP/Arg decarboxylase 2, N-terminal","GO:0003824"
"4067","g23394.t1",-0.590937069621205,8.79922161034548,-8.0586296618436,2.45992818746117e-08,2.47554296599486e-07,8.28212080885346,"g23394","38eee4d9454158fd92662f475c0aff13",463,"Pfam","PF00278","Pyridoxal-dependent decarboxylase, C-terminal sheet domain",37,374,"1.8E-18",TRUE,"27-07-2020","IPR022643","Orn/DAP/Arg decarboxylase 2, C-terminal","GO:0003824"
"4068","g23398.t1",0.787461703563858,4.9008843514522,9.64869789487746,8.36901453480317e-10,1.56947579219557e-08,12.1002482997226,"g23398","832e32b9b8ea05e01b74ece029e810a3",820,"Pfam","PF02902","Ulp1 protease family, C-terminal catalytic domain",698,797,"1.6E-4",TRUE,"27-07-2020","IPR003653","Ulp1 protease family, C-terminal catalytic domain","GO:0006508|GO:0008234"
"4069","g2340.t1",1.30451110704792,6.56827927946364,9.98099397497903,4.30274594703492e-10,9.19912800501967e-09,12.5626241727388,"g2340","03681f4ef0470b80445246018cf2390d",345,"Pfam","PF14580","Leucine-rich repeat",222,340,"1.5E-14",TRUE,"27-07-2020","","",""
"4070","g2340.t1",1.30451110704792,6.56827927946364,9.98099397497903,4.30274594703492e-10,9.19912800501967e-09,12.5626241727388,"g2340","03681f4ef0470b80445246018cf2390d",345,"Pfam","PF12799","Leucine Rich repeats (2 copies)",129,169,"5.7E-9",TRUE,"27-07-2020","IPR025875","Leucine rich repeat 4",""
"4071","g23401.t1",0.698010268703609,5.42950151479101,9.29696968540094,1.71835621021253e-09,2.78203625235509e-08,11.2621898253346,"g23401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4072","g2341.t1",0.595932140655942,6.81573165700677,9.52056645571494,1.08567116605429e-09,1.93393973486421e-08,11.5768169841378,"g2341","4b51410094ef871c9acfe95f587c586b",720,"Pfam","PF04615","Utp14 protein",20,707,"6.1E-133",TRUE,"27-07-2020","","",""
"4073","g23411.t1",1.29292036680527,6.96875234880909,10.1562288483134,3.0463674135732e-10,6.9839413118736e-09,12.8794789093704,"g23411","8718b32f1753e5f97553e026dc1f8529",670,"Pfam","PF00300","Histidine phosphatase superfamily (branch 1)",459,647,"1.3E-15",TRUE,"27-07-2020","IPR013078","Histidine phosphatase superfamily, clade-1",""
"4074","g23411.t1",1.29292036680527,6.96875234880909,10.1562288483134,3.0463674135732e-10,6.9839413118736e-09,12.8794789093704,"g23411","8718b32f1753e5f97553e026dc1f8529",670,"Pfam","PF14604","Variant SH3 domain",281,335,"9.0E-15",TRUE,"27-07-2020","IPR001452","SH3 domain","GO:0005515"
"4075","g23411.t1",1.29292036680527,6.96875234880909,10.1562288483134,3.0463674135732e-10,6.9839413118736e-09,12.8794789093704,"g23411","8718b32f1753e5f97553e026dc1f8529",670,"Pfam","PF00627","UBA/TS-N domain",24,58,"1.4E-6",TRUE,"27-07-2020","IPR015940","Ubiquitin-associated domain",""
"4076","g23415.t1",5.54274171013063,-2.85089935876344,7.41939097626101,1.05218710890071e-07,8.04361139259778e-07,7.56846333742346,"g23415","6f54ae5dfe26d002c060a1516879147c",854,"Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase",581,851,"9.7E-10",TRUE,"27-07-2020","IPR001394","Peptidase C19, ubiquitin carboxyl-terminal hydrolase","GO:0016579|GO:0036459"
"4077","g23417.t1",6.85055046869433,-2.34025597582041,7.34213280759553,1.25879499275208e-07,9.29550870677907e-07,7.46490837627014,"g23417","16fecdfd58c151093d0e909bbbb74629",281,"Pfam","PF01336","OB-fold nucleic acid binding domain",124,203,"1.2E-7",TRUE,"27-07-2020","IPR004365","OB-fold nucleic acid binding domain, AA-tRNA synthetase-type","GO:0003676"
"4078","g2342.t1",0.919939950688101,5.92607508413016,7.43317165116124,1.01915443873471e-07,7.83467847158611e-07,7.01673531730166,"g2342","6884a763dfbd10954c2998f3093abd77",317,"SignalP_EUK","SignalP-noTM","",1,17,"-",TRUE,"27-07-2020","","",""
"4079","g2342.t1",0.919939950688101,5.92607508413016,7.43317165116124,1.01915443873471e-07,7.83467847158611e-07,7.01673531730166,"g2342","6884a763dfbd10954c2998f3093abd77",317,"Pfam","PF01145","SPFH domain / Band 7 family",24,202,"2.7E-19",TRUE,"27-07-2020","IPR001107","Band 7 domain",""
"4080","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF00400","WD domain, G-beta repeat",484,515,"2.2E-4",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4081","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF00400","WD domain, G-beta repeat",562,598,"0.0055",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4082","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF00400","WD domain, G-beta repeat",77,102,"0.047",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4083","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF00400","WD domain, G-beta repeat",425,465,"0.0012",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4084","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF00400","WD domain, G-beta repeat",522,557,"9.0E-5",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4085","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF00400","WD domain, G-beta repeat",603,640,"0.03",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4086","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF08625","Utp13 specific WD40 associated domain",662,791,"2.3E-29",TRUE,"27-07-2020","IPR013934","Small-subunit processome, Utp13","GO:0006364|GO:0032040"
"4087","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF00400","WD domain, G-beta repeat",199,234,"3.1E-4",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4088","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF00400","WD domain, G-beta repeat",385,417,"0.065",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4089","g23434.t1",-0.723007166117621,5.39416544073301,-9.7000265410491,7.54486022677984e-10,1.43582243096891e-08,12.0864450927773,"g23434","b8dc3ca3a088ea6c66fc5abd7c1c256f",797,"Pfam","PF00400","WD domain, G-beta repeat",114,145,"1.0E-4",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4090","g2344.t1",-1.94572230438901,0.491536524506534,-7.29459071148684,1.40616284793974e-07,1.01840972513427e-06,7.58368286133184,"g2344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4091","g23442.t1",-1.94685428652225,7.88117245243649,-10.7683477902348,9.38906482434472e-11,2.70263444175621e-09,14.0328873007084,"g23442","5a0cae40759be62198b9c68170f8c747",523,"Pfam","PF00202","Aminotransferase class-III",131,516,"4.5E-113",TRUE,"27-07-2020","IPR005814","Aminotransferase class-III","GO:0008483|GO:0030170"
"4092","g23444.t1",1.87510944885072,6.91453647160516,9.0340713284407,2.97279560078905e-09,4.3701367569374e-08,10.5650317179887,"g23444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4093","g23445.t1",0.864941345354172,4.53832603741534,8.14159287176736,2.04517733702842e-08,2.11601932310018e-07,8.9210141628212,"g23445","aa68cb7704ead76ff50e7f6ef4b713a8",509,"Pfam","PF06818","Fez1",310,480,"4.5E-27",TRUE,"27-07-2020","","",""
"4094","g23487.t1",-1.60996610506962,2.31255730560567,-6.78671938346299,4.67136755047681e-07,2.77375065443178e-06,6.19025455199069,"g23487","f0a3b6cec3b720ecac8992ee59625014",379,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"4095","g23495.t1",-4.08889016870027,-1.11972364732694,-8.53626384767916,8.60385214278412e-09,1.04003162852071e-07,10.1832982649775,"g23495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4096","g23497.t1",2.5643356128909,2.15581731571411,10.3190305814132,2.21780243209176e-10,5.36489531988395e-09,13.8888790333921,"g23497","8759d1cd5c0cad8f6d6847be6c7d88db",555,"Pfam","PF00046","Homeodomain",324,379,"4.2E-22",TRUE,"27-07-2020","IPR001356","Homeobox domain","GO:0003677"
"4097","g23497.t1",2.5643356128909,2.15581731571411,10.3190305814132,2.21780243209176e-10,5.36489531988395e-09,13.8888790333921,"g23497","8759d1cd5c0cad8f6d6847be6c7d88db",555,"Pfam","PF00292","'Paired box' domain",76,200,"3.8E-70",TRUE,"27-07-2020","IPR001523","Paired domain","GO:0003677|GO:0006355"
"4098","g235.t1",0.872350711183485,6.68121604190493,13.6203816879663,6.71282031920404e-13,5.12411951032575e-11,19.179946622023,"g235","78060ba2dba985cae68fcd1229bf7884",651,"Pfam","PF06419","Conserved oligomeric complex COG6",53,642,"1.5E-136",TRUE,"27-07-2020","IPR010490","Conserved oligomeric Golgi complex subunit 6","GO:0006891|GO:0017119"
"4099","g23508.t1",-2.47965573959215,-1.63495299820947,-7.11834576959134,2.12509139782398e-07,1.4420765387928e-06,7.17505271949997,"g23508","d7876c3a737447f5fbc9a1b0a8409163",451,"Pfam","PF09820","Predicted AAA-ATPase",15,336,"6.2E-36",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"4100","g23509.t1",-1.30276391389132,6.48901321159386,-7.47131257414742,9.33157650213083e-08,7.28499211018623e-07,7.03031819339013,"g23509","b5fbc28b8a6979df4385bd205292614f",403,"Pfam","PF12444","Sox developmental protein N terminal",27,68,"7.9E-7",TRUE,"27-07-2020","IPR022151","Sox developmental protein N-terminal",""
"4101","g23509.t1",-1.30276391389132,6.48901321159386,-7.47131257414742,9.33157650213083e-08,7.28499211018623e-07,7.03031819339013,"g23509","b5fbc28b8a6979df4385bd205292614f",403,"Pfam","PF00505","HMG (high mobility group) box",83,151,"2.0E-24",TRUE,"27-07-2020","IPR009071","High mobility group box domain",""
"4102","g2351.t1",0.873596053031789,7.3237363709212,7.90849458276479,3.44391562584368e-08,3.26190721730874e-07,8.00801405635003,"g2351","2a1efd11f8d10ce0e26a9bf656179bf4",436,"Pfam","PF01425","Amidase",80,289,"7.6E-57",TRUE,"27-07-2020","IPR023631","Amidase signature domain",""
"4103","g23522.t1",-0.818929350130509,6.51846839962683,-10.4735912105344,1.64562748240587e-10,4.23425498281959e-09,13.5282218006976,"g23522","45330c3ce50bac296197184097b2608d",1322,"Pfam","PF08161","NUC173 domain",478,679,"9.0E-60",TRUE,"27-07-2020","IPR012978","Uncharacterised domain NUC173",""
"4104","g23537.t1",-0.674086404384928,5.14191454260328,-10.6394118930325,1.19861404691053e-10,3.31145248080777e-09,14.0121357052828,"g23537","74d553cd7f258ada1f6d7607b288d0d0",219,"Pfam","PF00071","Ras family",12,172,"6.2E-56",TRUE,"27-07-2020","IPR001806","Small GTPase","GO:0003924|GO:0005525"
"4105","g23538.t1",-0.750549234736656,4.54842395881404,-9.31119572003293,1.66856287509758e-09,2.72691716932244e-08,11.4442472479068,"g23538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4106","g23539.t1",1.4596412989074,5.39345092866409,11.3354902920175,3.2811552300131e-11,1.18018515341309e-09,15.3495076605612,"g23539","0aa4a1440c2ef8fea231e8ab83a60f07",326,"Pfam","PF11977","Zc3h12a-like Ribonuclease NYN domain",168,320,"1.1E-42",TRUE,"27-07-2020","IPR021869","Ribonuclease Zc3h12a-like, NYN domain",""
"4107","g23542.t1",-1.50247521978068,3.98558888145033,-11.0687263736893,5.35555988644701e-11,1.7300640949792e-09,15.0626456807344,"g23542","8e4827a1a29b5cc863eb728e114305f2",414,"Pfam","PF00650","CRAL/TRIO domain",200,352,"9.2E-23",TRUE,"27-07-2020","IPR001251","CRAL-TRIO lipid binding domain",""
"4108","g23543.t2",2.44485312085642,5.88390905613254,16.588010460247,8.61573323572192e-15,2.16549099985645e-12,23.7645237840948,"g23543","58901bf79495bf302a7c12b8c5ab4874",412,"Pfam","PF03372","Endonuclease/Exonuclease/phosphatase family",139,383,"6.6E-20",TRUE,"27-07-2020","IPR005135","Endonuclease/exonuclease/phosphatase",""
"4109","g23544.t1",-2.86470598235122,3.44236329354885,-12.5411680388744,3.94681766390643e-12,2.13496384570463e-10,17.8076773372422,"g23544","b47e7321d70b5d6ff0ffd8bd32ae3a15",1477,"Pfam","PF13602","Zinc-binding dehydrogenase",738,875,"3.4E-16",TRUE,"27-07-2020","","",""
"4110","g23544.t1",-2.86470598235122,3.44236329354885,-12.5411680388744,3.94681766390643e-12,2.13496384570463e-10,17.8076773372422,"g23544","b47e7321d70b5d6ff0ffd8bd32ae3a15",1477,"Pfam","PF14765","Polyketide synthase dehydratase",17,209,"8.6E-13",TRUE,"27-07-2020","IPR020807","Polyketide synthase, dehydratase domain",""
"4111","g23544.t1",-2.86470598235122,3.44236329354885,-12.5411680388744,3.94681766390643e-12,2.13496384570463e-10,17.8076773372422,"g23544","b47e7321d70b5d6ff0ffd8bd32ae3a15",1477,"Pfam","PF08659","KR domain",919,1054,"2.9E-29",TRUE,"27-07-2020","IPR013968","Polyketide synthase, ketoreductase domain",""
"4112","g23544.t1",-2.86470598235122,3.44236329354885,-12.5411680388744,3.94681766390643e-12,2.13496384570463e-10,17.8076773372422,"g23544","b47e7321d70b5d6ff0ffd8bd32ae3a15",1477,"Pfam","PF00975","Thioesterase domain",1227,1325,"2.6E-8",TRUE,"27-07-2020","IPR001031","Thioesterase","GO:0009058|GO:0016788"
"4113","g23544.t1",-2.86470598235122,3.44236329354885,-12.5411680388744,3.94681766390643e-12,2.13496384570463e-10,17.8076773372422,"g23544","b47e7321d70b5d6ff0ffd8bd32ae3a15",1477,"Pfam","PF00550","Phosphopantetheine attachment site",1112,1174,"3.4E-8",TRUE,"27-07-2020","IPR009081","Phosphopantetheine binding ACP domain",""
"4114","g23545.t1",-4.08898015425717,-1.38458555955107,-7.90776359484732,3.44958756482885e-08,3.26298593318992e-07,8.90060902774642,"g23545","da984010fe2be9ad211af0fbe8f5c1a7",288,"Pfam","PF00109","Beta-ketoacyl synthase, N-terminal domain",12,224,"1.3E-44",TRUE,"27-07-2020","IPR014030","Beta-ketoacyl synthase, N-terminal",""
"4115","g23546.t1",-2.2133223030955,1.77178288684803,-8.36117354021107,1.2601047571324e-08,1.41916716090157e-07,9.86581312628783,"g23546","42dbb2c009c75dc034be5ad1521ee5b1",515,"Pfam","PF03015","Male sterility protein",365,451,"4.5E-11",TRUE,"27-07-2020","IPR033640","Fatty acyl-CoA reductase, C-terminal",""
"4116","g23546.t1",-2.2133223030955,1.77178288684803,-8.36117354021107,1.2601047571324e-08,1.41916716090157e-07,9.86581312628783,"g23546","42dbb2c009c75dc034be5ad1521ee5b1",515,"Pfam","PF07993","Male sterility protein",23,293,"1.9E-53",TRUE,"27-07-2020","IPR013120","Male sterility, NAD-binding",""
"4117","g23549.t1",2.40846590285193,6.69597175299295,9.75080155630354,6.81170380848213e-10,1.31697200274687e-08,12.1067002650863,"g23549","09b0f9cc70894fec90f072ec5a815aed",987,"Pfam","PF15410","Pleckstrin homology domain",736,847,"1.1E-35",TRUE,"27-07-2020","IPR041681","Pleckstrin homology domain 9",""
