"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","tid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"5242","g19342",0.457122107039552,7.65956838194001,5.76345738195231,5.61713400116858e-06,2.0933342354981e-05,2.83335811308478,"g19342.t2","78ff63885dd89b13b65c82b7555e7d64",1873,"Pfam","PF00008","EGF-like domain",415,445,"1.1E-7",TRUE,"27-07-2020","IPR000742","EGF-like domain",""
"5243","g19342",0.457122107039552,7.65956838194001,5.76345738195231,5.61713400116858e-06,2.0933342354981e-05,2.83335811308478,"g19342.t1","cacfe9b70eef5880311be9405f226c2a",1910,"Pfam","PF00008","EGF-like domain",1559,1587,"1.8E-6",TRUE,"27-07-2020","IPR000742","EGF-like domain",""
"5244","g19342",0.457122107039552,7.65956838194001,5.76345738195231,5.61713400116858e-06,2.0933342354981e-05,2.83335811308478,"g19342.t2","78ff63885dd89b13b65c82b7555e7d64",1873,"Pfam","PF12661","Human growth factor-like EGF",302,328,"0.061",TRUE,"27-07-2020","IPR013032","EGF-like, conserved site",""
"5245","g19344",-0.490706613607024,5.00923742424932,-7.4452678158124,9.52445982497407e-08,6.57489312439024e-07,7.21193395829077,"g19344.t1","a0b0d9ffff4432d091088902a92afae7",258,"Pfam","PF10609","NUBPL iron-transfer P-loop NTPase",6,255,"1.7E-99",TRUE,"27-07-2020","IPR033756","Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35",""
"5246","g19346",-0.468105016569659,4.36877511645503,-5.49877413201446,1.09599243843589e-05,3.75182804970505e-05,2.54941900359563,"g19346.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5247","g19349",0.399942022857068,5.94349345183484,6.62181240303719,6.73028173448324e-07,3.39598921281976e-06,5.07994684981519,"g19349.t1","17e13a13876e04d9bb569f97ba02cc72",733,"Pfam","PF04921","XAP5, circadian clock regulator",111,274,"1.8E-52",TRUE,"27-07-2020","IPR007005","XAP5 protein","GO:0005634"
"5248","g19349",0.399942022857068,5.94349345183484,6.62181240303719,6.73028173448324e-07,3.39598921281976e-06,5.07994684981519,"g19349.t1","17e13a13876e04d9bb569f97ba02cc72",733,"Pfam","PF00083","Sugar (and other) transporter",306,730,"2.5E-44",TRUE,"27-07-2020","IPR005828","Major facilitator,  sugar transporter-like","GO:0016021|GO:0022857|GO:0055085"
"5249","g1935",-2.3212378374111,4.02953410867213,-6.55809615673913,7.85673987132937e-07,3.88260452945583e-06,5.4021407671078,"g1935.t1","75a65c52b42956fea9539dd13d6882b4",971,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"5250","g19354",-0.639675147548091,2.53113242428161,-5.45809963597777,1.21513678153033e-05,4.11238258428017e-05,2.92495723148569,"g19354.t1","760e5a9aa664538dc7f0fec3d38cee25",378,"Pfam","PF00046","Homeodomain",213,269,"2.0E-21",TRUE,"27-07-2020","IPR001356","Homeobox domain","GO:0003677"
"5251","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t2","beab7274330ee821d5941c5c69fd7365",2826,"Pfam","PF00059","Lectin C-type domain",708,847,"5.9E-18",TRUE,"27-07-2020","IPR001304","C-type lectin-like",""
"5252","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t1","12d7d0fa9d19e8bb9044a6da511ded09",2792,"Pfam","PF00059","Lectin C-type domain",1020,1140,"9.3E-12",TRUE,"27-07-2020","IPR001304","C-type lectin-like",""
"5253","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t2","beab7274330ee821d5941c5c69fd7365",2826,"Pfam","PF00059","Lectin C-type domain",1020,1140,"9.5E-12",TRUE,"27-07-2020","IPR001304","C-type lectin-like",""
"5254","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t1","12d7d0fa9d19e8bb9044a6da511ded09",2792,"Pfam","PF00431","CUB domain",1161,1269,"4.0E-18",TRUE,"27-07-2020","IPR000859","CUB domain",""
"5255","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t2","beab7274330ee821d5941c5c69fd7365",2826,"Pfam","PF00431","CUB domain",876,987,"3.4E-19",TRUE,"27-07-2020","IPR000859","CUB domain",""
"5256","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t2","beab7274330ee821d5941c5c69fd7365",2826,"Pfam","PF00008","EGF-like domain",1550,1579,"8.7E-5",TRUE,"27-07-2020","IPR000742","EGF-like domain",""
"5257","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t1","12d7d0fa9d19e8bb9044a6da511ded09",2792,"Pfam","PF00008","EGF-like domain",1550,1579,"8.5E-5",TRUE,"27-07-2020","IPR000742","EGF-like domain",""
"5258","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t2","beab7274330ee821d5941c5c69fd7365",2826,"Pfam","PF00431","CUB domain",1161,1269,"4.1E-18",TRUE,"27-07-2020","IPR000859","CUB domain",""
"5259","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t1","12d7d0fa9d19e8bb9044a6da511ded09",2792,"Pfam","PF00059","Lectin C-type domain",708,847,"5.9E-18",TRUE,"27-07-2020","IPR001304","C-type lectin-like",""
"5260","g19356",1.07005705300282,4.81402751916946,8.34111980977633,1.25397593480539e-08,1.24264243137771e-07,9.37177151759853,"g19356.t1","12d7d0fa9d19e8bb9044a6da511ded09",2792,"Pfam","PF00431","CUB domain",876,987,"3.4E-19",TRUE,"27-07-2020","IPR000859","CUB domain",""
"5261","g19358",0.672654137094379,6.60582354490322,7.43941878028247,9.65473660913669e-08,6.65013433815958e-07,7.00634057092887,"g19358.t1","841f03e31673a60ba7ab61d8064f139d",435,"Pfam","PF01399","PCI domain",291,394,"1.8E-18",TRUE,"27-07-2020","IPR000717","Proteasome component (PCI) domain",""
"5262","g19358",0.672654137094379,6.60582354490322,7.43941878028247,9.65473660913669e-08,6.65013433815958e-07,7.00634057092887,"g19358.t1","841f03e31673a60ba7ab61d8064f139d",435,"Pfam","PF10602","26S proteasome subunit RPN7",120,247,"6.9E-40",TRUE,"27-07-2020","IPR019585","26S proteasome regulatory subunit Rpn7/COP9 signalosome complex subunit 1",""
"5263","g19359",0.27860395121941,5.77039376540955,6.56829243339761,7.6643148470422e-07,3.80053528344867e-06,4.97257613300551,"g19359.t1","54090dfe48ff6667286f5d849e3752f3",553,"Pfam","PF05011","Lariat debranching enzyme, C-terminal domain",265,402,"2.7E-34",TRUE,"27-07-2020","IPR007708","Lariat debranching enzyme, C-terminal","GO:0006397|GO:0016788"
"5264","g19359",0.27860395121941,5.77039376540955,6.56829243339761,7.6643148470422e-07,3.80053528344867e-06,4.97257613300551,"g19359.t1","54090dfe48ff6667286f5d849e3752f3",553,"Pfam","PF00149","Calcineurin-like phosphoesterase",20,244,"9.5E-11",TRUE,"27-07-2020","IPR004843","Calcineurin-like phosphoesterase domain, ApaH type","GO:0016787"
"5265","g19362",-1.2857260975624,3.98055875061576,-10.3948699181905,1.78627104684013e-10,3.93546367299713e-09,13.8524023001643,"g19362.t1","10aea0911d391878459c113fcd2b7b38",389,"Pfam","PF13450","NAD(P)-binding Rossmann-like domain",46,103,"1.2E-7",TRUE,"27-07-2020","","",""
"5266","g19362",-1.2857260975624,3.98055875061576,-10.3948699181905,1.78627104684013e-10,3.93546367299713e-09,13.8524023001643,"g19362.t1","10aea0911d391878459c113fcd2b7b38",389,"Pfam","PF01593","Flavin containing amine oxidoreductase",148,378,"1.1E-4",TRUE,"27-07-2020","IPR002937","Amine oxidase","GO:0016491|GO:0055114"
"5267","g19365",0.550015763771491,7.65387309441559,6.35503720584701,1.29057092088084e-06,5.91033566086832e-06,4.32464418357138,"g19365.t1","02ac13ea74fc97c47ba40abf3cddc560",2422,"Pfam","PF00626","Gelsolin repeat",1640,1702,"1.1E-5",TRUE,"27-07-2020","IPR007123","Gelsolin-like domain",""
"5268","g19365",0.550015763771491,7.65387309441559,6.35503720584701,1.29057092088084e-06,5.91033566086832e-06,4.32464418357138,"g19365.t1","02ac13ea74fc97c47ba40abf3cddc560",2422,"Pfam","PF00626","Gelsolin repeat",1960,2049,"7.3E-6",TRUE,"27-07-2020","IPR007123","Gelsolin-like domain",""
"5269","g19365",0.550015763771491,7.65387309441559,6.35503720584701,1.29057092088084e-06,5.91033566086832e-06,4.32464418357138,"g19365.t1","02ac13ea74fc97c47ba40abf3cddc560",2422,"Pfam","PF02209","Villin headpiece domain",2387,2422,"2.1E-13",TRUE,"27-07-2020","IPR003128","Villin headpiece","GO:0003779|GO:0007010"
"5270","g19372",0.784147584137554,1.59619643103951,6.19040019100014,1.93638608732667e-06,8.34895848948655e-06,4.92156322653574,"g19372.t1","a2f73c7b24a97b67d63c155d776e637c",263,"Pfam","PF00001","7 transmembrane receptor (rhodopsin family)",16,148,"1.6E-12",TRUE,"27-07-2020","IPR000276","G protein-coupled receptor, rhodopsin-like","GO:0004930|GO:0007186|GO:0016021"
"5271","g19373",-0.405546452996627,5.10635056863594,-6.77747276849585,4.62078499754846e-07,2.47599593938371e-06,5.57400756668487,"g19373.t1","a8c937f8a345cc9887a989b76ad18ca7",1304,"Pfam","PF00005","ABC transporter",1056,1203,"5.7E-29",TRUE,"27-07-2020","IPR003439","ABC transporter-like","GO:0005524|GO:0016887"
"5272","g19373",-0.405546452996627,5.10635056863594,-6.77747276849585,4.62078499754846e-07,2.47599593938371e-06,5.57400756668487,"g19373.t1","a8c937f8a345cc9887a989b76ad18ca7",1304,"Pfam","PF00664","ABC transporter transmembrane region",717,994,"4.4E-26",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"5273","g19373",-0.405546452996627,5.10635056863594,-6.77747276849585,4.62078499754846e-07,2.47599593938371e-06,5.57400756668487,"g19373.t1","a8c937f8a345cc9887a989b76ad18ca7",1304,"Pfam","PF00664","ABC transporter transmembrane region",106,359,"3.1E-19",TRUE,"27-07-2020","IPR011527","ABC transporter type 1, transmembrane domain","GO:0005524|GO:0016021|GO:0042626|GO:0055085"
"5274","g19373",-0.405546452996627,5.10635056863594,-6.77747276849585,4.62078499754846e-07,2.47599593938371e-06,5.57400756668487,"g19373.t1","a8c937f8a345cc9887a989b76ad18ca7",1304,"Pfam","PF00005","ABC transporter",430,564,"3.5E-20",TRUE,"27-07-2020","IPR003439","ABC transporter-like","GO:0005524|GO:0016887"
"5275","g19375",0.390806470803049,6.7575908297535,7.20340872701025,1.6765376610088e-07,1.050932952399e-06,6.43504845154033,"g19375.t1","0256b9515919586064b5085efbc74571",1091,"Pfam","PF00080","Copper/zinc superoxide dismutase (SODC)",637,769,"1.6E-7",TRUE,"27-07-2020","IPR001424","Superoxide dismutase, copper/zinc binding domain","GO:0006801|GO:0046872"
"5276","g19375",0.390806470803049,6.7575908297535,7.20340872701025,1.6765376610088e-07,1.050932952399e-06,6.43504845154033,"g19375.t1","0256b9515919586064b5085efbc74571",1091,"SignalP_EUK","SignalP-noTM","",1,25,"-",TRUE,"27-07-2020","","",""
"5277","g19377",-2.28264027501189,4.74024136839987,-7.54749511910138,7.51681374892653e-08,5.45405344344518e-07,7.56482796562199,"g19377.t2","b9ba659a6deb8a380af528b42f21578f",814,"SignalP_EUK","SignalP-noTM","",1,25,"-",TRUE,"27-07-2020","","",""
"5278","g19377",-2.28264027501189,4.74024136839987,-7.54749511910138,7.51681374892653e-08,5.45405344344518e-07,7.56482796562199,"g19377.t1","684d42aeaa9ef75f29de8a15dd9475b6",813,"SignalP_EUK","SignalP-noTM","",1,25,"-",TRUE,"27-07-2020","","",""
"5279","g1938",-1.91426372018461,3.65265355786857,-5.43961459113254,1.27353210966031e-05,4.28910607580764e-05,2.64622002729542,"g1938.t1","fbe9cc51f0ea7b6bcd89c5b80f5e5083",1487,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"5280","g19389",-2.96341997956388,5.82645386566527,-6.58166521449027,7.41920399298609e-07,3.69560721744145e-06,5.07823753621919,"g19389.t1","08b00fc1499f79f4fee9c0e3ddae5f48",380,"Pfam","PF00050","Kazal-type serine protease inhibitor domain",112,154,"2.3E-4",TRUE,"27-07-2020","IPR002350","Kazal domain","GO:0005515"
"5281","g19389",-2.96341997956388,5.82645386566527,-6.58166521449027,7.41920399298609e-07,3.69560721744145e-06,5.07823753621919,"g19389.t1","08b00fc1499f79f4fee9c0e3ddae5f48",380,"Pfam","PF00050","Kazal-type serine protease inhibitor domain",260,302,"1.6E-4",TRUE,"27-07-2020","IPR002350","Kazal domain","GO:0005515"
"5282","g19389",-2.96341997956388,5.82645386566527,-6.58166521449027,7.41920399298609e-07,3.69560721744145e-06,5.07823753621919,"g19389.t1","08b00fc1499f79f4fee9c0e3ddae5f48",380,"Pfam","PF07648","Kazal-type serine protease inhibitor domain",36,70,"0.33",TRUE,"27-07-2020","IPR002350","Kazal domain","GO:0005515"
"5283","g19389",-2.96341997956388,5.82645386566527,-6.58166521449027,7.41920399298609e-07,3.69560721744145e-06,5.07823753621919,"g19389.t1","08b00fc1499f79f4fee9c0e3ddae5f48",380,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"5284","g19389",-2.96341997956388,5.82645386566527,-6.58166521449027,7.41920399298609e-07,3.69560721744145e-06,5.07823753621919,"g19389.t1","08b00fc1499f79f4fee9c0e3ddae5f48",380,"Pfam","PF07648","Kazal-type serine protease inhibitor domain",182,228,"0.0068",TRUE,"27-07-2020","IPR002350","Kazal domain","GO:0005515"
"5285","g19389",-2.96341997956388,5.82645386566527,-6.58166521449027,7.41920399298609e-07,3.69560721744145e-06,5.07823753621919,"g19389.t1","08b00fc1499f79f4fee9c0e3ddae5f48",380,"Pfam","PF00050","Kazal-type serine protease inhibitor domain",334,376,"1.3E-6",TRUE,"27-07-2020","IPR002350","Kazal domain","GO:0005515"
"5286","g19390",-2.57845509187985,0.527643313489436,-7.94820553259515,3.01166570836137e-08,2.57952125929956e-07,9.09041286688996,"g19390.t1","81be8e717ff1b85e80648e970b198b8f",412,"Pfam","PF02958","Ecdysteroid kinase",46,323,"7.1E-52",TRUE,"27-07-2020","IPR004119","Ecdysteroid kinase-like",""
"5287","g19391",-3.24086397282352,1.33216940442524,-8.23039997532969,1.60181759882469e-08,1.52217324685069e-07,9.67661779786026,"g19391.t1","d54ab3784162e76afea2953cea29730c",413,"Pfam","PF02958","Ecdysteroid kinase",57,325,"3.0E-49",TRUE,"27-07-2020","IPR004119","Ecdysteroid kinase-like",""
"5288","g19393",-0.6590848464725,7.23521090041574,-9.05219747667885,2.70559939742673e-09,3.56230920662597e-08,10.6320567791802,"g19393.t1","677ce9e6ff9b6625bf4694e74c6b3e1e",747,"Pfam","PF03764","Elongation factor G, domain IV",518,639,"1.0E-29",TRUE,"27-07-2020","IPR005517","Translation elongation factor EFG/EF2, domain IV","GO:0005525"
"5289","g19393",-0.6590848464725,7.23521090041574,-9.05219747667885,2.70559939742673e-09,3.56230920662597e-08,10.6320567791802,"g19393.t1","677ce9e6ff9b6625bf4694e74c6b3e1e",747,"Pfam","PF00679","Elongation factor G C-terminus",642,728,"7.0E-22",TRUE,"27-07-2020","IPR000640","Elongation factor EFG, domain V-like",""
"5290","g19393",-0.6590848464725,7.23521090041574,-9.05219747667885,2.70559939742673e-09,3.56230920662597e-08,10.6320567791802,"g19393.t1","677ce9e6ff9b6625bf4694e74c6b3e1e",747,"Pfam","PF00009","Elongation factor Tu GTP binding domain",43,316,"8.6E-62",TRUE,"27-07-2020","IPR000795","Transcription factor, GTP-binding domain","GO:0003924|GO:0005525"
"5291","g19393",-0.6590848464725,7.23521090041574,-9.05219747667885,2.70559939742673e-09,3.56230920662597e-08,10.6320567791802,"g19393.t1","677ce9e6ff9b6625bf4694e74c6b3e1e",747,"Pfam","PF14492","Elongation Factor G, domain II",443,517,"9.9E-29",TRUE,"27-07-2020","IPR041095","Elongation Factor G, domain II",""
"5292","g19393",-0.6590848464725,7.23521090041574,-9.05219747667885,2.70559939742673e-09,3.56230920662597e-08,10.6320567791802,"g19393.t1","677ce9e6ff9b6625bf4694e74c6b3e1e",747,"Pfam","PF03144","Elongation factor Tu domain 2",363,428,"1.3E-10",TRUE,"27-07-2020","IPR004161","Translation elongation factor EFTu-like, domain 2","GO:0005525"
"5293","g19396",0.451689558377428,6.61141908386211,6.30553709178957,1.45756470502418e-06,6.54560015676607e-06,4.24219946614573,"g19396.t1","6da590a78311c0acb04723f163e7e6ed",923,"Pfam","PF14605","Nup53/35/40-type RNA recognition motif",739,789,"8.6E-8",TRUE,"27-07-2020","","",""
"5294","g19396",0.451689558377428,6.61141908386211,6.30553709178957,1.45756470502418e-06,6.54560015676607e-06,4.24219946614573,"g19396.t2","19c01dcf2dc1f6129e3cb0fd48dcdfb5",642,"Pfam","PF14605","Nup53/35/40-type RNA recognition motif",458,508,"5.5E-8",TRUE,"27-07-2020","","",""
"5295","g19397",2.55002776102961,4.16517609624645,17.0548647641433,4.05484567300873e-15,1.02735542598974e-12,24.6746507741666,"g19397.t1","a4ec3489fd73f7702c4fbd85e195b299",185,"Pfam","PF13499","EF-hand domain pair",104,170,"2.9E-11",TRUE,"27-07-2020","IPR002048","EF-hand domain","GO:0005509"
"5296","g19401",-0.759363623904453,3.65958809096419,-5.5716795351096,9.11187857916494e-06,3.18966787678797e-05,2.92688113939559,"g19401.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5297","g19408",-1.30975703525989,6.22813363570183,-5.7852309915704,5.31798089216721e-06,1.99853324809066e-05,2.96228930243255,"g19408.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5298","g19408",-1.30975703525989,6.22813363570183,-5.7852309915704,5.31798089216721e-06,1.99853324809066e-05,2.96228930243255,"g19408.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5299","g19411",-1.85252300766707,-0.329274153370587,-6.55766351656029,7.86501279085258e-07,3.88566863809473e-06,5.94173769419097,"g19411.t1","edb5a535f6785bf9fb82656953e1ce7f",103,"Pfam","PF02961","Barrier to autointegration factor",15,102,"1.5E-39",TRUE,"27-07-2020","IPR004122","Barrier- to-autointegration factor, BAF","GO:0003677"
"5300","g19418",-0.397360700891915,4.2593991711813,-5.61541401093448,8.15797619343271e-06,2.89247155163899e-05,2.8798489470912,"g19418.t1","20967debb7c1490adf760cdc0d9d4ce1",430,"Pfam","PF01170","Putative RNA methylase family UPF0020",246,413,"1.1E-26",TRUE,"27-07-2020","IPR000241","Putative RNA methylase domain",""
"5301","g19418",-0.397360700891915,4.2593991711813,-5.61541401093448,8.15797619343271e-06,2.89247155163899e-05,2.8798489470912,"g19418.t1","20967debb7c1490adf760cdc0d9d4ce1",430,"Pfam","PF02926","THUMP domain",166,231,"2.1E-9",TRUE,"27-07-2020","IPR004114","THUMP domain","GO:0003723"
"5302","g19419",-1.55203509204333,4.41294810370795,-5.73671497897354,6.00801813940258e-06,2.21828145127332e-05,3.17703495494175,"g19419.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5303","g19422",-1.20325711318248,5.1605075699429,-11.017757688253,5.45717659227937e-11,1.55496358554173e-09,14.8262247312167,"g19422.t1","f3e55163fa713f12d9f6a5300b48bccd",229,"Pfam","PF01227","GTP cyclohydrolase I",88,228,"2.2E-59",TRUE,"27-07-2020","IPR020602","GTP cyclohydrolase I domain",""
"5304","g19423",-0.236318864185666,6.55136157902808,-6.55475500689553,7.92086018249247e-07,3.91016870883495e-06,4.8611573390991,"g19423.t1","02f7d2f265dacced717515e3eb5c3370",964,"Pfam","PF00397","WW domain",492,521,"1.6E-11",TRUE,"27-07-2020","IPR001202","WW domain","GO:0005515"
"5305","g19423",-0.236318864185666,6.55136157902808,-6.55475500689553,7.92086018249247e-07,3.91016870883495e-06,4.8611573390991,"g19423.t1","02f7d2f265dacced717515e3eb5c3370",964,"Pfam","PF00632","HECT-domain (ubiquitin-transferase)",660,962,"2.7E-96",TRUE,"27-07-2020","IPR000569","HECT domain","GO:0004842"
"5306","g19423",-0.236318864185666,6.55136157902808,-6.55475500689553,7.92086018249247e-07,3.91016870883495e-06,4.8611573390991,"g19423.t1","02f7d2f265dacced717515e3eb5c3370",964,"Pfam","PF00397","WW domain",537,566,"1.0E-8",TRUE,"27-07-2020","IPR001202","WW domain","GO:0005515"
"5307","g19423",-0.236318864185666,6.55136157902808,-6.55475500689553,7.92086018249247e-07,3.91016870883495e-06,4.8611573390991,"g19423.t1","02f7d2f265dacced717515e3eb5c3370",964,"Pfam","PF00168","C2 domain",18,99,"3.0E-15",TRUE,"27-07-2020","IPR000008","C2 domain",""
"5308","g19423",-0.236318864185666,6.55136157902808,-6.55475500689553,7.92086018249247e-07,3.91016870883495e-06,4.8611573390991,"g19423.t1","02f7d2f265dacced717515e3eb5c3370",964,"Pfam","PF00397","WW domain",325,354,"1.6E-11",TRUE,"27-07-2020","IPR001202","WW domain","GO:0005515"
"5309","g19423",-0.236318864185666,6.55136157902808,-6.55475500689553,7.92086018249247e-07,3.91016870883495e-06,4.8611573390991,"g19423.t1","02f7d2f265dacced717515e3eb5c3370",964,"Pfam","PF00397","WW domain",357,386,"5.5E-12",TRUE,"27-07-2020","IPR001202","WW domain","GO:0005515"
"5310","g19425",1.18219460224126,3.12231240664151,9.16629936667102,2.12852736037328e-09,2.91510295687645e-08,11.5339976854523,"g19425.t1","125f4d5026fb05aab65e43012ea29c8f",88,"Pfam","PF10163","Transcription factor e(y)2",7,73,"2.2E-17",TRUE,"27-07-2020","IPR018783","Transcription factor, enhancer of yellow 2","GO:0000124|GO:0003713|GO:0005643|GO:0006406|GO:0045893"
"5311","g19429",0.556050493652726,4.27482622881635,6.86335975959403,3.75963833400317e-07,2.07688447625885e-06,5.99269404817159,"g19429.t1","827a0f75850093ee79dc4f113108b451",721,"Pfam","PF10551","MULE transposase domain",307,399,"3.6E-11",TRUE,"27-07-2020","IPR018289","MULE transposase domain",""
"5312","g19430",0.467750111036441,8.55555548024131,10.2264218199132,2.48122563806964e-10,5.05108572075653e-09,13.0549081239256,"g19430.t2","56664e8b46da5eba5c63c576c9cb977d",1144,"Pfam","PF16294","RNSP1-SAP18 binding (RSB) motif",943,1031,"1.2E-20",TRUE,"27-07-2020","IPR032552","Acin1, RNSP1-SAP18 binding (RSB) motif",""
"5313","g19430",0.467750111036441,8.55555548024131,10.2264218199132,2.48122563806964e-10,5.05108572075653e-09,13.0549081239256,"g19430.t1","74f4c4f2249737b21f67c8abbd9179b8",1145,"Pfam","PF16294","RNSP1-SAP18 binding (RSB) motif",943,1032,"8.4E-21",TRUE,"27-07-2020","IPR032552","Acin1, RNSP1-SAP18 binding (RSB) motif",""
"5314","g19432",0.456854717514662,7.07944005483927,8.10271265417487,2.12868006158809e-08,1.92363248646645e-07,8.52869358992698,"g19432.t1","73d89be18a74fbdde854c33d625b93ec",556,"Pfam","PF14051","N-terminal domain of DPF2/REQ.",24,94,"2.4E-34",TRUE,"27-07-2020","IPR025750","Requiem/DPF N-terminal domain",""
"5315","g19432",0.456854717514662,7.07944005483927,8.10271265417487,2.12868006158809e-08,1.92363248646645e-07,8.52869358992698,"g19432.t1","73d89be18a74fbdde854c33d625b93ec",556,"Pfam","PF00628","PHD-finger",505,551,"9.6E-13",TRUE,"27-07-2020","IPR019787","Zinc finger, PHD-finger",""
"5316","g19434",-3.53732805622221,-2.97588057949976,-5.31628664715678,1.74287515531067e-05,5.66034406494365e-05,2.99010716627228,"g19434.t1","0d943976be1aefb3f0cb805a333197fe",872,"Pfam","PF00651","BTB/POZ domain",17,108,"1.8E-13",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"5317","g19434",-3.53732805622221,-2.97588057949976,-5.31628664715678,1.74287515531067e-05,5.66034406494365e-05,2.99010716627228,"g19434.t1","0d943976be1aefb3f0cb805a333197fe",872,"Pfam","PF07707","BTB And C-terminal Kelch",150,220,"1.6E-5",TRUE,"27-07-2020","IPR011705","BTB/Kelch-associated",""
"5318","g19434",-3.53732805622221,-2.97588057949976,-5.31628664715678,1.74287515531067e-05,5.66034406494365e-05,2.99010716627228,"g19434.t1","0d943976be1aefb3f0cb805a333197fe",872,"Pfam","PF00651","BTB/POZ domain",294,410,"1.1E-15",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"5319","g19441",1.61644285984503,5.61261461093484,11.6121711521781,1.83486587350189e-11,6.47407960521514e-10,15.9212417712837,"g19441.t1","284a511e1dee0a527c4eb27c63c032b6",418,"Pfam","PF00651","BTB/POZ domain",4,99,"1.5E-23",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"5320","g1945",-1.65070508834795,3.83963424644183,-6.26636247689414,1.60521241272195e-06,7.12334379316542e-06,4.63970040143958,"g1945.t1","43e33363d4f24e08881b866d7e05f31e",1061,"SignalP_EUK","SignalP-noTM","",1,15,"-",TRUE,"27-07-2020","","",""
"5321","g19458",-0.439090276137904,4.58527649997609,-6.28768699631632,1.52304578443628e-06,6.81354937065042e-06,4.49103678432504,"g19458.t1","d67dce9fea4f8304c734d430fb54b8b3",372,"Pfam","PF01137","RNA 3'-terminal phosphate cyclase",11,340,"2.5E-57",TRUE,"27-07-2020","IPR023797","RNA 3'-terminal phosphate cyclase domain",""
"5322","g19458",-0.439090276137904,4.58527649997609,-6.28768699631632,1.52304578443628e-06,6.81354937065042e-06,4.49103678432504,"g19458.t1","d67dce9fea4f8304c734d430fb54b8b3",372,"Pfam","PF05189","RNA 3'-terminal phosphate cyclase (RTC), insert domain",185,287,"4.0E-26",TRUE,"27-07-2020","IPR013791","RNA 3'-terminal phosphate cyclase, insert domain",""
"5323","g1946",-1.4804435565269,3.71316210904759,-5.67946655768184,6.94008778764396e-06,2.51390467408301e-05,3.1996784102558,"g1946.t1","d2808357a00ec8c09d7845632377be76",1149,"SignalP_EUK","SignalP-noTM","",1,15,"-",TRUE,"27-07-2020","","",""
"5324","g19470",1.54774292241077,-0.0240507527792694,5.13762184352946,2.75017974968708e-05,8.43085678987625e-05,2.51346714287601,"g19470.t1","bea21dce0183a6fe69fe5e33d9800ef6",359,"Pfam","PF00651","BTB/POZ domain",193,295,"1.3E-27",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"5325","g19475",-1.54405668025759,1.52234110590961,-5.97872544885429,3.27604869355302e-06,1.31779954849658e-05,4.39274012350344,"g19475.t1","1a3b19172ce33ee35f67c311d34295f8",483,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"5326","g19478",1.58234904833673,5.19119685376399,8.75675277580175,5.07537564831145e-09,5.92516924222861e-08,10.2212359187218,"g19478.t1","54827f9d63b6c8cbc4e673104d96cdd0",407,"Pfam","PF02958","Ecdysteroid kinase",53,309,"1.2E-48",TRUE,"27-07-2020","IPR004119","Ecdysteroid kinase-like",""
