"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"180","g20686.t1",7.49575273788506,-1.53919323709596,9.92650023537063,4.7942057148637e-10,1.93742313300668e-07,12.8615768294177,"g20686","ac39ec32b099a691a6272f682f77c117",691,"Pfam","PF00089","Trypsin",485,636,"8.7E-9",TRUE,"27-07-2020","IPR001254","Serine proteases, trypsin domain","GO:0004252|GO:0006508"
"181","g20686.t1",7.49575273788506,-1.53919323709596,9.92650023537063,4.7942057148637e-10,1.93742313300668e-07,12.8615768294177,"g20686","ac39ec32b099a691a6272f682f77c117",691,"Pfam","PF00089","Trypsin",204,318,"1.4E-10",TRUE,"27-07-2020","IPR001254","Serine proteases, trypsin domain","GO:0004252|GO:0006508"
"182","g20686.t1",7.49575273788506,-1.53919323709596,9.92650023537063,4.7942057148637e-10,1.93742313300668e-07,12.8615768294177,"g20686","ac39ec32b099a691a6272f682f77c117",691,"Pfam","PF00057","Low-density lipoprotein receptor domain class A",26,60,"7.0E-12",TRUE,"27-07-2020","IPR002172","Low-density lipoprotein (LDL) receptor class A repeat","GO:0005515"
"183","g20735.t1",4.98336266629088,-3.74182356006415,7.88669828629101,3.61722477640451e-08,6.26479013795772e-06,8.76378014694051,"g20735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","g20742.t1",-1.92209246374277,0.42602679578716,-7.53343513957338,8.08675946707543e-08,1.19373419816022e-05,8.07844824623453,"g20742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","g20833.t1",-3.06824283143989,-0.141742415284471,-9.70869851321041,7.41410639930736e-10,2.67756200474234e-07,12.6887979407834,"g20833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","g20855.t1",-1.83144020877796,3.0185478268253,-6.51094803319647,9.08500394937905e-07,8.28504121224346e-05,5.27841702118119,"g20855","9a13f8fc648a2d84f8a69343c1297841",233,"Pfam","PF00328","Histidine phosphatase superfamily (branch 2)",18,162,"2.6E-8",TRUE,"27-07-2020","IPR000560","Histidine phosphatase superfamily, clade-2",""
"187","g20946.t1",7.78189508911354,-2.58496048095596,6.69343168359863,5.84422323122906e-07,5.99250949231994e-05,6.21471472400249,"g20946","748d98a2d244dc4dc9a21aedab862a99",514,"Pfam","PF10551","MULE transposase domain",214,319,"2.4E-15",TRUE,"27-07-2020","IPR018289","MULE transposase domain",""
"188","g20946.t1",7.78189508911354,-2.58496048095596,6.69343168359863,5.84422323122906e-07,5.99250949231994e-05,6.21471472400249,"g20946","748d98a2d244dc4dc9a21aedab862a99",514,"Pfam","PF04500","FLYWCH zinc finger domain",9,68,"2.6E-11",TRUE,"27-07-2020","IPR007588","Zinc finger, FLYWCH-type",""
"189","g21148.t1",-1.17801887629213,-1.33460403808045,-7.57751690722673,7.3077692836961e-08,1.1239785443058e-05,7.87891779178128,"g21148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","g21179.t1",9.11992655879881,-1.29249359358963,10.1369475069559,3.16375352562655e-10,1.46507529361166e-07,13.2466274448051,"g21179","b713ae75aa0f7316ae23c8abf2f258a6",725,"Pfam","PF13843","Transposase IS4",243,623,"2.4E-64",TRUE,"27-07-2020","IPR029526","PiggyBac transposable element-derived protein",""
"191","g21179.t1",9.11992655879881,-1.29249359358963,10.1369475069559,3.16375352562655e-10,1.46507529361166e-07,13.2466274448051,"g21179","b713ae75aa0f7316ae23c8abf2f258a6",725,"Pfam","PF13842","DDE_Tnp_1-like zinc-ribbon",690,719,"0.0011",TRUE,"27-07-2020","IPR032718","PiggyBac transposable element-derived protein 4, C-terminal zinc-ribbon",""
"192","g21225.t2",5.22513204483047,-1.66019535304029,7.56376318598174,7.54219814576574e-08,1.14297576311935e-05,8.18011431612427,"g21225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","g21251.t1",-3.38332973402321,-3.74935535667674,-6.21861735415111,1.85652375174598e-06,0.000153051818093939,5.1181419202652,"g21251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","g21295.t1",4.91856652192799,-2.73180511470377,9.07308960616194,2.73897285517108e-09,7.95073669648958e-07,11.1026991822312,"g21295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","g21355.t1",-1.10386668766625,3.61866092155779,-7.66987196864395,5.91537508681462e-08,9.52467816712885e-06,7.81615437638522,"g21355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","g21393.t1",3.87641708091592,-2.92004400904072,6.36950678035508,1.2822755971496e-06,0.000112759163226321,5.46825516200343,"g21393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","g21420.t1",1.88077655719484,3.93838025963271,6.83030709517447,4.20868774773286e-07,4.541416464962e-05,6.01747064673564,"g21420","1b3323641d32b9702437490e6e5c07fe",527,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"198","g21420.t1",1.88077655719484,3.93838025963271,6.83030709517447,4.20868774773286e-07,4.541416464962e-05,6.01747064673564,"g21420","1b3323641d32b9702437490e6e5c07fe",527,"Pfam","PF06628","Catalase-related immune-responsive",463,524,"2.4E-17",TRUE,"27-07-2020","IPR010582","Catalase immune-responsive domain",""
"199","g21420.t1",1.88077655719484,3.93838025963271,6.83030709517447,4.20868774773286e-07,4.541416464962e-05,6.01747064673564,"g21420","1b3323641d32b9702437490e6e5c07fe",527,"Pfam","PF00199","Catalase",58,437,"4.0E-166",TRUE,"27-07-2020","IPR011614","Catalase core domain","GO:0004096|GO:0020037|GO:0055114"
"200","g2153.t1",3.63487888517727,-4.71142780639747,9.99386170367332,4.19447583645811e-10,1.72896293978803e-07,12.6961772574628,"g2153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","g21781.t1",-0.635593035465625,6.29492045853719,-8.39562985249801,1.16857274239118e-08,2.50877960632107e-06,9.00384580820473,"g21781","c2573be73041b740512e6737774b1f98",369,"Pfam","PF14989","Coiled-coil domain containing 32",31,119,"4.0E-8",TRUE,"27-07-2020","IPR028039","Coiled-coil domain containing protein 32",""
"202","g21781.t1",-0.635593035465625,6.29492045853719,-8.39562985249801,1.16857274239118e-08,2.50877960632107e-06,9.00384580820473,"g21781","c2573be73041b740512e6737774b1f98",369,"Pfam","PF00106","short chain dehydrogenase",121,317,"8.9E-24",TRUE,"27-07-2020","IPR002347","Short-chain dehydrogenase/reductase SDR",""
"203","g22042.t1",4.34967061705994,3.19632106838286,15.8664999041081,2.33335040919325e-14,6.8700502762104e-11,22.8896465290499,"g22042","4a5377d90f87b273d2bdbb22968c0e4a",762,"Pfam","PF10551","MULE transposase domain",327,421,"1.7E-14",TRUE,"27-07-2020","IPR018289","MULE transposase domain",""
"204","g22042.t1",4.34967061705994,3.19632106838286,15.8664999041081,2.33335040919325e-14,6.8700502762104e-11,22.8896465290499,"g22042","4a5377d90f87b273d2bdbb22968c0e4a",762,"Pfam","PF00012","Hsp70 protein",508,698,"2.0E-83",TRUE,"27-07-2020","IPR013126","Heat shock protein 70 family",""
"205","g22042.t1",4.34967061705994,3.19632106838286,15.8664999041081,2.33335040919325e-14,6.8700502762104e-11,22.8896465290499,"g22042","4a5377d90f87b273d2bdbb22968c0e4a",762,"Pfam","PF15299","Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8",60,259,"1.4E-27",TRUE,"27-07-2020","IPR029309","Calcium-responsive transcription factor",""
"206","g22046.t1",-0.767625117874325,4.00305711240617,-8.0361745893453,2.58640004306925e-08,4.63527868588324e-06,8.56027449168804,"g22046","86fe405a7f056f405bb4ae31a6df1431",437,"Pfam","PF00226","DnaJ domain",334,399,"1.5E-18",TRUE,"27-07-2020","IPR001623","DnaJ domain",""
"207","g22049.t1",0.706126597355772,5.69587563614464,6.85969424431117,3.92341149706258e-07,4.32414497082673e-05,5.46027082410282,"g22049","ebbbe9110bb7dfcd3e7cc67211c537ce",163,"Pfam","PF18017","SAM domain (Sterile alpha motif)",10,75,"4.1E-12",TRUE,"27-07-2020","","",""
"208","g22184.t1",2.33637518289762,-1.06164422140254,6.2189404344065,1.85504837015921e-06,0.000153051818093939,5.07265380801259,"g22184","8b5f90b6f71eddcf7aa64d8ccd29d88a",525,"Pfam","PF09820","Predicted AAA-ATPase",161,390,"6.9E-14",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"209","g22184.t1",2.33637518289762,-1.06164422140254,6.2189404344065,1.85504837015921e-06,0.000153051818093939,5.07265380801259,"g22184","8b5f90b6f71eddcf7aa64d8ccd29d88a",525,"Pfam","PF09820","Predicted AAA-ATPase",29,80,"1.7E-7",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"210","g22203.t1",-0.672519681853881,6.11400577837794,-9.2403876717946,1.93205220206589e-09,6.03327210372393e-07,10.8468797887286,"g22203","4e84c8f53cc1ec414ddf8d4a86744677",992,"Pfam","PF00169","PH domain",308,398,"2.2E-10",TRUE,"27-07-2020","IPR001849","Pleckstrin homology domain",""
"211","g22203.t1",-0.672519681853881,6.11400577837794,-9.2403876717946,1.93205220206589e-09,6.03327210372393e-07,10.8468797887286,"g22203","4e84c8f53cc1ec414ddf8d4a86744677",992,"Pfam","PF00018","SH3 domain",933,982,"2.7E-9",TRUE,"27-07-2020","IPR001452","SH3 domain","GO:0005515"
"212","g22203.t1",-0.672519681853881,6.11400577837794,-9.2403876717946,1.93205220206589e-09,6.03327210372393e-07,10.8468797887286,"g22203","4e84c8f53cc1ec414ddf8d4a86744677",992,"Pfam","PF01412","Putative GTPase activating protein for Arf",427,540,"1.2E-33",TRUE,"27-07-2020","IPR001164","Arf GTPase activating protein","GO:0005096"
"213","g22203.t1",-0.672519681853881,6.11400577837794,-9.2403876717946,1.93205220206589e-09,6.03327210372393e-07,10.8468797887286,"g22203","4e84c8f53cc1ec414ddf8d4a86744677",992,"Pfam","PF12796","Ankyrin repeats (3 copies)",553,658,"7.4E-11",TRUE,"27-07-2020","IPR020683","Ankyrin repeat-containing domain",""
"214","g22203.t1",-0.672519681853881,6.11400577837794,-9.2403876717946,1.93205220206589e-09,6.03327210372393e-07,10.8468797887286,"g22203","4e84c8f53cc1ec414ddf8d4a86744677",992,"Pfam","PF16746","BAR domain of APPL family",33,269,"1.1E-29",TRUE,"27-07-2020","","",""
"215","g22271.t1",4.64477680246499,-3.20012980783977,8.41401395208041,1.12256014417159e-08,2.46127282674217e-06,9.84270040502584,"g22271","0479ab465c23fee89908fa893eb0f8a4",142,"SignalP_EUK","SignalP-noTM","",1,26,"-",TRUE,"27-07-2020","","",""
"216","g22370.t1",3.33582710327144,-3.47144065346616,6.44107176224994,1.07680402874223e-06,9.69123625868006e-05,5.64208401789703,"g22370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","g22377.t1",1.75889795575917,0.840253381372594,7.22862981431762,1.64041323114432e-07,2.07416666833646e-05,6.48833204538765,"g22377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","g22397.t1",1.42876891175548,-1.31092100713981,7.13076241999383,2.06388911637738e-07,2.48472722301525e-05,6.85894155488806,"g22397","765f6accd5f678224f89eb6ba5457d77",131,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"219","g22478.t1",-1.20835109226277,3.16983272120541,-6.74610493891213,5.14922366958009e-07,5.41456631785947e-05,5.57593654153494,"g22478","ae945eda945f935f10b655fe111efaad",1190,"Pfam","PF00211","Adenylate and Guanylate cyclase catalytic domain",952,1135,"2.9E-68",TRUE,"27-07-2020","IPR001054","Adenylyl cyclase class-3/4/guanylyl cyclase","GO:0009190|GO:0016849|GO:0035556"
"220","g22478.t1",-1.20835109226277,3.16983272120541,-6.74610493891213,5.14922366958009e-07,5.41456631785947e-05,5.57593654153494,"g22478","ae945eda945f935f10b655fe111efaad",1190,"Pfam","PF01094","Receptor family ligand binding region",128,492,"1.4E-38",TRUE,"27-07-2020","IPR001828","Receptor, ligand binding region",""
"221","g22478.t1",-1.20835109226277,3.16983272120541,-6.74610493891213,5.14922366958009e-07,5.41456631785947e-05,5.57593654153494,"g22478","ae945eda945f935f10b655fe111efaad",1190,"Pfam","PF07714","Protein tyrosine kinase",649,883,"1.8E-35",TRUE,"27-07-2020","IPR001245","Serine-threonine/tyrosine-protein kinase, catalytic domain","GO:0004672|GO:0006468"
"222","g22747.t1",-2.01487990628419,0.0480430111173863,-6.52430547904772,8.79514765778625e-07,8.18328428988658e-05,5.69103366208356,"g22747","c4f77af58072ca24733b6138ccfd51a7",529,"Pfam","PF00665","Integrase core domain",304,351,"3.7E-12",TRUE,"27-07-2020","IPR001584","Integrase, catalytic core","GO:0015074"
"223","g22782.t1",-4.32096609997407,-3.68578178702923,-10.7117685582025,1.044858399218e-10,6.52561563875243e-08,13.9176408026609,"g22782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","g22787.t1",1.50320117543389,4.66266696104291,6.78903419236114,4.64553685977872e-07,4.95790409849893e-05,5.55974229704919,"g22787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","g22858.t1",-1.54393565598371,2.78776651811731,-7.03838177323521,2.56633398203361e-07,2.98825668755439e-05,6.55383517273509,"g22858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","g22863.t1",8.62567465773221,-2.38996651767622,7.58134295599582,7.24389245628669e-08,1.1239785443058e-05,8.21585878468294,"g22863","2c13f42216962d4352a8d5449695a61b",366,"Pfam","PF00651","BTB/POZ domain",193,303,"2.1E-21",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"227","g22901.t1",-4.08225791193835,-0.79375393164437,-7.37514353925039,1.16585646728223e-07,1.59512227568292e-05,7.77452169087509,"g22901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","g23106.t1",-1.83602675529095,1.94982416544136,-7.55397538519082,7.7137117409464e-08,1.1604350290577e-05,8.01436230295935,"g23106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","g23116.t1",-3.04020098913768,-1.93197029284621,-6.21681751427201,1.86476480174908e-06,0.000153118735314935,5.12075891873948,"g23116","ab9838b8d8379fcec1a3e2f3126d73c2",272,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"230","g23134.t1",1.43142061805203,4.79463719403422,6.64549130571486,6.55989017316185e-07,6.46886777362994e-05,5.24850107569769,"g23134","c772121e5d04f729223ebc1464fb0fe0",303,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"231","g23148.t1",-2.29644089911435,6.51261118409856,-7.1691490116566,1.88583933742701e-07,2.3135207585935e-05,6.2654261209545,"g23148","fbe10a56075b944a4735b226f5793948",1126,"Pfam","PF01433","Peptidase family M1 domain",373,505,"7.6E-12",TRUE,"27-07-2020","IPR014782","Peptidase M1, membrane alanine aminopeptidase","GO:0008237|GO:0008270"
"232","g23148.t1",-2.29644089911435,6.51261118409856,-7.1691490116566,1.88583933742701e-07,2.3135207585935e-05,6.2654261209545,"g23148","fbe10a56075b944a4735b226f5793948",1126,"Pfam","PF11838","ERAP1-like C-terminal domain",726,1070,"8.6E-52",TRUE,"27-07-2020","IPR024571","ERAP1-like C-terminal domain",""
"233","g23148.t1",-2.29644089911435,6.51261118409856,-7.1691490116566,1.88583933742701e-07,2.3135207585935e-05,6.2654261209545,"g23148","fbe10a56075b944a4735b226f5793948",1126,"Pfam","PF17900","Peptidase M1 N-terminal domain",131,333,"1.2E-26",TRUE,"27-07-2020","","",""
"234","g23148.t1",-2.29644089911435,6.51261118409856,-7.1691490116566,1.88583933742701e-07,2.3135207585935e-05,6.2654261209545,"g23148","fbe10a56075b944a4735b226f5793948",1126,"Pfam","PF01433","Peptidase family M1 domain",547,616,"8.4E-7",TRUE,"27-07-2020","IPR014782","Peptidase M1, membrane alanine aminopeptidase","GO:0008237|GO:0008270"
"235","g23164.t1",-1.3003109241243,1.37372318517871,-6.79154406097759,4.61769428792813e-07,4.95680621219785e-05,6.17650460619529,"g23164","dfa5dbe8a4b1b0dfb45085d77e5ab73d",380,"Pfam","PF02932","Neurotransmitter-gated ion-channel transmembrane region",66,354,"1.9E-72",TRUE,"27-07-2020","IPR006029","Neurotransmitter-gated ion-channel transmembrane domain","GO:0006811|GO:0016021"
"236","g23164.t1",-1.3003109241243,1.37372318517871,-6.79154406097759,4.61769428792813e-07,4.95680621219785e-05,6.17650460619529,"g23164","dfa5dbe8a4b1b0dfb45085d77e5ab73d",380,"Pfam","PF02931","Neurotransmitter-gated ion-channel ligand binding domain",6,59,"1.6E-8",TRUE,"27-07-2020","IPR006202","Neurotransmitter-gated ion-channel ligand-binding domain","GO:0005230|GO:0006811|GO:0016021"
"237","g2319.t1",2.09549380715201,4.53194717621445,6.52877156931215,8.70035135388513e-07,8.18328428988658e-05,4.88320412131995,"g2319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","g23348.t1",-1.09804950252853,1.42187289732706,-6.96067105873534,3.08513845526817e-07,3.51296704768381e-05,6.64834105514943,"g23348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","g23380.t1",1.78052842613154,0.33062801365218,6.9198474952029,3.3994743336395e-07,3.82858830690219e-05,6.64990717613027,"g23380","9dd6e501fcd8de28779855e45554f578",1177,"Pfam","PF12780","P-loop containing dynein motor region D4",854,1113,"1.1E-65",TRUE,"27-07-2020","IPR024317","Dynein heavy chain, AAA module D4",""
"240","g23380.t1",1.78052842613154,0.33062801365218,6.9198474952029,3.3994743336395e-07,3.82858830690219e-05,6.64990717613027,"g23380","9dd6e501fcd8de28779855e45554f578",1177,"Pfam","PF12775","P-loop containing dynein motor region",486,656,"1.6E-44",TRUE,"27-07-2020","","",""
"241","g23380.t1",1.78052842613154,0.33062801365218,6.9198474952029,3.3994743336395e-07,3.82858830690219e-05,6.64990717613027,"g23380","9dd6e501fcd8de28779855e45554f578",1177,"Pfam","PF12774","Hydrolytic ATP binding site of dynein motor region",10,187,"6.1E-31",TRUE,"27-07-2020","IPR035699","Dynein heavy chain, hydrolytic ATP-binding dynein motor region","GO:0005524"
"242","g23380.t1",1.78052842613154,0.33062801365218,6.9198474952029,3.3994743336395e-07,3.82858830690219e-05,6.64990717613027,"g23380","9dd6e501fcd8de28779855e45554f578",1177,"Pfam","PF17857","AAA+ lid domain",697,781,"1.7E-5",TRUE,"27-07-2020","IPR041589","Dynein heavy chain 3, AAA+ lid domain",""
"243","g23380.t1",1.78052842613154,0.33062801365218,6.9198474952029,3.3994743336395e-07,3.82858830690219e-05,6.64990717613027,"g23380","9dd6e501fcd8de28779855e45554f578",1177,"Pfam","PF17852","Dynein heavy chain AAA lid domain",347,476,"1.0E-20",TRUE,"27-07-2020","IPR041466","Dynein heavy chain, AAA 5 extension domain",""
"244","g23414.t1",5.09972513927698,-2.75937298663408,6.26435765473347,1.65907804849999e-06,0.000140137699096659,5.22912461936068,"g23414","0cd4d3d9fd20b29d258b23afbdc9b204",2006,"Pfam","PF14214","Helitron helicase-like domain at N-terminus",716,849,"8.7E-25",TRUE,"27-07-2020","IPR025476","Helitron helicase-like domain",""
"245","g23414.t1",5.09972513927698,-2.75937298663408,6.26435765473347,1.65907804849999e-06,0.000140137699096659,5.22912461936068,"g23414","0cd4d3d9fd20b29d258b23afbdc9b204",2006,"Pfam","PF05970","PIF1-like helicase",1321,1583,"3.9E-30",TRUE,"27-07-2020","IPR010285","DNA helicase Pif1-like","GO:0000723|GO:0003678|GO:0006281"
"246","g23414.t1",5.09972513927698,-2.75937298663408,6.26435765473347,1.65907804849999e-06,0.000140137699096659,5.22912461936068,"g23414","0cd4d3d9fd20b29d258b23afbdc9b204",2006,"Pfam","PF05970","PIF1-like helicase",1796,2000,"1.1E-27",TRUE,"27-07-2020","IPR010285","DNA helicase Pif1-like","GO:0000723|GO:0003678|GO:0006281"
"247","g23415.t1",4.85004195566872,-2.85089935876344,7.05596533489437,2.46187502002492e-07,2.89938538072649e-05,7.01609813403862,"g23415","6f54ae5dfe26d002c060a1516879147c",854,"Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase",581,851,"9.7E-10",TRUE,"27-07-2020","IPR001394","Peptidase C19, ubiquitin carboxyl-terminal hydrolase","GO:0016579|GO:0036459"
"248","g23417.t1",6.15785071423241,-2.34025597582041,7.23018324358891,1.6344608021305e-07,2.07416666833646e-05,7.42142767951341,"g23417","16fecdfd58c151093d0e909bbbb74629",281,"Pfam","PF01336","OB-fold nucleic acid binding domain",124,203,"1.2E-7",TRUE,"27-07-2020","IPR004365","OB-fold nucleic acid binding domain, AA-tRNA synthetase-type","GO:0003676"
"249","g23452.t1",2.57367779071503,-2.82299675128011,6.52431435246409,8.79495827203969e-07,8.18328428988658e-05,5.78987296385059,"g23452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","g23463.t1",-4.25894151485622,-3.99902811379535,-7.16385769430612,1.9094168890032e-07,2.32858473860095e-05,7.28787224976363,"g23463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","g23479.t1",-0.550571739386609,5.24575561145024,-9.0453649399363,2.90307682570017e-09,8.19622101064118e-07,10.5362124926462,"g23479","b369b23d8454d256bc2f3bf445217739",228,"Pfam","PF03134","TB2/DP1, HVA22 family",19,96,"2.0E-25",TRUE,"27-07-2020","IPR004345","TB2/DP1/HVA22-related protein",""
"252","g23495.t1",-3.12158418016102,-1.11972364732694,-6.23593880565622,1.77908271347986e-06,0.000148779601680986,5.15972782206101,"g23495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","g235.t1",0.449319007235808,6.68121604190493,7.4005911703996,1.09902792625119e-07,1.53047064594844e-05,6.66264922927721,"g235","78060ba2dba985cae68fcd1229bf7884",651,"Pfam","PF06419","Conserved oligomeric complex COG6",53,642,"1.5E-136",TRUE,"27-07-2020","IPR010490","Conserved oligomeric Golgi complex subunit 6","GO:0006891|GO:0017119"
"254","g23587.t1",-1.21483602771868,0.879279282354674,-7.25031532956115,1.55928820157497e-07,2.00855811465375e-05,7.37294321138513,"g23587","95af875c9d3dc35fe9c0e515f19a8b96",754,"Pfam","PF14923","Coiled-coil protein 142",323,695,"2.4E-61",TRUE,"27-07-2020","IPR026700","Coiled-coil domain-containing protein 142",""
"255","g2460.t2",4.48576133685851,-3.15561058768442,6.12268952570363,2.35195491602185e-06,0.00018223229631282,4.88026364839498,"g2460","c70ab6e0da34bd4c7b9968253b363ebb",141,"Pfam","PF00406","Adenylate kinase",20,115,"1.0E-28",TRUE,"27-07-2020","","",""
"256","g2482.t1",-1.29127679701262,4.46563453960134,-8.53147620694837,8.69362048196248e-09,1.9475599797092e-06,9.6787682715829,"g2482","0ca2f171bad81c576de17f9b0ac22aa5",525,"Pfam","PF05028","Poly (ADP-ribose) glycohydrolase (PARG)",130,466,"2.5E-128",TRUE,"27-07-2020","IPR007724","Poly(ADP-ribose) glycohydrolase","GO:0004649|GO:0005975"
"257","g2486.t1",2.44951711167816,0.483305409892943,8.96538632958899,3.43560096373187e-09,9.24635952747715e-07,11.1804508006977,"g2486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","g2550.t2",-0.54259394068979,5.07679562345219,-7.5322510387993,8.10882036595977e-08,1.19373419816022e-05,7.18642914487304,"g2550","1a935ded76ec348d93c9380d96aabc9e",311,"Pfam","PF10148","Schwannomin-interacting protein 1",30,272,"3.0E-47",TRUE,"27-07-2020","IPR015649","Schwannomin interacting protein 1, C-terminal",""
"259","g2645.t1",8.78838339142511,-1.05727958015893,11.1029666462868,5.02687586074454e-11,3.4534637163315e-08,14.9723311888713,"g2645","5583c0d69427192bae18d2c718027e8d",300,"Pfam","PF00975","Thioesterase domain",42,290,"3.8E-14",TRUE,"27-07-2020","IPR001031","Thioesterase","GO:0009058|GO:0016788"
"260","g2736.t1",6.09783367205108,-3.36780428866689,8.54259942906321,8.48652288534975e-09,1.92205754579185e-06,10.2751754150814,"g2736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","g2792.t1",1.00050669952353,3.41124058953547,6.60030194143081,7.31637186203306e-07,7.04628149890193e-05,5.45774997790901,"g2792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","g2805.t1",7.1390803101261,-1.63391613820207,7.37410417445109,1.16867279780748e-07,1.59512227568292e-05,7.76799109330549,"g2805","4ae5a85cd67a76757d15a2615fbcf763",92,"Pfam","PF01192","RNA polymerase Rpb6",56,80,"4.0E-9",TRUE,"27-07-2020","IPR006110","RNA polymerase, subunit omega/K/RPB6","GO:0003677|GO:0003899|GO:0006351"
"263","g2809.t1",6.6034656754944,-2.19445462520064,9.01514787741046,3.09350456066398e-09,8.50095053270461e-07,11.139209847285,"g2809","d789b974e619564b28dfd802a0600eef",94,"Pfam","PF16093","Proteasome assembly chaperone 4",1,68,"3.7E-17",TRUE,"27-07-2020","IPR032157","Proteasome assembly chaperone 4","GO:0043248"
"264","g2870.t1",4.04375520455764,0.931594824333364,12.0031282081786,9.96447503858917e-12,9.33490138842377e-09,16.938173330969,"g2870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","g2870.t2",4.20577332293758,0.209783276048681,8.47963737433127,9.72956487499975e-09,2.15619711907252e-06,10.1831043005468,"g2870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","g3060.t1",-0.930447719411919,5.82058750289284,-6.84213619713334,4.09139138792127e-07,4.44355760234068e-05,5.40324831577663,"g3060","86e39722dba32dd153c666713d002786",668,"Pfam","PF00096","Zinc finger, C2H2 type",305,328,"0.001",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"267","g3060.t1",-0.930447719411919,5.82058750289284,-6.84213619713334,4.09139138792127e-07,4.44355760234068e-05,5.40324831577663,"g3060","86e39722dba32dd153c666713d002786",668,"Pfam","PF13894","C2H2-type zinc finger",392,414,"2.7E-4",TRUE,"27-07-2020","","",""
"268","g3060.t1",-0.930447719411919,5.82058750289284,-6.84213619713334,4.09139138792127e-07,4.44355760234068e-05,5.40324831577663,"g3060","86e39722dba32dd153c666713d002786",668,"Pfam","PF00096","Zinc finger, C2H2 type",241,263,"8.3E-5",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"269","g3121.t1",6.16399260492145,-0.618835339971607,9.8560444462767,5.51675907805134e-10,2.10556304812293e-07,12.8226216842839,"g3121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","g3147.t1",5.02704479184761,-3.87022734143745,8.06364173906575,2.43257652257973e-08,4.39784229213756e-06,9.22453694272042,"g3147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","g3201.t1",3.90673022828033,-1.17310628272205,8.94275425361647,3.60385079305412e-09,9.52248267241608e-07,11.1317888436988,"g3201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","g322.t1",4.11602711600998,-2.10910428396511,6.11332256413473,2.40703474651586e-06,0.000184420022772088,4.87758732267999,"g322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
