"seq","length","PV04.mapped","PV13.mapped","PV21.mapped","PV23.mapped","cov.13v21","cov.13v23","cov.04v21","cov.04v23","cov.04v13","cov.21v23","b.status","PV04.asn","PV13.asn","PV21.asn","PV23.asn","b.status.asn","b.status.cov.asn","A.lo","B.lo","A.st","B.st","AB.ratio.st","AB.ratio.lo","b.status.kmer","b.status.final"
"scaffold_1149",19548,1824,2487,1552,1453,-0.3760288,-0.1580858,-0.669512,-0.4952716,-0.373129,0.1842422,"A","Y","Y","Y","Y","A","A",18145,619,18685,79,-7.867742,-4.87124,"A","A"
"scaffold_1150",19546,2356,4947,1183,1000,1.006908,1.372096,0.09077683,0.4122317,-0.9959238,0.3314213,"A","Y","Y","Y","Y","A","A",18335,950,19220,65,-8.186002,-4.26909,"A","A"
"scaffold_1151",19534,9880,7451,3267,2804,0.1328452,0.4762304,0.6933378,0.9930193,0.4810227,0.3096481,"A","Y","Y","Y","Y","A","A",15208,4212,19416,4,-11.9231,-1.852005,"A","A"
"scaffold_1152",19452,739,1745,257,236,1.702919,1.948274,0.6188111,0.8203893,-1.164553,0.2114158,"B.loose","Y","Y",NA,"Y","A","B.loose",9245,1053,10209,89,-6.825842,-3.132954,"A","B3"
"scaffold_1153",19431,1823,1828,218,343,2.00632,1.47772,2.155753,1.583485,0.07001169,-0.5626057,"B.loose","Y","Y","Y","Y","A","B.loose",10399,7809,17304,904,-4.257127,-0.4131891,"A","B2"
"scaffold_1154",19430,3057,4564,1964,1980,0.1598433,0.2711009,-0.2645688,-0.1970266,-0.5040495,0.07752372,"A","Y","Y","Y","Y","A","A",18566,495,18799,262,-6.159526,-5.226257,"A","A"
"scaffold_1155",19418,5734,2481,4079,4569,-1.773022,-1.813735,-0.4115951,-0.4959564,1.282278,-0.07437889,"A","Y","Y","Y","Y","A","A",16706,51,16755,2,-12.44743,-8.327725,"A","A"
"scaffold_1156",19374,2879,1940,1456,1322,-0.6419818,-0.3799094,0.08046541,0.2988921,0.6432442,0.2283957,"A","Y","Y","Y","Y","A","A",17709,776,18243,242,-6.230322,-4.510506,"A","A"
"scaffold_1157",19332,4829,4623,1454,1684,0.6118756,0.5231041,0.8282256,0.6957552,0.1368674,-0.1225216,"A","Y","Y","Y","Y","A","A",15762,3103,16435,2430,-2.757237,-2.344342,"A","A"
"scaffold_1158",19330,6091,7471,3420,3808,0.07070133,0.03868522,-0.07033442,-0.1460634,-0.2205898,-0.06575215,"A","Y","Y","Y","Y","A","A",17491,1582,19054,19,-9.895954,-3.465962,"A","A"
"scaffold_1159",19291,380,2158,1912,2403,-0.8813357,-1.088038,-3.227722,-3.478411,-2.428689,-0.2403779,"A","Y","Y","Y","Y","A","A",14932,113,15017,28,-9.016424,-7.033326,"A","A"
"scaffold_1160",19291,9128,11275,6726,7533,-0.3112251,-0.3516888,-0.4624072,-0.5465869,-0.230734,-0.0741983,"A","Y","Y","Y","Y","A","A",18389,488,18877,0,-14.20442,-5.232943,"A","A"
"scaffold_1161",19227,2572,3356,1362,1785,0.2442675,-0.02274116,0.01411536,-0.2965983,-0.3097485,-0.3007427,"A","Y","Y","Y","Y","A","A",17143,1040,17959,224,-6.318719,-4.041662,"A","A"
"scaffold_1162",19220,1194,4756,190,180,3.582151,3.782694,1.743378,1.900129,-1.919101,0.166397,"B.loose","Y","Y","Y","Y","A","B.loose",14322,3899,17767,454,-5.287271,-1.876788,"A","B3"
"scaffold_1163",19190,1400,1840,574,589,0.6231183,0.7088431,0.3826804,0.4247134,-0.3200836,0.05196379,"A","Y","Y","Y","Y","A","A",15796,1198,16942,52,-8.320481,-3.719747,"A","A"
"scaffold_1164",19161,95,1101,554,971,-0.06560578,-0.7512858,-3.421404,-4.152074,-3.447697,-0.7193572,"A","Y","Y","Y","Y","A","A",8855,72,8925,2,-11.53884,-6.922615,"A","A"
"scaffold_1165",19145,348,687,278,229,0.2478228,0.649109,-0.5764844,-0.2189767,-0.9053877,0.3675883,"A",NA,NA,NA,NA,"A","A",771,10,781,0,-9.611025,-6.133025,"A","A"
"scaffold_1166",19126,1294,3640,381,447,2.196535,2.089552,0.8592382,0.7084897,-1.417438,-0.1408854,"B.loose","Y","Y","Y","Y","A","B.loose",15589,2854,16136,2307,-2.805657,-2.449058,"A","B3"
"scaffold_1167",19109,484,3612,246,205,2.814462,3.199272,0.07302104,0.4138797,-2.823289,0.3507835,"A","Y","Y","Y","Y","A","A",17061,1279,17914,426,-5.390788,-3.736571,"A","A"
"scaffold_1168",19099,503,2057,2632,2751,-1.411291,-1.352172,-3.285762,-3.270532,-1.95589,0.02546151,"A","Y","Y","Y","Y","A","A",13853,147,13966,34,-8.640452,-6.548562,"A","A"
"scaffold_1169",19053,52,53,30,35,-0.2273232,-0.3245006,-0.1058244,-0.2449448,0.04567186,-0.1292564,"A",NA,NA,NA,NA,"A","A",166,28,173,21,-2.983512,-2.525723,"A","A"
"scaffold_1170",19042,31899,40306,27836,28077,-0.5225182,-0.4119498,-0.7064462,-0.6395983,-0.2634757,0.07682779,"A","Y","Y","Y","Y","A","A",16253,253,16452,54,-8.224703,-5.999822,"A","A"
"scaffold_1171",19030,20,24,24,17,-0.9955678,-0.4080605,-1.096013,-0.5494049,-0.1809773,0.5597319,"A",NA,NA,NA,NA,"A","A",145,7,150,2,-5.653442,-4.189825,"A","A"
"scaffold_1172",19023,8829,3178,2005,2862,-0.3918421,-0.7821144,1.235196,0.8012622,1.547833,-0.4239819,"A","Y","Y","Y","Y","A","A",17684,222,17906,0,-14.12824,-6.309339,"A","A"
"scaffold_1173",18998,5049,3605,4359,4757,-1.33008,-1.333164,-0.6908345,-0.7376013,0.5598703,-0.03677965,"A","Y","Y","Y","Y","A","A",17956,72,18010,18,-9.888663,-7.942434,"A","A"
"scaffold_1174",18960,480,433,225,211,-0.1116256,0.10308,0.1892829,0.3605309,0.2221925,0.1811428,"A",NA,"Y","Y","Y","A","A",5228,204,5430,2,-10.82204,-4.672839,"A","A"
"scaffold_1175",18938,354884,111745,119,79,8.806403,9.514375,10.62707,11.29132,1.741129,0.6735083,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",3886,982,3908,960,-2.024191,-1.983394,"A","B1"
"scaffold_1176",18910,2935,5261,4453,4481,-0.8157778,-0.7018546,-1.50386,-1.433662,-0.7677833,0.08020681,"A","Y","Y","Y","Y","A","A",17744,263,17960,47,-8.547618,-6.070731,"A","A"
"scaffold_1177",18835,11413,12436,5273,5062,0.1812108,0.3631071,0.2109067,0.349088,-0.0498398,0.148156,"A","Y","Y","Y","Y","A","A",18085,422,18507,0,-14.17586,-5.418072,"A","A"
"scaffold_1178",18824,2595,3874,1515,1530,0.2977451,0.4064882,-0.1265342,-0.06150541,-0.5039331,0.07500571,"A","Y","Y","Y","Y","A","A",16218,1939,17309,848,-4.349697,-3.063556,"A","A"
"scaffold_1179",18795,143,325,220,96,-0.4909864,0.8192642,-1.512326,-0.2460433,-1.105304,1.276865,"A",NA,"Y","Y","Y","A","A",6106,31,6134,3,-10.58285,-7.576248,"A","A"
"scaffold_1180",18741,54,421,634,665,-1.64241,-1.588744,-4.409649,-4.40171,-2.867051,0.02036543,"A",NA,"Y",NA,"Y","A","A",2977,5,2982,0,-11.54255,-8.955166,"A","A"
"scaffold_1181",18730,115067,108734,75007,62629,-0.5208692,-0.13767,-0.2856571,0.05382119,0.1556702,0.3494568,"A","Y","Y","Y","Y","A","A",1441,1,1442,0,-10.49486,-9.493855,"A","A"
"scaffold_1182",18724,6762,2976,1711,2061,-0.2578837,-0.4033168,1.079128,0.8900339,1.257794,-0.1791449,"A","Y","Y","Y","Y","A","A",11444,6242,16232,1454,-3.479839,-0.8744061,"A","A"
"scaffold_1183",18653,61223,58438,42442,34337,-0.595152,-0.1664247,-0.3744471,0.01056008,0.1411652,0.3949859,"A","Y","Y","Y","Y","A","A",1711,1,1712,0,-10.74231,-9.741467,"A","A"
"scaffold_1184",18636,2148,3675,992,955,0.8321114,1.009839,0.2113455,0.3453504,-0.7005043,0.1439633,"A","Y","Y","Y","Y","A","A",16706,1410,16844,1272,-3.726016,-3.565663,"A","A"
"scaffold_1185",18624,2958,4083,2170,2466,-0.1445789,-0.2060261,-0.4558642,-0.561022,-0.390897,-0.09517052,"A","Y","Y","Y","Y","A","A",17678,204,17872,10,-10.66606,-6.430269,"A","A"
"scaffold_1186",18610,2437,1747,1545,1655,-0.8785276,-0.8548193,-0.2453657,-0.2652983,0.5539639,-0.009951007,"A","Y","Y","Y","Y","A","A",11589,1001,11960,630,-4.244554,-3.531926,"A","A"
"scaffold_1187",18608,8539,8181,4747,5105,-0.2712595,-0.2531522,-0.05597517,-0.08157676,0.1357747,-0.0156245,"A","Y","Y","Y","Y","A","A",17907,581,18134,354,-5.674814,-4.943441,"A","A"
"scaffold_1188",18585,8713,5350,2117,3029,0.2808136,-0.1128366,1.137738,0.7003954,0.7775189,-0.4273887,"A","Y","Y","Y","Y","A","A",15716,1649,17365,0,-14.08398,-3.251788,"A","A"
"scaffold_1189",18579,128845,133691,83904,67535,-0.3844874,0.05162168,-0.2842095,0.1081784,0.02073463,0.4023664,"A","Y","Y","Y","Y","A","A",1680,12,1692,0,-10.72537,-7.014664,"A","A"
"scaffold_1190",18548,7321,5752,2800,3141,-0.01794023,-0.06071316,0.4834289,0.3969569,0.421914,-0.07650476,"A","Y","Y","Y","Y","A","A",16290,1822,17435,677,-4.68464,-3.159689,"A","A"
"scaffold_1191",18546,109,844,243,276,0.7373294,0.6770456,-2.04105,-2.146068,-2.868103,-0.0940923,"A","Y","Y","Y","Y","A","A",5589,181,5650,120,-5.545427,-4.940838,"A","A"
"scaffold_1192",18522,3854,3807,2027,2262,-0.1471986,-0.182431,0.02396049,-0.05496695,0.09167925,-0.06895428,"A","Y","Y","Y","Y","A","A",17662,675,17845,492,-5.177869,-4.707563,"A","A"
"scaffold_1193",18500,1242,1638,213,457,1.8815,0.9066245,1.636115,0.6175509,-0.325047,-1.008874,"B.loose","Y","Y","Y","Y","A","B.loose",8905,889,9608,186,-5.683276,-3.3229,"A","B3"
"scaffold_1194",18500,924,1705,693,640,0.2419396,0.4794181,-0.4871643,-0.2934199,-0.8091698,0.2037539,"A",NA,"Y",NA,NA,"A","A",2033,36,2066,3,-9.013323,-5.780651,"A","A"
"scaffold_1195",18494,2236,5272,3762,3715,-0.5695474,-0.4284502,-1.652795,-1.555438,-1.16309,0.1073771,"A","Y","Y","Y","Y","A","A",17911,47,17957,1,-13.13234,-8.543676,"A","A"
"scaffold_1196",18489,609,381,280,203,-0.609508,-0.02513645,0.217257,0.7583107,0.7491189,0.5509602,"A","Y","Y","Y","Y","A","A",5253,1073,6293,33,-7.532299,-2.290422,"A","A"
"scaffold_1197",18474,349,3620,174,192,3.314808,3.296505,0.1005434,0.03817516,-3.297167,-0.05247331,"A","Y","Y","Y","Y","A","A",17787,232,17961,58,-8.250017,-6.254431,"A","A"
"scaffold_1198",18472,87,1497,312,586,1.203259,0.4189087,-2.719433,-3.548966,-4.01621,-0.8182071,"A","Y","Y","Y","Y","A","A",11468,553,11751,270,-5.43847,-4.37171,"A","A"
"scaffold_1199",18414,6916,10849,4786,4561,0.1240614,0.316505,-0.3718322,-0.2231088,-0.5754865,0.1587046,"A","Y","Y","Y","Y","A","A",3464,43,3499,8,-8.603214,-6.299208,"A","A"
"scaffold_1200",18404,5972,4851,3268,5178,-0.4865323,-1.027396,-0.0332218,-0.6177812,0.3738647,-0.5745833,"A","Y","Y","Y","Y","A","A",18135,179,18287,27,-9.351255,-6.654716,"A","A"
"scaffold_1201",18392,1000,3294,901,650,0.8129684,1.406375,-0.7515423,-0.2019275,-1.644908,0.5596413,"A","Y","Y","Y","Y","A","A",17664,352,17988,28,-9.276846,-5.645082,"A","A"
"scaffold_1202",18321,1322,4071,255,294,2.935321,2.8537,1.467507,1.342116,-1.547978,-0.115642,"B.loose","Y","Y",NA,"Y","A","B.loose",12619,3686,12760,3545,-1.847477,-1.775193,"A","B3"
"scaffold_1203",18310,18101,13368,11483,11449,-0.8372007,-0.7099305,-0.2464451,-0.1628865,0.5112541,0.09353744,"A","Y","Y","Y","Y","A","A",16513,22,16535,0,-14.01332,-9.48784,"A","A"
"scaffold_1204",18289,4929,7164,1889,2898,0.8662144,0.372022,0.4804177,-0.05749174,-0.4653931,-0.5279476,"A","Y","Y","Y","Y","A","A",16979,1277,18250,6,-11.34833,-3.731877,"A","A"
"scaffold_1205",18223,526,727,418,594,-0.2574566,-0.6407216,-0.5698058,-0.9967297,-0.3922718,-0.4168787,"A","Y","Y","Y","Y","A","A",5572,107,5678,1,-11.47142,-5.689351,"A","A"
"scaffold_1206",18214,3331,6436,1767,1813,0.8079287,0.8938453,0.0116085,0.05379794,-0.8760211,0.0521622,"A","Y","Y","Y","Y","A","A",15225,2817,15826,2216,-2.835707,-2.433793,"A","A"
"scaffold_1207",18196,3012,3834,3338,2836,-0.8563668,-0.4983699,-1.050837,-0.7365462,-0.2740493,0.3242914,"A","Y","Y","Y","Y","A","A",12355,165,12412,108,-6.83138,-6.217885,"A","A"
"scaffold_1208",18191,6226,5335,3369,3543,-0.3932815,-0.3429466,-0.01704803,-0.0104123,0.2967676,0.01661164,"A","Y","Y","Y","Y","A","A",17550,506,18055,1,-13.14019,-5.113424,"A","A"
"scaffold_1209",18185,2852,2234,349,438,1.618961,1.414997,2.124455,1.876827,0.4261802,-0.237846,"B.loose","Y","Y",NA,"Y","A","B.loose",12282,3031,12784,2529,-2.337243,-2.018321,"A","B2"
"scaffold_1210",18174,10814,9736,5461,5630,-0.2223755,-0.1433516,0.08261023,0.117924,0.2254783,0.04528965,"A","Y","Y","Y","Y","A","A",17653,458,18078,33,-9.054564,-5.265357,"A","A"
"scaffold_1211",18165,6103,6735,3926,3836,-0.2778877,-0.1214644,-0.2665053,-0.1537912,-0.06814841,0.1226941,"A","Y","Y","Y","Y","A","A",17258,483,17741,0,-14.11488,-5.156198,"A","A"
"scaffold_1212",18164,230455,78786,90,53,8.701312,9.577227,10.4033,11.2355,1.622462,0.8412229,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",4504,1320,4604,1220,-1.915138,-1.769897,"A","B1"
"scaffold_1213",18164,5691,4321,2555,3333,-0.2984118,-0.5588239,0.25223,-0.05187265,0.4712245,-0.2941328,"A","Y","Y","Y","Y","A","A",15051,132,15182,1,-12.89017,-6.822385,"A","A"
"scaffold_1214",18082,4610,3832,4584,5320,-1.314625,-1.406454,-0.8946082,-1.030126,0.3405906,-0.1255272,"A","Y","Y","Y","Y","A","A",17796,110,17807,99,-7.476382,-7.324931,"A","A"
"scaffold_1215",18052,5281,5647,4326,4119,-0.6719347,-0.4782445,-0.6150835,-0.4650991,-0.02266886,0.1599701,"A","Y","Y","Y","Y","A","A",17627,265,17850,42,-8.697453,-6.050299,"A","A"
"scaffold_1216",18043,9001,3741,2110,1099,-0.2302842,0.8330842,1.18942,2.209116,1.340429,1.029649,"A","Y","Y","Y","Y","A","A",16168,1690,17681,177,-6.63426,-3.257282,"A","A"
"scaffold_1217",18034,9228,9182,3990,5515,0.1458014,-0.1980866,0.3065218,-0.08107712,0.08120155,-0.3776265,"A","Y","Y","Y","Y","A","A",17852,156,17959,49,-8.488644,-6.829258,"A","A"
"scaffold_1218",18032,83268,62032,86764,47777,-1.540636,-0.556862,-0.9623569,-0.02230298,0.4987433,0.9500331,"A","Y","Y","Y","Y","A","A",2246,73,2295,24,-6.521051,-4.924331,"A","A"
"scaffold_1219",18025,1207,352,112,117,0.5911691,0.651023,2.516226,2.532932,1.848821,0.02603701,"B.loose","Y","Y",NA,"Y","A","B.loose",4685,2289,6795,179,-5.238617,-1.033009,"A","B2"
"scaffold_1220",18011,3970,1055,2103,2570,-2.049634,-2.21605,0.01364543,-0.1962969,1.984875,-0.1999687,"A","Y","Y","Y","Y","A","A",14260,257,14501,16,-9.736501,-5.78856,"A","A"
"scaffold_1221",17992,397,1215,1398,1264,-1.257555,-0.9894875,-2.713444,-2.489258,-1.537484,0.234464,"A","Y","Y","Y","Y","A","A",11215,63,11277,1,-12.46122,-7.453271,"A","A"
"scaffold_1222",17986,872,3070,673,905,1.131812,0.8279804,-0.5283682,-0.8760068,-1.740737,-0.3376236,"A","Y","Y","Y","Y","A","A",17132,82,17200,14,-10.16331,-7.689451,"A","A"
"scaffold_1223",17982,204306,311094,165533,170355,-0.1463509,-0.06476597,-0.5994211,-0.561558,-0.5326163,0.04784163,"A","Y","Y","Y","Y","A","A",3993,69,4062,0,-11.98833,-5.834336,"A","A"
"scaffold_1224",17935,7073,5333,3449,3668,-0.42767,-0.3934956,0.133069,0.123547,0.4812988,0.0004517048,"A","Y","Y","Y","Y","A","A",17001,837,17313,525,-5.040732,-4.34261,"A","A"
"scaffold_1225",17928,5140,4909,301,470,2.966836,2.448619,3.186634,2.624717,0.1403125,-0.5521978,"B.strict","Y","Y","Y","Y","A","B.strict",10243,7629,10517,7355,-0.515867,-0.4250242,"A","B2"
"scaffold_1226",17908,51209,15018,102,95,6.131521,6.356053,8.054624,8.235448,1.843636,0.1899647,"B.strict","Y","Y","Y","Y","A","B.strict",1599,15752,13232,4119,-1.683424,3.299483,"B","B1"
"scaffold_1227",17900,4770,5392,2450,2382,0.08142291,0.2449799,0.05814599,0.1779962,-0.1028109,0.1298236,"A","Y","Y","Y","Y","A","A",17353,402,17627,128,-7.094354,-5.428345,"A","A"
"scaffold_1228",17883,76838,62411,51221,42247,-0.7714987,-0.3706112,-0.3179468,0.03922079,0.3740149,0.3671462,"A","Y","Y","Y","Y","A","A",1821,26,1836,11,-7.258173,-6.07642,"A","A"
"scaffold_1229",17819,5658,6793,3581,3368,-0.1328583,0.07856138,-0.2430347,-0.07532636,-0.1897262,0.1776881,"A","Y","Y","Y","Y","A","A",5969,123,6056,36,-7.354934,-5.589319,"A","A"
"scaffold_1230",17814,103763,45841,85,79,8.001568,8.22891,9.333656,9.51728,1.252564,0.1925971,"B.strict","Y","Y","Y","Y","A","B.strict",1863,13979,1910,13932,2.866106,2.906891,"B","B1"
"scaffold_1231",17812,962,2835,2711,2406,-0.9915339,-0.6964884,-2.395485,-2.144225,-1.484324,0.2613565,"A","Y","Y","Y","Y","A","A",16033,227,16202,58,-8.10133,-6.135957,"A","A"
"scaffold_1232",17750,3008,2025,1743,2615,-0.8395805,-1.301653,-0.1157371,-0.6214587,0.6446265,-0.4957448,"A","Y","Y","Y","Y","A","A",13443,2,13445,0,-13.71489,-12.12971,"A","A"
"scaffold_1233",17745,4464,1894,2440,2086,-1.421036,-1.072113,-0.03156931,0.273729,1.310447,0.3152736,"A","Y","Y","Y","Y","A","A",15968,39,16007,0,-13.96651,-8.641058,"A","A"
"scaffold_1234",17726,514,754,160,252,1.174895,0.6455045,0.7769086,0.2038411,-0.4780437,-0.5633471,"A","Y","Y","Y","Y","A","A",8431,496,8814,113,-6.272855,-4.084557,"A","A"
"scaffold_1235",17723,73030,25893,302,277,5.360633,5.607867,7.010026,7.213546,1.569891,0.2132145,"B.strict","Y","Y","Y","Y","A","B.strict",11237,4922,12021,4138,-1.538323,-1.190776,"A","B2"
"scaffold_1236",17721,7826,6470,2064,3192,0.5915041,0.08570635,1.01944,0.4699395,0.3484621,-0.5395454,"A","Y","Y","Y","Y","A","A",15030,2553,17558,25,-9.399483,-2.557111,"A","A"
"scaffold_1237",17712,1274,2242,500,531,1.106658,1.142944,0.4455606,0.4381207,-0.7409884,0.002478908,"A","Y","Y",NA,"Y","A","A",14533,133,14629,37,-8.588715,-6.761055,"A","A"
"scaffold_1238",17686,1141,2296,1043,1040,0.08172378,0.2087796,-0.7724987,-0.6891844,-0.9342508,0.09333607,"A","Y","Y","Y","Y","A","A",12703,724,12942,485,-4.735072,-4.131158,"A","A"
"scaffold_1239",17640,28,81,94,85,-1.25001,-0.9863632,-2.572269,-2.354227,-1.42806,0.2319467,"A",NA,NA,NA,NA,"A","A",883,25,906,2,-8.239996,-5.087463,"A","A"
"scaffold_1240",17627,6286,5245,3092,3352,-0.2940756,-0.2875571,0.1205263,0.0833466,0.3351431,-0.0272063,"A","Y","Y","Y","Y","A","A",17418,37,17455,0,-14.09144,-8.840447,"A","A"
"scaffold_1241",17620,1384,3766,591,579,1.613577,1.766067,0.3240846,0.4328137,-1.369582,0.1186654,"A","Y","Y","Y","Y","A","A",15887,1516,17248,155,-6.788823,-3.388645,"A","A"
"scaffold_1242",17586,893,769,239,310,0.6272626,0.3760752,0.9956054,0.7008529,0.2893363,-0.2849736,"A","Y","Y","Y","Y","A","A",11314,1383,12693,4,-11.30993,-3.031321,"A","A"
"scaffold_1243",17584,3021,3565,4172,4276,-1.282925,-1.195497,-1.368204,-1.324477,-0.1648263,0.05373231,"A","Y","Y","Y","Y","A","A",16942,88,17021,9,-10.73318,-7.572668,"A","A"
"scaffold_1244",17582,3515,5242,2203,1860,0.1939819,0.5609922,-0.2288705,0.09442357,-0.5024774,0.3332742,"A","Y","Y","Y","Y","A","A",16397,1005,16653,749,-4.472834,-4.026818,"A","A"
"scaffold_1245",17546,230949,80915,76,66,8.980787,9.304492,10.6474,10.92739,1.587084,0.2888401,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",3410,1367,3445,1332,-1.370246,-1.318127,"A","B1"
"scaffold_1246",17538,275,2411,2027,1810,-0.8057654,-0.5195851,-3.775815,-3.533776,-3.053751,0.2524958,"A","Y","Y","Y","Y","A","A",11421,17,11437,1,-12.48155,-9.309603,"A","A"
"scaffold_1247",17522,1204,2338,1142,1118,-0.02285108,0.1306704,-0.8257893,-0.7160047,-0.882918,0.119807,"A","Y","Y","Y","Y","A","A",13453,1219,13909,763,-4.186406,-3.463082,"A","A"
"scaffold_1248",17512,80961,85218,51370,38402,-0.3263443,0.2163989,-0.246732,0.2522903,6.949741e-05,0.5090008,"A","Y","Y","Y","Y","A","A",6570,390,6906,54,-6.972484,-4.070872,"A","A"
"scaffold_1249",17498,1095,1052,621,614,-0.2955856,-0.1564793,-0.08463221,0.01085334,0.1316771,0.1054563,"A","Y","Y",NA,NA,"B","B.asn",5555,13,5568,0,-12.4432,-8.632476,"A","B2"
"scaffold_1250",17494,252,1080,101,118,2.350583,2.250974,0.4124825,0.2688106,-2.021442,-0.133974,"A","Y","Y","Y","Y","A","A",10021,203,10169,55,-7.504677,-5.618457,"A","A"
"scaffold_1251",17461,2713,2867,2524,2824,-0.8722787,-0.9113208,-0.7984385,-0.8811703,-0.005650301,-0.07273442,"A","Y","Y","Y","Y","A","A",16845,299,16916,228,-6.206982,-5.8113,"A","A"
"scaffold_1252",17461,6903,4685,320,157,2.811461,3.957068,3.523931,4.625848,0.6330656,1.111646,"B.strict","Y","Y","Y","Y","A","B.strict",11138,5817,13242,3713,-1.834184,-0.9370245,"A","B2"
"scaffold_1253",17450,86843,85025,53138,43844,-0.3784322,0.02193454,-0.1943687,0.1622773,0.1045219,0.3666245,"A","Y","Y","Y","Y","A","A",2069,10,2077,2,-9.436017,-7.555983,"A","A"
"scaffold_1254",17441,370,1277,138,139,2.145366,2.257843,0.5166752,0.5852342,-1.710591,0.07830251,"A","Y","Y",NA,"Y","A","A",7564,536,7999,101,-6.293359,-3.816346,"A","A"
"scaffold_1255",17383,2481,3439,1056,927,0.6463025,0.9570208,0.3289951,0.5960045,-0.3969339,0.2769641,"A","Y","Y","Y","Y","A","A",14862,1292,15970,184,-6.431786,-3.522931,"A","A"
"scaffold_1256",17361,531,1285,181,187,1.765508,1.841534,0.6468069,0.6790308,-1.199528,0.04199743,"B.loose","Y","Y","Y","Y","A","B.loose",8921,496,9222,195,-5.556311,-4.166049,"A","B3"
"scaffold_1257",17351,4440,4084,2871,3095,-0.5479218,-0.5333207,-0.2739268,-0.3030201,0.1945328,-0.01911252,"A","Y","Y","Y","Y","A","A",11486,81,11545,22,-8.971544,-7.130162,"A","A"
"scaffold_1258",17321,5806,5998,2456,2564,0.2315004,0.2924094,0.338073,0.3552761,0.02705916,0.02717114,"A","Y","Y","Y","Y","A","A",13488,3796,13799,3485,-1.985024,-1.828851,"A","A"
"scaffold_1259",17307,5837,5777,2873,3528,-0.04880375,-0.2220347,0.1195909,-0.09734431,0.08889223,-0.2069621,"A","Y","Y","Y","Y","A","A",4911,133,5039,5,-9.714246,-5.196006,"A","A"
"scaffold_1260",17300,433,2218,180,110,2.559967,3.388297,0.3615562,1.145943,-2.280308,0.794219,"A","Y","Y","Y","Y","A","A",11113,1140,12122,131,-6.521065,-3.284007,"A","A"
"scaffold_1261",17280,2212,2692,1325,1055,-0.03387161,0.4175192,-0.1635485,0.2441461,-0.2092428,0.417673,"A","Y","Y","Y","Y","A","A",9563,1099,10403,259,-5.322483,-3.120111,"A","A"
"scaffold_1262",17261,2730,3699,455,446,1.964257,2.115961,1.679745,1.78774,-0.3641218,0.1178365,"B.loose","Y","Y","Y","Y","A","B.loose",10449,5750,11634,4565,-1.349468,-0.8616182,"A","B3"
"scaffold_1263",17258,8360,5157,4964,5099,-1.001263,-0.9170036,-0.1510064,-0.1104382,0.7708557,0.05054637,"A","Y","Y","Y","Y","A","A",17104,48,17117,35,-8.893302,-8.447421,"A","A"
"scaffold_1264",17249,2611,2995,2073,2081,-0.5254418,-0.4080669,-0.5698188,-0.4961393,-0.1239098,0.08367143,"A","Y","Y","Y","Y","A","A",12348,1143,12484,1007,-3.630628,-3.432235,"A","A"
"scaffold_1265",17226,810,1643,836,799,-0.08172531,0.1063641,-0.9470172,-0.8026783,-0.9455248,0.1543915,"A","Y","Y",NA,NA,"B","B.asn",1338,32,1370,0,-10.42101,-5.342546,"A","B3"
"scaffold_1266",17225,5916,7078,2025,2373,0.748548,0.6428384,0.6434056,0.4939843,-0.1846913,-0.1394611,"A","Y","Y","Y","Y","A","A",12042,4350,13131,3261,-2.009258,-1.468776,"A","A"
"scaffold_1267",17202,1559,3325,1437,1694,0.1536094,0.03932493,-0.7847516,-0.9427767,-1.018288,-0.1480145,"A","Y","Y","Y","Y","A","A",15667,358,16016,9,-10.64539,-5.447693,"A","A"
"scaffold_1268",17180,7946,7170,2250,2765,0.615242,0.4409836,0.9169639,0.6989996,0.2222275,-0.2080062,"A","Y","Y","Y","Y","A","A",12028,5104,16138,994,-4.019711,-1.236534,"A","A"
"scaffold_1269",17142,94019,26381,23,32,9.045779,8.709349,11.03269,10.65255,1.907414,-0.3737755,"B.strict","Y","Y",NA,"Y","A","B.strict",653,16233,1010,15876,3.973083,4.633584,"B","B1"
"scaffold_1270",17116,3230,3823,492,584,1.899247,1.775345,1.809671,1.642067,-0.1691235,-0.1577572,"B.loose","Y","Y","Y","Y","A","B.loose",9371,7587,10463,6495,-0.6878109,-0.3046373,"A","B3"
"scaffold_1271",17114,30023,7825,114,124,5.032185,5.03487,7.125342,7.084332,2.013767,-0.0317798,"B.strict","Y","Y","Y","Y","A","B.strict",3579,12115,3831,11863,1.630421,1.758882,"B","B1"
"scaffold_1272",17094,38,37,29,22,-0.6751156,-0.1750655,-0.4926972,-0.03370266,0.1096245,0.4697077,"A",NA,NA,NA,NA,"A","A",531,24,551,4,-6.786596,-4.411426,"A","A"
"scaffold_1273",17068,512266,163805,175,92,8.805623,9.848905,10.60407,11.60363,1.718908,1.009048,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",5006,1011,5019,998,-2.329131,-2.306737,"A","B1"
"scaffold_1274",17063,2954,2428,1921,1962,-0.7181881,-0.6257299,-0.2820638,-0.2332755,0.3567718,0.05877046,"A","Y","Y","Y","Y","A","A",5880,62,5942,0,-12.53698,-6.544566,"A","A"
