seq,length,PV04.mapped,PV13.mapped,PV21.mapped,PV23.mapped,cov.13v21,cov.13v23,cov.04v21,cov.04v23,cov.04v13,cov.21v23,b.status,PV04.asn,PV13.asn,PV21.asn,PV23.asn,b.status.asn,b.status.cov.asn,A.lo,B.lo,A.st,B.st,AB.ratio.st,AB.ratio.lo,b.status.kmer,b.status.final
scaffold_1062,22522,317,264,166,221,-0.390439271,-0.678139955,0.026140393,-0.305282271,0.337034987,-0.321444236,A,Y,Y,NA,Y,A,A,7445,428,7863,10,-9.481615988,-4.117416063,A,A
scaffold_1063,22494,1765,3547,844,944,1.013399235,0.975047137,0.160423826,0.078349748,-0.932520085,-0.07209565,A,Y,Y,Y,Y,A,A,15062,1340,15919,483,-5.039689478,-3.489627988,A,A
scaffold_1064,22479,1096,2404,952,1046,0.278905246,0.266202813,-0.700022864,-0.756447277,-1.058472787,-0.046445985,A,Y,Y,Y,Y,A,A,17701,459,18005,155,-6.850787885,-5.266134696,A,A
scaffold_1065,22417,1171,1820,315,387,1.47015093,1.297029727,0.987937836,0.771094652,-0.561757771,-0.206864756,B.loose,Y,Y,Y,Y,A,B.loose,12269,971,12573,667,-4.234451755,-3.658035125,A,B4
scaffold_1066,22383,2190,8022,1452,3997,1.408523566,0.071290687,-0.310483489,-1.691438348,-1.798551731,-1.370976431,A,Y,Y,Y,Y,A,A,21821,497,22297,21,-9.985195076,-5.453493779,A,A
scaffold_1067,22328,4104,8288,1829,1594,1.122770886,1.444069001,0.262500303,0.540076438,-0.939815259,0.287554563,A,Y,Y,Y,Y,A,A,18370,3875,18797,3448,-2.446329142,-2.244789684,A,A
scaffold_1068,22286,3379,3028,2835,3211,-0.961599483,-1.018202953,-0.649872556,-0.750198007,0.23218225,-0.090347022,A,Y,Y,Y,Y,A,A,16765,2410,18355,820,-4.48272568,-2.797834978,A,A
scaffold_1069,22252,4543,2906,2564,3016,-0.876011283,-0.987156263,-0.078034261,-0.232901222,0.718432345,-0.144888533,A,Y,Y,Y,Y,A,A,18972,222,19174,20,-9.834621534,-6.410760295,A,A
scaffold_1070,22220,8177,8339,5131,6715,-0.356057315,-0.621127485,-0.230811378,-0.539603528,0.045701261,-0.298813722,A,Y,Y,Y,Y,A,A,21145,289,21332,102,-7.694298714,-6.188188077,A,A
scaffold_1071,22182,1110,1994,551,691,0.797065046,0.593972165,0.106080374,-0.140734487,-0.770529348,-0.236836433,A,Y,Y,Y,Y,A,A,11625,400,11855,170,-6.115477217,-4.857608767,A,A
scaffold_1072,22028,2929,3764,3115,3387,-0.783628897,-0.781356648,-0.991832839,-1.03328257,-0.287748619,-0.031471303,A,Y,Y,Y,Y,A,A,15499,103,15578,24,-9.283458821,-7.219540877,A,A
scaffold_1073,22000,2673,571,1255,127,-2.19133294,1.226298699,0.187124731,3.56103439,2.298912995,3.383888087,A,Y,Y,Y,Y,A,A,6369,33,6397,5,-10.05844278,-7.549614816,A,A
scaffold_1074,21996,144694,133076,136381,90881,-1.091975527,-0.383377879,-0.817676447,-0.15280078,0.194754403,0.674854096,A,Y,Y,Y,Y,A,A,2822,29,2851,0,-11.47775827,-6.556122818,A,A
scaffold_1075,21986,158068,157352,100299,85729,-0.40690045,-0.057440002,-0.246805417,0.05893305,0.080550356,0.315716896,A,Y,Y,Y,Y,A,A,2385,15,2400,0,-11.22941969,-7.220378328,A,A
scaffold_1076,21958,186142,211187,258347,319556,-1.347371382,-1.531118068,-1.375942621,-1.603411287,-0.108115916,-0.217490237,A,Y,Y,Y,Y,A,A,21527,2,21529,0,-14.3940607,-12.80896417,A,A
scaffold_1077,21950,1007,2030,377,403,1.369148572,1.396190403,0.511999229,0.49531908,-0.936694019,-0.00670172,A,Y,Y,Y,Y,A,A,12394,484,12736,142,-6.476866556,-4.675629714,A,A
scaffold_1078,21903,6239,2888,1776,2498,-0.355457006,-0.724353336,0.909064078,0.496445767,1.184976407,-0.402639882,A,Y,Y,Y,Y,A,A,20979,508,21472,15,-10.39023614,-5.365205211,A,A
scaffold_1079,21898,11272,8527,1975,1427,1.053040963,1.64463882,1.609178378,2.157054256,0.476592739,0.557854306,B.loose,Y,Y,Y,Y,A,B.loose,14111,7705,18538,3278,-2.49923562,-0.872868375,A,B3
scaffold_1080,21853,5974,5045,3087,3288,-0.348116075,-0.31608144,0.04922769,0.037540345,0.317799088,-0.001708917,A,Y,Y,Y,Y,A,A,20983,274,21144,113,-7.535138926,-6.253714284,A,A
scaffold_1081,21825,2654,3653,3007,2951,-0.775911461,-0.625788726,-1.083130976,-0.976730221,-0.386764191,0.116379184,A,Y,Y,Y,Y,A,A,19267,1729,19572,1424,-3.779831074,-3.477362886,A,A
scaffold_1082,21822,6588,6915,1453,1464,1.193327071,1.305464566,1.276993987,1.345409502,0.004122239,0.078393943,B.loose,Y,Y,Y,Y,A,B.loose,11353,10027,13369,8011,-0.738765139,-0.179166745,A,B3
scaffold_1083,21791,4693,3271,1606,1941,-0.030780709,-0.180943091,0.643409643,0.449525281,0.594645675,-0.183905934,A,Y,Y,Y,Y,A,A,15278,1319,16561,36,-8.806135915,-3.532940288,A,A
scaffold_1084,21728,133113,124655,86012,71788,-0.521257834,-0.13745502,-0.273002589,0.067078245,0.168710568,0.350059262,A,Y,Y,Y,Y,A,A,1427,52,1466,13,-6.711298234,-4.751859809,A,A
scaffold_1085,21664,3199,2380,1041,1205,0.135628815,0.047765075,0.715678357,0.584092638,0.500504866,-0.121607292,A,Y,Y,Y,Y,A,A,11838,1601,13064,375,-5.118830653,-2.885601174,A,A
scaffold_1086,21647,1504,1230,195,206,1.594321674,1.638555451,2.037799657,2.038311454,0.363933307,0.010490225,B.loose,Y,Y,NA,Y,A,B.loose,6300,2196,6793,1703,-1.995335883,-1.52004594,A,B3
scaffold_1087,21562,4529,6753,1701,415,0.931927614,3.087514108,0.509241743,2.621106256,-0.502230548,2.121842942,A,Y,Y,Y,Y,A,A,12688,8750,21150,288,-6.193512571,-0.536058585,A,A
scaffold_1088,21466,1808,4567,771,960,1.50830637,1.315381676,0.325481385,0.088834712,-1.262369661,-0.226668245,A,Y,Y,Y,Y,A,A,20302,1069,20790,581,-5.158796187,-4.246010216,A,A
scaffold_1089,21444,127505,41465,55,32,8.475702814,9.361674507,10.24981242,11.09206213,1.694564928,0.852228141,B.strict,Y,Y,Y,NA,A,B.strict,5695,6076,5815,5956,0.03455869,0.093410146,B,B1
scaffold_1090,21412,2692,2522,1259,1636,-0.054867056,-0.309486754,0.192752226,-0.105589452,0.168074605,-0.28836325,A,Y,Y,Y,Y,A,A,8775,1501,10226,50,-7.647670043,-2.546678713,A,A
scaffold_1091,21390,5144,5791,2635,2841,0.079127704,0.09358241,0.061782437,0.032515162,-0.096889944,-0.019288846,A,Y,Y,Y,Y,A,A,18160,2482,18419,2223,-3.050044368,-2.870687477,A,A
scaffold_1092,21327,646,2978,206,238,2.790541922,2.706172962,0.741096674,0.613005734,-2.128989925,-0.118112512,B.loose,Y,Y,Y,Y,A,B.loose,16588,4432,20956,64,-8.332776776,-1.903871654,A,B4
scaffold_1093,21316,8123,5596,5313,6026,-0.981728008,-1.040358955,-0.290646258,-0.392999185,0.611537073,-0.092374499,A,Y,Y,Y,Y,A,A,20363,55,20417,1,-13.31755394,-8.506378428,A,A
scaffold_1094,21294,2226,2672,1944,1808,-0.597893846,-0.370305209,-0.707706867,-0.52384021,-0.189357698,0.193845085,A,Y,Y,Y,Y,A,A,11899,469,12233,135,-6.491145719,-4.662157007,A,A
scaffold_1095,21262,3572,1902,1230,1279,-0.428138729,-0.361440887,0.634266882,0.657242743,0.982860934,0.03295429,A,Y,Y,Y,Y,A,A,12331,2337,14341,327,-5.450406598,-2.39905996,A,A
scaffold_1096,21249,382,735,273,344,0.368946345,0.159536766,-0.419869771,-0.67300133,-0.868360793,-0.243153131,A,Y,Y,Y,Y,A,A,10190,405,10539,56,-7.530697232,-4.649672086,A,A
scaffold_1097,21194,4205,2012,337,298,1.517668492,1.817557144,2.734315428,2.9904821,1.137102259,0.2661451,B.loose,Y,Y,Y,Y,A,B.loose,11002,8942,17342,2602,-2.736106261,-0.299066151,A,B3
scaffold_1098,21177,5234,2396,126,129,3.181745979,3.271073742,4.462250865,4.507856648,1.20096021,0.055584212,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,10004,6504,12650,3858,-1.712952478,-0.621100205,A,B1
scaffold_1099,21172,4174,1434,903,708,-0.389927469,0.083620566,1.30434325,1.734169305,1.614726042,0.439804483,A,Y,Y,Y,Y,A,A,13111,1692,14357,446,-5.005436161,-2.953233881,A,A
scaffold_1100,21170,245,572,416,568,-0.598095773,-0.923466152,-1.664427338,-2.033519697,-1.145876242,-0.359113931,A,Y,Y,Y,Y,A,A,10555,194,10612,137,-6.265020446,-5.758445322,A,A
scaffold_1101,21147,12429,11342,6461,7024,-0.244833929,-0.242340514,0.040735371,-0.000493194,0.206024623,-0.031250137,A,Y,Y,Y,Y,A,A,20758,204,20962,0,-14.35555757,-6.661969228,A,A
scaffold_1102,21092,8187,7328,4977,5282,-0.498533394,-0.461313684,-0.185093398,-0.191595668,0.233895319,0.003476159,A,Y,Y,Y,Y,A,A,20341,665,20463,543,-5.233337708,-4.932795543,A,A
scaffold_1103,21071,5219,2037,1310,1901,-0.420097162,-0.833935833,1.090343851,0.6327832,1.430896337,-0.447582223,A,Y,Y,Y,Y,A,A,10666,183,10849,0,-13.40540742,-5.857304911,A,A
scaffold_1104,21032,9424,8173,4204,4358,-0.097647085,-0.026527599,0.261348548,0.288746054,0.279450956,0.037375935,A,Y,Y,Y,Y,A,A,20173,579,20752,0,-14.34103228,-5.120300452,A,A
scaffold_1105,20864,5672,5283,2796,2592,-0.138833316,0.093435622,0.11719334,0.305740298,0.176481979,0.198525386,A,Y,Y,Y,Y,A,A,18785,1088,19709,164,-6.900317942,-4.108582055,A,A
scaffold_1106,20852,4993,5112,3064,3264,-0.318300576,-0.286485604,-0.198729523,-0.210636531,0.040026377,-0.00192858,A,Y,Y,Y,Y,A,A,20129,348,20461,16,-10.2331967,-5.849976326,A,A
scaffold_1107,20850,1972,1141,2092,2286,-1.930593189,-1.935466353,-0.988219626,-1.03681477,0.862828887,-0.038616716,A,Y,Y,Y,Y,A,A,11505,72,11522,55,-7.684873827,-7.300274196,A,A
scaffold_1108,20840,112,732,68,72,2.352561403,2.394272191,-0.191383764,-0.193394957,-2.623489844,0.007967236,A,Y,Y,NA,Y,A,A,12248,246,12415,79,-7.277984747,-5.632009121,A,A
scaffold_1109,20751,249,2731,234,242,2.482641293,2.557356626,-0.813770932,-0.782777579,-3.375956902,0.040971781,A,NA,Y,Y,Y,A,A,17536,375,17860,51,-8.424085518,-5.543525499,A,A
scaffold_1110,20751,11373,21143,7302,5952,0.477103666,0.894986892,-0.263859696,0.11030155,-0.820508039,0.384139674,A,Y,Y,Y,Y,A,A,2268,5,2273,0,-11.15101654,-8.562878393,A,A
scaffold_1111,20666,114286,107339,73564,62181,-0.511487179,-0.14595377,-0.267468406,0.054343023,0.164474096,0.331789857,A,Y,Y,Y,Y,A,A,1346,33,1379,0,-10.43045255,-5.308071294,A,A
scaffold_1112,20609,1186,5343,1154,1035,1.153443628,1.433323367,-0.863611187,-0.627453428,-2.096599491,0.246136187,A,Y,Y,Y,Y,A,A,19182,543,19708,17,-10.09664196,-5.140077897,A,A
scaffold_1113,20603,5686,4928,2853,4006,-0.268273882,-0.634800167,0.091644199,-0.318604066,0.280373405,-0.400269837,A,Y,Y,Y,Y,A,A,19143,48,19181,10,-10.76803391,-8.609894837,A,A
scaffold_1114,20570,6414,4199,359,479,2.487736988,2.195710379,3.252342184,2.916593594,0.685060519,-0.325770161,B.strict,Y,Y,Y,Y,A,B.strict,9878,10488,10587,9779,-0.11452373,0.086440223,B,B1
scaffold_1115,20516,1220,3692,2929,2612,-0.72269093,-0.4344865,-2.165875734,-1.921393285,-1.522729481,0.254460878,A,Y,Y,Y,Y,A,A,19727,276,19793,210,-6.551676375,-6.154214918,A,A
scaffold_1116,20422,2172,9729,5684,5743,-0.281304072,-0.173188582,-2.290510445,-2.226116935,-2.088751049,0.074371938,A,Y,Y,Y,Y,A,A,20265,33,20296,2,-12.72401638,-9.219310903,A,A
scaffold_1117,20405,8302,6319,2611,2774,0.218186133,0.253864149,0.765439531,0.757395567,0.467708721,0.001934464,A,Y,Y,Y,Y,A,A,16154,2927,19040,41,-8.824504205,-2.463993292,A,A
scaffold_1118,20351,10576,9745,5535,5930,-0.240617249,-0.217037788,0.030976369,0.01083385,0.192048941,-0.010164091,A,Y,Y,Y,Y,A,A,20113,125,20238,0,-14.30485039,-7.31863247,A,A
scaffold_1119,20276,786,1258,514,405,0.233050417,0.699154012,-0.291247067,0.131134548,-0.603842161,0.432360043,A,NA,NA,NA,Y,A,A,2080,28,2108,0,-11.04234338,-6.165080255,A,A
scaffold_1120,20252,403,1252,165,169,1.85954774,1.948207125,0.380133781,0.425071186,-1.558958635,0.054915833,A,Y,Y,Y,Y,A,A,7872,491,8229,134,-5.929861118,-4.000183258,A,A
scaffold_1121,20231,43954,50697,27163,21163,-0.156350631,0.326743874,-0.208706922,0.230665602,-0.131900968,0.449350953,A,Y,Y,Y,Y,A,A,10208,1675,11781,102,-6.83779631,-2.606747503,A,A
scaffold_1122,20213,4409,7366,1743,1990,1.022093674,0.954011383,0.435340346,0.323536074,-0.666298005,-0.101825843,A,Y,Y,Y,Y,A,A,14225,5301,19379,147,-7.032827585,-1.423921493,A,A
scaffold_1123,20192,318,1300,135,160,2.201358877,2.08091573,0.326911502,0.162746375,-1.953992052,-0.154186699,A,Y,Y,NA,Y,A,A,8957,180,9065,72,-6.956425887,-5.629115064,A,A
scaffold_1124,20190,71019,22825,27,26,8.614451995,8.789930305,10.40554455,10.53730088,1.711547876,0.141734758,B.strict,Y,Y,Y,Y,A,B.strict,873,19029,1184,18718,3.981544402,4.444498472,B,B1
scaffold_1125,20152,5599,4736,2549,2977,-0.163107104,-0.26394272,0.23189131,0.087333713,0.315453737,-0.134579169,A,Y,Y,Y,Y,A,A,19144,323,19467,0,-14.24881706,-5.884830037,A,A
scaffold_1126,20138,860,1244,511,471,0.225346499,0.465714339,-0.153168843,0.043477018,-0.458060018,0.206624289,A,Y,Y,NA,Y,A,A,2002,30,2032,0,-10.9893945,-6.013750395,A,A
scaffold_1127,20090,4060,2887,921,972,0.590648558,0.635986394,1.235958101,1.237573957,0.565764866,0.011594284,B.loose,Y,Y,Y,Y,A,B.loose,10873,4567,11554,3886,-1.571788247,-1.251248177,A,B3
scaffold_1128,20086,9918,5906,2518,1319,0.172990962,1.228315044,1.074305288,2.08590739,0.82176965,1.021580531,A,Y,Y,Y,Y,A,A,15856,4182,19889,149,-7.050936965,-1.922509949,A,A
scaffold_1129,20055,33,5,10,6,-1.931052646,-1.15596506,0.724992953,1.456358559,2.576500922,0.741344035,A,NA,NA,NA,NA,A,A,4,3,5,2,-1,-0.321928095,A,A
scaffold_1130,20045,1203,2125,884,745,0.207808708,0.577321423,-0.458952238,-0.133161504,-0.746305623,0.335769163,A,NA,Y,NA,NA,A,A,1652,52,1701,3,-8.733015322,-4.962950555,A,A
scaffold_1131,20023,5692,6116,4181,3929,-0.507952314,-0.295277675,-0.458042232,-0.289089573,-0.029634595,0.178931088,A,Y,Y,Y,Y,A,A,18893,808,19701,0,-14.26605447,-4.54564465,A,A
scaffold_1132,20023,2765,3955,2262,2718,-0.250777687,-0.392606364,-0.613473698,-0.799024355,-0.442240688,-0.175572229,A,Y,Y,Y,Y,A,A,16794,181,16841,134,-6.962960252,-6.527949535,A,A
scaffold_1133,19994,7240,5825,4681,4311,-0.741202761,-0.499424115,-0.273974254,-0.075917588,0.387683831,0.208035094,A,Y,Y,Y,Y,A,A,18267,186,18415,38,-8.883269899,-6.610136614,A,A
scaffold_1134,19990,9522,9544,5044,5446,-0.1366926,-0.124289308,0.013523593,-0.017795095,0.070671517,-0.02134026,A,Y,Y,Y,Y,A,A,19512,302,19730,84,-7.85878552,-6.008973996,A,A
scaffold_1135,19955,478,3738,1724,2567,0.059472581,-0.39156537,-2.751537071,-3.246297002,-2.890554329,-0.484781502,A,Y,Y,Y,Y,A,A,19294,302,19489,107,-7.495558968,-5.99276544,A,A
scaffold_1136,19911,12668,10558,6172,6860,-0.282154015,-0.3115902,0.134220686,0.061062521,0.336830025,-0.063179737,A,Y,Y,Y,Y,A,A,18545,1328,19873,0,-14.27859465,-3.80269505,A,A
scaffold_1137,19886,37,92,19,23,1.160647188,1.020623672,0.022961148,-0.160784348,-1.217230716,-0.173767068,A,Y,Y,NA,NA,B,B.asn,7118,193,7214,97,-6.202073835,-5.197546044,A,B4
scaffold_1138,19871,1521,3402,277,293,2.557066835,2.599346453,1.549773301,1.548330938,-1.086838211,0.008536066,B.loose,Y,Y,Y,Y,A,B.loose,13154,6034,18263,925,-4.301846761,-1.124185572,A,B4
scaffold_1139,19793,5998,2125,1487,1955,-0.541816458,-0.813337412,1.108309235,0.793066301,1.570581016,-0.305264506,A,Y,Y,Y,Y,A,A,15193,116,15305,4,-11.57988159,-7.020849386,A,A
scaffold_1140,19727,21624,8397,8331,8422,-1.04520058,-0.937861016,0.472927118,0.536544701,1.438583021,0.073596011,A,Y,Y,Y,Y,A,A,19462,76,19514,24,-9.608439653,-7.981659941,A,A
scaffold_1141,19721,841,818,439,434,-0.1602236,-0.020724587,0.033278439,0.129055472,0.113957363,0.105755461,A,NA,NA,Y,Y,A,A,2930,273,3090,113,-4.760967925,-3.41914517,A,A
scaffold_1142,19721,2290,1659,901,2270,-0.176599625,-1.385717103,0.44173985,-0.811099608,0.538794799,-1.242861029,A,Y,Y,Y,Y,A,A,12319,163,12462,20,-9.213046342,-6.231162631,A,A
scaffold_1143,19714,2051,2337,1802,2398,-0.681707995,-0.970730866,-0.716406936,-1.049151787,-0.114243617,-0.322766423,A,Y,Y,Y,Y,A,A,13912,252,14151,13,-9.981363411,-5.78115234,A,A
scaffold_1144,19713,2508,3124,1165,1228,0.365704873,0.412798636,0.202506412,0.205878195,-0.242743138,0.013350211,A,Y,Y,Y,Y,A,A,15991,1324,17305,10,-10.61955307,-3.593286112,A,A
scaffold_1145,19693,1938,6241,3758,3263,-0.324924086,0.001794662,-1.858074382,-1.575077614,-1.612694972,0.292975196,A,Y,Y,Y,Y,A,A,19257,106,19349,14,-10.33315535,-7.491703276,A,A
scaffold_1146,19662,2075,1817,1902,1715,-1.12250689,-0.850269992,-0.777507388,-0.548992469,0.265454826,0.238493347,A,Y,Y,Y,Y,A,A,11487,228,11635,80,-7.166457578,-5.648636246,A,A
scaffold_1147,19581,11000,7636,2783,2022,0.399263284,0.982937066,1.079365285,1.619317087,0.600557324,0.549930229,A,Y,Y,Y,Y,A,A,11108,7674,18405,377,-5.605646089,-0.5334903,A,A
scaffold_1148,19549,68366,19531,558,583,4.070264061,4.130154865,6.031269757,6.04743858,1.881461018,0.026147252,B.strict,Y,Y,Y,Y,A,B.strict,2138,16945,2515,16568,2.719282706,2.985936387,B,B1
scaffold_1149,19548,1824,2487,1552,1453,-0.376654873,-0.158613422,-0.670199636,-0.495880166,-0.37308944,0.184297899,A,Y,Y,Y,Y,A,A,18145,619,18685,79,-7.867742058,-4.871239538,A,A
scaffold_1150,19546,2356,4947,1183,1000,1.006592891,1.371830888,0.090244408,0.411760424,-0.99589316,0.331494445,A,Y,Y,Y,Y,A,A,18335,950,19220,65,-8.186001657,-4.269089798,A,A
scaffold_1151,19534,9880,7451,3267,2804,0.132636162,0.476054265,0.693210803,0.992906925,0.481029963,0.309674551,A,Y,Y,Y,Y,A,A,15208,4212,19416,4,-11.9231046,-1.852005477,A,A
scaffold_1152,19452,739,1745,257,236,1.70202706,1.947521956,0.617115935,0.818888851,-1.164455802,0.211751345,B.loose,Y,Y,NA,Y,A,B.loose,9245,1053,10209,89,-6.825842149,-3.132954496,A,B4
scaffold_1153,19431,1823,1828,218,343,2.005468772,1.477001967,2.155064684,1.582875899,0.070051236,-0.562210357,B.loose,Y,Y,Y,Y,A,B.loose,10399,7809,17304,904,-4.257127339,-0.413189075,A,B3
scaffold_1154,19430,3057,4564,1964,1980,0.159502019,0.270813342,-0.264979176,-0.197389834,-0.504025872,0.07756777,A,Y,Y,Y,Y,A,A,18566,495,18799,262,-6.159526052,-5.226256797,A,A
scaffold_1155,19418,5734,2481,4079,4569,-1.773649565,-1.814263688,-0.411813936,-0.496150039,1.282290952,-0.074357675,A,Y,Y,Y,Y,A,A,16706,51,16755,2,-12.44742767,-8.32772536,A,A
scaffold_1156,19374,2879,1940,1456,1322,-0.642784288,-0.380585582,0.080029664,0.29850639,0.643269275,0.228455154,A,Y,Y,Y,Y,A,A,17709,776,18243,242,-6.230321951,-4.510505803,A,A
scaffold_1157,19332,4829,4623,1454,1684,0.611538716,0.522820168,0.827965766,0.695525237,0.136882373,-0.1224621,A,Y,Y,Y,Y,A,A,15762,3103,16435,2430,-2.757237437,-2.344341671,A,A
scaffold_1158,19330,6091,7471,3420,3808,0.070492823,0.038509529,-0.070540432,-0.146245706,-0.220577932,-0.065726846,A,Y,Y,Y,Y,A,A,17491,1582,19054,19,-9.895953893,-3.465962093,A,A
scaffold_1159,19291,380,2158,1912,2403,-0.882057159,-1.088646291,-3.231012241,-3.481323354,-2.428499759,-0.240332684,A,Y,Y,Y,Y,A,A,14932,113,15017,28,-9.016424081,-7.033326394,A,A
scaffold_1160,19291,9128,11275,6726,7533,-0.311363309,-0.351805194,-0.462544694,-0.546708559,-0.230726062,-0.074185437,A,Y,Y,Y,Y,A,A,18389,488,18877,0,-14.20441831,-5.232943204,A,A
scaffold_1161,19227,2572,3356,1362,1785,0.243803447,-0.023132182,0.013627625,-0.297029984,-0.309720499,-0.30067918,A,Y,Y,Y,Y,A,A,17143,1040,17959,224,-6.318718538,-4.041661781,A,A
scaffold_1162,19220,1194,4756,190,180,3.581823954,3.782417785,1.742327805,1.899199655,-1.919040826,0.166850279,B.loose,Y,Y,Y,Y,A,B.loose,14322,3899,17767,454,-5.287270942,-1.876787672,A,B4
scaffold_1163,19190,1400,1840,574,589,0.622272237,0.708130129,0.381784824,0.423920736,-0.320032089,0.05211434,A,Y,Y,Y,Y,A,A,15796,1198,16942,52,-8.320481272,-3.719747039,A,A
scaffold_1164,19161,95,1101,554,971,-0.067018981,-0.752476633,-3.434419731,-4.163599363,-3.446945426,-0.719201204,A,Y,Y,Y,Y,A,A,8855,72,8925,2,-11.53883559,-6.922614948,A,A
scaffold_1165,19145,348,687,278,229,0.245559915,0.647202065,-0.580076356,-0.222156185,-0.905180947,0.367898599,A,NA,NA,NA,NA,A,A,771,10,781,0,-9.611024797,-6.133025419,A,A
scaffold_1166,19126,1294,3640,381,447,2.196106669,2.089191465,0.858269284,0.7076321,-1.417382061,-0.140658756,B.loose,Y,Y,Y,Y,A,B.loose,15589,2854,16136,2307,-2.805657266,-2.449058277,A,B4
scaffold_1167,19109,484,3612,246,205,2.814030779,3.198908374,0.070435435,0.41159105,-2.823140021,0.351134042,A,Y,Y,Y,Y,A,A,17061,1279,17914,426,-5.390788163,-3.736571053,A,A
scaffold_1168,19099,503,2057,2632,2751,-1.412048068,-1.352810126,-3.288250153,-3.272734192,-1.955746762,0.025494389,A,Y,Y,Y,Y,A,A,13853,147,13966,34,-8.640451537,-6.548561593,A,A
scaffold_1169,19053,52,53,30,35,-0.255892337,-0.348610138,-0.129314126,-0.265753907,0.047033534,-0.126461353,A,NA,NA,NA,NA,A,A,166,28,173,21,-2.983511877,-2.525723297,A,A
scaffold_1170,19042,31899,40306,27836,28077,-0.522556859,-0.411982405,-0.706485586,-0.639633112,-0.263473404,0.076830902,A,Y,Y,Y,Y,A,A,16253,253,16452,54,-8.224703331,-5.999822492,A,A
scaffold_1171,19030,20,24,24,17,-1.056583528,-0.45964145,-1.154577037,-0.601356939,-0.177538186,0.563198526,A,NA,NA,NA,NA,A,A,145,7,150,2,-5.653442239,-4.189824559,A,A
scaffold_1172,19023,8829,3178,2005,2862,-0.392332118,-0.782527292,1.235053562,0.801136407,1.547841003,-0.423938726,A,Y,Y,Y,Y,A,A,17684,222,17906,0,-14.12823604,-6.309338699,A,A
scaffold_1173,18998,5049,3605,4359,4757,-1.330512267,-1.333528513,-0.691083017,-0.737821244,0.559884573,-0.036759799,A,Y,Y,Y,Y,A,A,17956,72,18010,18,-9.88866315,-7.942434166,A,A
scaffold_1174,18960,480,433,225,211,-0.115211258,0.10005814,0.186675851,0.358223269,0.222342433,0.181525846,A,NA,Y,Y,Y,A,A,5228,204,5430,2,-10.82203965,-4.672839255,A,A
scaffold_1175,18938,354884,111745,119,79,8.806389541,9.514362932,10.62706321,11.29131462,1.741128988,0.674229839,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,3886,982,3908,960,-2.024191249,-1.983393786,A,B1
scaffold_1176,18910,2935,5261,4453,4481,-0.816073838,-0.702104039,-1.50428786,-1.434040041,-0.767758699,0.080226247,A,Y,Y,Y,Y,A,A,17744,263,17960,47,-8.547617555,-6.070730835,A,A
scaffold_1177,18835,11413,12436,5273,5062,0.181085522,0.363001499,0.210796722,0.348990718,-0.049833477,0.148172425,A,Y,Y,Y,Y,A,A,18085,422,18507,0,-14.17586138,-5.418071895,A,A
scaffold_1178,18824,2595,3874,1515,1530,0.297343029,0.406149389,-0.12701764,-0.06193326,-0.503905346,0.075062809,A,Y,Y,Y,Y,A,A,16218,1939,17309,848,-4.349697361,-3.063556314,A,A
scaffold_1179,18795,143,325,220,96,-0.495757934,0.815242674,-1.521015828,-0.253737201,-1.104802571,1.277257055,A,NA,Y,Y,Y,A,A,6106,31,6134,3,-10.58284763,-7.57624813,A,A
scaffold_1180,18741,54,421,634,665,-1.646097121,-1.591851817,-4.432291338,-4.421768014,-2.865738894,0.020501753,A,NA,Y,NA,Y,A,A,2977,5,2982,0,-11.54254826,-8.955165538,A,A
scaffold_1181,18730,115067,108734,75007,62629,-0.520883514,-0.137682027,-0.285667969,0.053811537,0.155670868,0.349457934,A,Y,Y,Y,Y,A,A,1441,1,1442,0,-10.49485558,-9.493855449,A,A
scaffold_1182,18724,6762,2976,1711,2061,-0.258407009,-0.403757749,1.078942382,0.889869661,1.257804714,-0.179094293,A,Y,Y,Y,Y,A,A,11444,6242,16232,1454,-3.479838589,-0.874406092,A,A
scaffold_1183,18653,61223,58438,42442,34337,-0.595178671,-0.16644716,-0.374467599,0.010541932,0.141166395,0.394987959,A,Y,Y,Y,Y,A,A,1711,1,1712,0,-10.74230944,-9.741466986,A,A
scaffold_1184,18636,2148,3675,992,955,0.831687615,1.009481605,0.21076159,0.344833599,-0.700470702,0.144050438,A,Y,Y,Y,Y,A,A,16706,1410,16844,1272,-3.726016104,-3.565662805,A,A
scaffold_1185,18624,2958,4083,2170,2466,-0.144960388,-0.206347488,-0.4562883,-0.561397379,-0.390872588,-0.095130652,A,Y,Y,Y,Y,A,A,17678,204,17872,10,-10.66606257,-6.430268952,A,A
scaffold_1186,18610,2437,1747,1545,1655,-0.879418663,-0.855570126,-0.245880463,-0.265753907,0.553993523,-0.009895015,A,Y,Y,Y,Y,A,A,11589,1001,11960,630,-4.244554196,-3.531926153,A,A
scaffold_1187,18608,8539,8181,4747,5105,-0.271449926,-0.253312639,-0.056122135,-0.081706828,0.135783114,-0.015606265,A,Y,Y,Y,Y,A,A,17907,581,18134,354,-5.67481391,-4.94344126,A,A
scaffold_1188,18585,8713,5350,2117,3029,0.280522411,-0.113081903,1.137594254,0.700267959,0.777527166,-0.427347866,A,Y,Y,Y,Y,A,A,15716,1649,17365,0,-14.08397787,-3.251787938,A,A
