ctg348	X1X113	74.4	86	22	0	91910	91653	708	793	4.2e-27	138.7
ctg351	T1HV29	34.2	862	283	21	356936	359497	1	586	3.1e-95	364.8
ctg351	T1HV29	67.2	122	15	1	361895	362260	609	705	2.3e-34	162.5
ctg353	A0A084WAZ7	97.1	274	8	0	432492	433313	174	447	6.2e-144	526.9
ctg353	A0A084WAZ7	97.0	67	2	0	431944	432144	55	121	1.1e-28	144.1
ctg350	E0VFM8	44.7	468	152	10	443111	441774	47	429	1.3e-96	369.8
ctg349	A0A0R3Q9H8	57.8	464	189	5	716270	717652	1	460	9.4e-153	557.4
ctg349	A0A0R3Q9H8	50.5	208	102	1	717603	718226	444	650	8.5e-53	225.3
ctg349	A0A0R3Q9H8	27.4	707	373	29	458209	456128	72	651	3.6e-35	166.8
ctg354	A0A0J7K7H4	31.2	874	533	22	171826	174348	133	971	2.3e-103	391.3
ctg357	A0A3Q0J012	49.3	272	82	4	236095	235280	617	832	3.6e-56	234.6
ctg357	A0A3Q0J012	47.0	251	75	6	239831	239082	423	616	6.6e-42	187.2
ctg357	A0A3Q0J012	86.2	87	12	0	243227	242967	218	304	5.1e-34	161.0
ctg355	A0A0J7N314	32.3	1193	740	27	43748	47218	34	1194	3.5e-133	490.7
ctg358	A0A482WWR0	30.3	1271	555	41	383096	379380	242	1213	4.8e-101	384.4
ctg359	A0A482WYG0	60.1	586	216	6	499161	500879	1	581	2.6e-191	685.3
ctg360	A0A2J7RME1	53.1	290	103	8	5284	6057	419	707	4.8e-64	260.8
ctg361	A0A2J7PJA7	52.9	255	53	5	208935	208171	179	366	2.0e-51	219.2
ctg361	A0A2J7PJA7	58.0	112	23	1	209329	208994	96	183	8.0e-24	127.5
ctg363	A0A482WGJ4	48.9	348	134	8	228248	229165	126	471	6.4e-69	276.9
ctg362	X1XFT2	45.5	593	285	16	22581	24308	1	572	2.4e-129	477.6
ctg364	A0A0J7K7B2	51.3	842	401	7	194502	197018	5	840	9.8e-244	858.6
ctg364	A0A0J7K7B2	28.5	594	373	12	100402	98660	332	886	2.3e-51	219.5
ctg365	A0A1I7V8A7	34.3	1198	699	34	41117	37665	592	1748	1.3e-173	625.2
ctg366	A0A067R240	43.4	327	111	7	343688	344647	861	1120	5.3e-60	248.1
ctg366	A0A067R240	83.2	113	19	0	334757	335095	8	120	8.1e-45	197.6
ctg366	A0A067R240	72.5	109	30	0	335395	335721	121	229	3.4e-43	192.2
ctg367	A0A2J7RND0	35.8	1008	569	25	203832	200908	29	991	3.9e-167	603.2
ctg368	A0A0R3Q4V0	32.2	546	341	13	109164	107548	770	1293	1.0e-56	236.9
ctg369	J9KE05	40.6	288	163	4	200623	199778	362	647	1.3e-43	193.0
ctg370	A0A482X1B0	48.9	423	197	5	19714	20958	351	762	2.8e-120	448.7
ctg370	A0A482X1B0	42.3	281	125	7	9779	10597	97	348	3.4e-49	212.6
ctg370	A0A482X1B0	41.1	214	101	6	24015	24614	762	964	3.9e-29	146.0
ctg371	A0A1X7TH22	33.4	1391	782	26	91167	87082	3	1278	6.1e-205	728.8
ctg372	A0A482X420	27.0	896	329	18	242605	245274	100	676	4.6e-83	323.9
ctg372	A0A482X420	54.5	154	42	1	251568	252029	1072	1197	3.0e-42	188.3
ctg373	T1HV29	36.5	960	278	21	428143	425291	69	705	9.8e-133	490.0
ctg373	T1HV29	35.8	452	158	14	426282	424966	453	785	1.0e-41	187.6
ctg375	A0A0B2VNG8	37.7	207	120	5	176443	177039	298	503	2.2e-26	135.6
ctg377	A0A2P8YV46	51.5	804	190	13	178306	175901	916	1521	4.7e-202	719.2
ctg377	A0A2P8YV46	33.4	643	255	18	181763	179874	215	697	5.1e-63	257.3
ctg377	A0A2P8YV46	42.0	162	71	2	182292	181816	76	217	4.5e-27	137.9
ctg374	A0A453YJG9	23.9	3164	469	47	386330	395821	1215	2440	2.8e-170	614.8
ctg374	A0A453YJG9	41.2	464	152	10	395901	397265	2441	2792	6.9e-81	317.8
ctg374	A0A453YJG9	85.3	102	15	0	368429	368734	897	998	2.7e-40	183.0
ctg374	A0A453YJG9	42.4	250	83	6	334781	335527	333	522	3.9e-39	179.1
ctg374	A0A453YJG9	77.2	114	24	1	365455	365790	727	840	5.0e-39	178.7
ctg374	A0A453YJG9	79.6	93	19	0	361358	361636	594	686	3.5e-32	156.0
ctg374	A0A453YJG9	92.2	64	5	0	351394	351585	530	593	1.3e-23	127.5
ctg374	A0A453YJG9	92.4	66	5	0	372935	373132	1086	1151	8.6e-23	124.8
ctg378	A0A1X7TH22	27.7	1276	743	26	246537	242869	3	1151	1.4e-118	441.8
ctg376	A0A077ZM27	73.2	1639	377	17	219184	214328	1238	2833	0.0e+00	2238.8
ctg376	A0A077ZM27	84.1	1133	179	1	222575	219177	109	1240	0.0e+00	1906.0
ctg381	A0A482X4M6	46.7	484	103	5	426469	425018	3	331	1.6e-114	429.5
ctg379	A0A482W7M0	44.9	780	134	13	52875	55208	460	945	3.9e-151	550.4
ctg379	A0A482W7M0	43.3	646	204	10	47326	49245	460	949	1.1e-116	436.0
ctg379	A0A482W7M0	44.9	441	107	8	46763	48085	354	658	4.7e-80	314.3
ctg382	J9KHS0	42.5	577	237	6	134364	136085	408	892	2.9e-114	427.9
ctg380	A0A212ETS2	47.3	389	133	4	229175	230341	254	570	7.3e-95	363.2
ctg383	A0A151XHS9	37.5	754	405	13	950	3157	240	945	3.1e-146	533.9
ctg383	A0A151XHS9	30.7	992	547	29	13097	10287	39	945	1.0e-125	465.7
ctg385	X1XCY9	38.3	483	259	9	135774	134416	821	1294	2.7e-90	347.8
ctg385	X1XCY9	32.3	371	221	5	136871	135771	477	821	1.2e-45	199.5
ctg384	A0A2J7RIH2	31.9	458	199	8	78630	79979	6	358	2.7e-48	208.4
ctg386	J9JYX1	49.0	788	333	6	388394	386205	220	996	2.0e-208	741.9
ctg386	J9JYX1	43.6	638	302	17	386202	384379	1005	1614	1.5e-118	443.4
ctg390	A0A0B0H7C2	35.1	1201	735	16	154842	158396	23	1195	2.5e-192	686.8
ctg387	A0A482XFH7	42.3	246	82	3	81545	80814	47	234	3.5e-50	214.5
ctg388	A0A2P8YBF9	86.3	168	23	0	215708	216211	408	575	8.1e-83	323.2
ctg389	A0A482X2V3	66.4	935	258	9	197393	200158	435	1326	6.5e-267	934.5
ctg389	A0A482X2V3	39.0	231	126	4	196137	196823	24	241	1.6e-34	162.5
ctg392	D6X3C1	42.4	736	346	15	7563	5503	498	1204	8.0e-152	552.4
ctg392	D6X3C1	45.1	182	95	4	8059	7514	338	514	2.8e-32	155.2
ctg393	J9KS21	35.1	727	449	11	75736	73607	505	1225	2.3e-115	431.0
ctg391	A0A1I7VTQ8	36.1	1126	659	29	166473	163159	659	1745	1.8e-174	627.9
ctg394	A0A482WTE1	43.8	557	231	13	276673	278304	82	569	9.8e-103	389.4
ctg395	A0A0J7KHW9	27.3	754	496	17	17640	19868	650	1362	3.3e-64	261.2
ctg396	J9KB81	47.6	391	142	7	83071	84243	18	345	4.0e-78	307.4
ctg396	J9KB81	68.0	150	9	1	124612	125061	447	557	3.4e-45	198.0
ctg396	J9KB81	91.3	69	6	0	84302	84508	340	408	4.2e-27	137.9
ctg398	J9JPP0	37.9	575	276	9	181311	179587	1	494	9.5e-80	312.8
ctg399	A0A067QNF9	55.2	471	144	10	21692	20454	85	546	4.6e-127	469.9
ctg397	X1XU38	38.3	1185	674	19	313696	317172	215	1368	1.6e-225	797.3
ctg401	A0A2J7PXQ0	45.2	588	299	12	721433	719712	51	629	2.0e-120	449.5
ctg401	A0A2J7PXQ0	43.4	580	294	10	676887	675211	63	629	2.7e-117	439.1
ctg401	A0A2J7PXQ0	43.7	568	283	12	729184	727550	62	615	2.5e-115	432.6
ctg402	A0A226EPI5	37.8	801	450	14	301984	299663	934	1713	1.6e-135	498.4
ctg402	A0A226EPI5	22.3	992	651	24	304860	301999	21	930	7.0e-38	174.1
ctg403	J9KNQ1	39.1	238	133	6	202473	201778	464	695	3.5e-31	151.4
ctg404	X1XCY9	38.5	764	434	13	66486	64261	662	1411	2.3e-149	545.0
ctg405	J9KJ72	30.0	1206	664	23	189490	193014	217	1273	4.9e-145	529.6
ctg406	A0A226EUF5	40.1	656	360	8	129906	128020	979	1628	1.8e-128	474.6
ctg406	A0A226EUF5	31.5	877	513	23	132326	129909	117	976	6.5e-94	359.8
ctg406	A0A226EUF5	46.7	152	79	2	128017	127568	1630	1781	5.8e-26	134.0
ctg408	A0A087SVE4	29.1	1277	738	32	121524	124994	43	1272	2.2e-125	464.5
ctg409	A0A2P8XZV1	59.4	355	116	6	170119	169136	2	355	2.9e-97	370.9
ctg407	A0A3Q0IR41	68.9	713	217	3	192238	194361	284	996	2.3e-291	1017.3
ctg407	A0A3Q0IR41	59.6	230	75	3	191567	192202	33	262	1.8e-62	256.9
ctg407	A0A3Q0IR41	57.7	137	58	0	194355	194765	995	1131	7.1e-35	165.2
ctg410	T1HJM3	64.3	614	92	11	219420	221222	87	586	2.1e-185	663.7
ctg356	A0A2J7Q9R1	59.2	662	261	6	124014	122044	124	781	6.5e-230	812.4
ctg356	A0A2J7Q9R1	63.7	124	45	0	124382	124011	1	124	6.7e-41	184.5
ctg411	A0A087SVE4	37.7	504	297	9	212179	213681	785	1274	5.2e-85	331.3
ctg411	A0A087SVE4	28.9	440	286	11	210677	211951	269	696	1.5e-44	196.8
ctg412	B0WHR0	38.1	1214	661	26	153291	156749	537	1720	1.8e-205	730.3
ctg412	B0WHR0	44.3	221	106	3	152650	153261	305	525	2.3e-38	175.3
ctg413	A0A067R3V7	42.6	460	103	8	241028	239649	52	350	1.4e-80	315.8
ctg415	A0A482X8L7	79.7	217	40	2	76865	76221	81	295	9.6e-90	345.9
ctg414	J9K774	26.7	1550	927	50	108316	103973	30	1472	2.2e-102	387.9
ctg416	A0A482WWG5	31.9	521	235	12	108575	107304	698	1195	6.3e-38	173.7
ctg417	J9LJ24	24.4	1863	1042	45	55647	60854	156	1778	2.4e-101	385.2
ctg418	A0A0J7N0T9	49.7	878	417	10	28162	30741	412	1282	3.3e-241	850.1
ctg419	A0A0J7K7S0	34.9	441	244	10	116682	117908	199	628	2.7e-65	264.6
ctg420	J9KB49	75.8	575	136	2	631454	633172	45	618	8.6e-269	942.2
ctg421	K7JBD9	30.6	471	269	10	188864	190120	222	686	3.3e-51	218.8
ctg421	K7JBD9	36.4	209	124	3	190122	190721	884	1092	2.4e-25	132.9
ctg424	X1WNM7	32.5	1641	995	34	113399	118213	118	1681	5.0e-235	828.6
ctg423	A0A0V0ZQK2	36.6	320	131	10	128470	127517	177	426	9.8e-42	186.4
ctg423	A0A0V0ZQK2	32.1	252	124	7	173126	172389	216	426	3.5e-23	124.8
ctg422	A0A2P8YV29	38.6	671	167	10	28042	26033	166	592	1.5e-103	391.7
ctg422	A0A2P8YV29	31.5	746	288	19	28707	26479	12	537	3.1e-77	304.3
ctg425	J9KS21	35.1	763	482	7	34702	36966	136	893	1.3e-128	476.9
ctg425	J9KS21	26.1	760	480	21	482360	480282	515	1259	2.2e-35	167.2
ctg425	J9KS21	31.8	330	207	7	36984	37931	900	1225	1.5e-28	144.4
ctg426	A0A1I8P8M5	48.8	129	41	3	106806	106423	292	396	5.7e-26	134.0
ctg427	J9K4Q6	40.6	490	266	11	121876	120443	51	527	6.4e-83	323.2
ctg428	A0A087U300	33.8	788	473	18	40732	43065	52	800	3.6e-118	440.3
ctg428	A0A087U300	39.0	264	151	2	43064	43855	800	1053	1.2e-41	186.0
ctg429	A0A182H8F8	40.1	354	208	2	162418	161369	407	760	9.9e-74	292.7
ctg429	A0A182H8F8	30.0	436	225	14	163586	162414	8	408	1.7e-33	159.1
ctg430	K7J7J6	31.4	1241	712	22	148449	152111	504	1625	1.5e-156	567.8
ctg430	K7J7J6	31.9	345	202	9	58676	57702	1280	1611	5.6e-34	160.6
ctg430	K7J7J6	25.9	440	269	10	60603	59449	499	936	7.6e-31	150.2
ctg430	K7J7J6	37.8	172	103	1	59176	58673	1109	1280	2.2e-22	122.1
ctg431	J9K814	33.7	996	463	17	187228	184328	270	1097	2.6e-98	374.4
ctg432	A0A088AAD5	32.3	486	143	12	247063	248502	3272	3577	1.7e-54	229.9
ctg432	A0A088AAD5	63.8	94	34	0	244641	244922	3179	3272	1.6e-28	143.7
ctg433	A0A182HA07	44.1	640	338	10	279205	281067	122	760	2.0e-149	545.0
ctg433	A0A182HA07	20.9	683	485	19	300525	302546	1	637	2.7e-29	146.0
ctg434	A0A3Q0J101	57.1	182	7	1	20849	20304	313	423	3.1e-42	188.0
ctg435	A0A3P8NV61	41.2	571	318	6	439726	438035	502	1061	7.7e-124	461.1
ctg435	A0A3P8NV61	30.2	434	280	6	440988	439714	88	507	2.0e-55	233.8
ctg436	W0HR37	78.5	321	68	1	32950	33909	1	321	9.6e-138	505.8
ctg437	A0A1I7VVH9	33.3	1675	950	45	223267	228018	145	1742	7.7e-228	807.0
ctg438	Q0IFS2	37.8	2957	1528	59	195117	186532	1	2741	0.0e+00	1902.5
ctg438	Q0IFS2	43.3	2078	1040	28	52160	46053	813	2793	0.0e+00	1625.1
ctg438	Q0IFS2	35.8	862	483	16	54715	52163	1	803	1.1e-150	548.1
ctg439	A0A437ASL7	42.3	444	244	5	174897	173590	448	887	2.4e-94	361.7
ctg439	A0A437ASL7	38.6	290	162	7	173704	172874	849	1135	7.9e-42	187.2
ctg440	K7IQZ8	37.6	479	27	2	77755	79191	1	207	3.2e-63	257.7
ctg441	J9MAC6	27.9	839	475	25	282867	280492	201	956	1.0e-64	263.1
ctg443	A0A1I7VP95	34.2	778	441	23	190262	188016	204	939	2.7e-102	387.5
ctg443	A0A1I7VP95	38.4	190	114	2	190828	190265	1	189	5.5e-23	124.0
ctg442	A0A232F357	35.1	515	198	10	164508	162967	35	414	1.4e-58	242.3
ctg444	A0A2A4K5Y0	26.3	739	306	20	104845	106893	571	1126	8.7e-38	173.3
ctg445	A0A2J7RRW6	35.1	539	237	10	99851	101452	428	858	3.5e-94	360.5
ctg445	A0A2J7RRW6	50.3	163	52	3	99010	99495	222	356	8.8e-29	143.3
ctg446	A0A067RRI8	37.3	943	348	26	192735	195515	135	850	1.4e-127	471.5
ctg446	A0A067RRI8	51.5	518	119	12	192403	193932	46	439	2.1e-107	404.4
ctg448	J9JPU1	49.4	700	138	11	259624	261708	313	801	4.4e-148	540.4
ctg448	J9JPU1	37.2	1033	321	30	258531	261548	42	773	7.5e-132	486.5
ctg448	J9JPU1	45.0	229	80	6	258359	259045	8	190	1.0e-32	157.1
ctg449	A0A2P8YGQ5	47.8	647	267	6	331986	333917	54	632	4.0e-164	593.6
ctg450	X1WJM7	56.3	215	66	1	105946	105302	383	569	5.6e-57	236.9
ctg450	X1WJM7	74.0	100	25	1	103187	102888	569	667	1.1e-31	152.9
ctg451	J9JZG6	44.7	347	185	3	135960	136997	707	1047	4.4e-78	307.0
ctg451	J9JZG6	29.9	495	288	12	134396	135775	228	698	3.4e-46	201.1
ctg453	A0A2P8YT83	49.7	979	474	9	5516	2631	68	1045	7.3e-278	970.7
ctg454	B4J1C1	96.8	372	12	0	58876	57761	1	372	3.2e-198	706.4
ctg455	A0A261D9Z1	29.5	471	292	7	60542	61924	159	599	1.3e-56	235.7
ctg455	A0A261D9Z1	28.1	612	340	18	17956	19740	19	547	7.1e-55	229.9
ctg456	K7J7H5	40.3	504	250	6	131582	133018	395	872	2.7e-91	350.9
ctg456	K7J7H5	41.6	257	148	1	130209	130979	1	255	4.2e-52	220.7
ctg447	A0A2J7QTT0	49.1	316	85	3	17893	18840	186	425	3.5e-64	260.8
ctg457	X1WNM7	31.2	1172	693	35	35364	31969	118	1216	2.2e-141	518.1
ctg459	H9JGB3	52.9	531	75	7	157410	158972	188	553	4.9e-130	479.6
ctg459	H9JGB3	90.8	131	12	0	151524	151916	1	131	6.1e-64	260.0
ctg460	A0A1S3DHQ9	50.2	251	123	2	415664	416413	1	250	1.5e-62	256.5
ctg461	J9KS21	35.1	766	474	11	80084	77838	466	1225	6.4e-122	452.6
ctg461	J9KS21	26.5	543	336	16	195319	196821	3	524	2.9e-29	144.8
ctg461	J9KS21	26.9	543	334	12	196587	198050	446	980	1.7e-26	135.6
ctg464	J9JXZ3	64.6	144	25	1	121618	121187	89	206	2.4e-41	184.9
ctg464	J9JXZ3	72.5	69	19	0	128084	127878	20	88	3.0e-20	114.8
ctg465	T1HJ81	64.2	1214	392	10	39698	36132	10	1205	2.8e-287	1001.9
ctg462	A0A087SVE4	35.0	1342	729	32	75362	79162	3	1276	5.1e-182	652.5
ctg467	A0A2P8YE84	51.2	494	111	12	21848	23308	190	560	3.0e-103	390.6
ctg467	A0A2P8YE84	36.6	391	163	10	21670	22632	30	405	5.7e-38	173.7
ctg466	X1WWK2	38.1	1027	582	22	245036	242067	421	1430	1.0e-180	648.3
ctg468	A0A2A3ES56	31.7	2342	729	61	293442	300449	212	1689	1.3e-219	778.5
ctg468	A0A2A3ES56	26.5	3225	928	75	294209	303829	397	2197	1.4e-178	642.1
ctg468	A0A2A3ES56	39.6	603	180	10	305770	307578	2246	2664	4.6e-92	354.8
ctg468	A0A2A3ES56	51.7	261	57	4	292633	293415	34	225	3.9e-59	245.4
ctg470	T1HV21	40.5	538	236	14	7343	5751	1	461	1.8e-84	328.2
ctg471	A0A482XVA0	42.9	417	122	9	45749	44502	123	424	8.7e-60	246.1
ctg471	A0A482XVA0	38.4	367	114	11	46311	45220	1	258	1.5e-38	175.6
ctg471	A0A482XVA0	37.5	285	107	6	44914	44060	309	522	2.2e-26	135.2
ctg469	J9LYS0	38.2	233	141	2	187942	188640	1004	1233	6.7e-36	166.8
ctg472	A0A0R3Q573	49.6	554	273	4	162716	161067	1	552	2.1e-154	560.5
ctg473	J9JQF6	64.1	574	205	1	211842	213560	3	576	8.5e-220	779.2
ctg474	A0A1S4E8K4	73.1	383	76	11	32634	33758	3	366	3.4e-113	424.9
ctg477	J9K2B9	53.1	548	222	8	33182	34783	24	550	1.1e-147	538.1
ctg476	J9JV25	35.0	234	128	3	162203	161505	84	294	3.5e-29	144.4
ctg478	A0A2A3ELG4	65.1	109	33	1	50048	49722	74	177	9.3e-30	146.4
ctg475	A0A1U8L3M3	33.0	803	481	21	350831	353113	1752	2539	1.5e-107	406.0
ctg475	A0A1U8L3M3	28.0	1081	613	32	156072	153121	1351	2363	7.3e-94	360.5
ctg480	A0A482X679	49.6	248	90	4	69760	70494	363	578	6.7e-65	263.1
ctg481	D6WQY1	35.0	622	130	10	137821	135959	5	353	5.2e-76	300.1
ctg479	A0A067QTF9	28.8	860	344	24	21876	24431	21	620	1.0e-60	249.2
ctg479	A0A067QTF9	27.4	658	254	20	22864	24816	258	698	8.5e-36	166.4
ctg482	A0A087T926	44.1	372	206	2	126406	125297	288	659	1.5e-83	325.1
ctg483	A0A026WX53	63.0	413	35	5	333581	334819	2329	2623	7.9e-132	486.9
ctg483	A0A026WX53	31.3	521	146	13	330298	331857	2012	2321	1.6e-36	170.2
ctg483	A0A026WX53	95.9	74	3	0	329031	329252	1952	2025	1.5e-34	163.7
ctg483	A0A026WX53	85.1	74	11	0	334912	335133	2624	2697	8.4e-25	131.3
ctg483	A0A026WX53	76.8	82	19	0	341050	341295	2896	2977	2.5e-24	129.8
ctg484	A0A1S3DBS8	59.5	321	123	4	165467	166423	13	328	2.2e-102	388.7
ctg487	A0A226EUF5	37.3	1694	955	37	56901	61730	111	1781	2.0e-282	986.1
ctg485	A0A1S3DFC7	43.6	353	185	3	438237	437209	4	352	2.4e-79	312.4
ctg490	T1HAU9	35.6	323	193	5	67911	68867	7	318	3.5e-45	197.6
ctg490	T1HAU9	36.8	326	183	7	75596	74652	7	320	2.5e-43	191.4
ctg486	J9JZE9	52.6	173	54	3	124841	124338	155	304	3.9e-41	184.1
ctg489	A0A2P8Z8X6	51.4	173	73	3	25631	25146	45	217	9.2e-38	172.9
ctg491	J9JYJ6	34.9	621	386	8	75555	77384	1688	2301	5.0e-89	343.2
ctg492	D2A0S7	32.1	549	268	16	206556	204967	1447	1909	3.3e-59	244.6
ctg495	T1HJK8	64.2	695	224	9	79107	77065	2	685	1.8e-248	872.8
ctg493	A0A3Q0J0B4	58.7	526	196	6	127694	126126	23	530	2.6e-159	577.0
ctg496	A0A1I7VVH9	30.9	1817	1117	48	188279	183150	5	1789	2.0e-218	773.1
ctg497	A0A0B0H7C2	31.8	1263	784	23	84888	81190	21	1236	6.5e-164	592.4
ctg498	A0A2P8XML8	58.9	263	108	0	175208	175996	128	390	1.2e-79	312.0
ctg499	A0A195DXK7	28.3	975	284	15	62722	59819	668	1234	1.0e-67	273.1
ctg500	A0A0B0H7C2	30.3	624	342	18	128090	126387	516	1102	3.0e-49	211.1
ctg494	T1I600	46.9	604	289	5	30662	32452	1	579	1.7e-142	520.8
ctg502	A0A067RK82	70.6	401	109	4	42536	41352	526	923	2.4e-156	567.8
ctg503	A0A2P8YN62	57.0	1008	189	9	72374	69354	398	1162	1.8e-300	1046.2
ctg503	A0A2P8YN62	61.9	315	70	6	75402	74458	11	275	2.9e-93	357.8
ctg503	A0A2P8YN62	37.9	369	129	11	75125	74028	76	347	1.5e-36	169.5
ctg501	J9L878	25.6	753	510	13	301765	304005	527	1235	7.1e-64	260.4
ctg504	K7J8D6	28.2	856	499	23	702715	700232	153	920	6.9e-78	308.1
ctg504	K7J8D6	36.7	210	131	1	700290	699667	902	1111	3.6e-26	136.3
ctg506	A0A1I7V7H0	35.4	766	432	23	57748	59976	196	921	7.9e-108	405.6
ctg506	A0A1I7V7H0	38.9	190	115	1	57176	57742	4	193	1.5e-26	135.6
ctg507	A0A1S3DTG6	28.2	1258	694	25	68589	64873	125	1192	4.4e-137	503.8
ctg505	A0A0J7N8Y6	53.3	599	276	4	24283	26073	162	758	5.5e-185	661.8
ctg505	A0A0J7N8Y6	42.9	156	86	2	26337	26801	789	942	2.1e-27	138.3
ctg508	A0A482WHZ4	36.9	1008	298	29	90363	87364	98	775	1.7e-129	478.8
ctg508	A0A482WHZ4	62.5	128	20	1	87284	86901	777	876	3.9e-36	168.7
ctg510	J9LYS0	41.1	959	419	8	131983	129128	412	1231	8.1e-200	711.4
ctg509	A0A087SVE4	30.3	1277	783	31	76438	72788	43	1272	6.0e-143	522.3
ctg511	A0A2A4IUM2	41.9	867	495	4	134942	132366	6	871	9.1e-213	754.2
ctg513	A0A0B0H7C2	35.3	914	565	11	143397	140698	189	1090	3.1e-141	516.5
ctg513	A0A0B0H7C2	33.2	196	115	3	143936	143352	23	203	7.7e-23	123.2
ctg514	J9JUM4	32.9	1316	436	31	302951	306871	122	999	1.9e-132	488.4
ctg516	A0A1S3DJM9	36.7	859	495	20	70655	68160	242	1078	3.1e-113	423.7
ctg516	A0A1S3DJM9	32.7	373	173	11	66414	65311	1096	1395	8.2e-34	159.8
ctg515	E2ABX0	30.4	368	244	7	123366	122293	22	387	2.0e-47	204.9
ctg518	A0A067RV17	40.7	535	159	14	40666	39299	195	650	2.3e-72	287.7
ctg519	A0A067R5J2	56.2	833	323	12	109794	107380	5	823	2.5e-245	862.8
ctg512	J9K170	27.8	371	248	6	126806	125706	155	509	1.0e-34	162.5
ctg517	A0A2P8YX66	38.1	496	189	9	21925	23376	1192	1581	3.4e-81	317.0
ctg517	A0A2P8YX66	72.4	76	21	0	10984	11211	327	402	7.7e-25	129.8
ctg520	A0A139WIB9	46.4	1460	696	17	149895	154190	1700	3101	0.0e+00	1281.2
ctg521	A0A2J7QKA7	53.3	306	89	2	80804	79887	756	1007	6.2e-81	316.2
ctg521	A0A2J7QKA7	48.0	294	68	3	91159	90278	258	466	6.4e-62	253.1
ctg521	A0A2J7QKA7	60.4	164	42	1	91722	91231	118	258	6.4e-46	199.9
ctg522	A0A482X3J7	56.0	193	19	1	151166	151744	135	261	8.9e-48	206.1
ctg523	G1MY20	48.6	331	97	4	65226	64234	485	742	3.4e-77	304.7
ctg523	G1MY20	38.0	263	104	6	48917	48135	459	664	3.8e-36	168.3
ctg524	A0A226D8L9	34.2	1544	900	30	234172	229664	312	1780	8.5e-217	768.5
ctg525	A0A482XJJ2	47.0	823	188	15	31045	28580	591	1166	5.2e-170	612.1
ctg525	A0A482XJJ2	40.0	657	214	16	36365	34407	2	482	1.4e-95	364.8
ctg525	A0A482XJJ2	49.1	424	99	11	28968	27712	1067	1378	1.4e-82	321.6
ctg525	A0A482XJJ2	80.0	90	18	0	26269	26000	1380	1469	1.5e-31	152.1
ctg525	A0A482XJJ2	88.6	70	8	0	33424	33215	523	592	2.5e-23	124.8
ctg526	J9JPN0	42.4	620	198	16	227653	225827	1039	1510	2.4e-108	408.7
ctg526	J9JPN0	26.0	791	361	20	223515	221152	1507	2076	1.3e-61	253.4
ctg528	A0A482WPK5	92.9	85	6	0	48110	47856	168	252	1.1e-34	162.5
ctg527	A0A3Q0IW22	67.7	198	33	5	58408	57815	1	167	2.7e-60	247.7
ctg529	A0A482WJZ9	61.0	877	315	12	115627	113042	494	1358	3.5e-185	662.5
ctg530	J9JIQ2	45.2	303	74	3	44738	45646	1	211	1.2e-65	265.4
ctg532	K7J7J6	28.2	1556	956	34	172076	176602	184	1625	2.9e-147	537.0
ctg531	X1WIK5	58.6	345	120	7	136437	135448	2	338	5.1e-96	366.3
ctg533	A0A2P8XH20	48.2	417	212	3	190026	188779	651	1064	1.2e-119	446.0
ctg534	A0A482XR79	50.5	220	57	3	341	997	63	231	3.9e-48	207.2
ctg535	J9K806	38.3	810	308	18	25457	27865	1500	2124	7.3e-114	426.8
ctg535	J9K806	30.9	1210	470	33	23668	27279	1128	1977	1.7e-110	415.6
ctg535	J9K806	91.4	81	7	0	7693	7935	355	435	8.8e-35	164.1
ctg535	J9K806	75.0	72	18	0	10750	10965	486	557	2.9e-22	122.5
ctg538	T1IF13	50.1	403	172	8	206999	205827	1	386	4.6e-86	333.6
ctg536	A0A1S3DMV2	50.0	424	202	4	205493	206737	7	429	1.1e-110	415.2
ctg536	A0A1S3DMV2	45.1	206	112	1	206793	207407	447	652	7.1e-44	193.4
ctg539	A0A1W4XFU6	35.7	241	145	4	73741	74463	116	346	1.5e-31	152.1
ctg541	B0WQS5	43.5	1212	636	19	185221	181676	747	1939	9.8e-278	971.5
ctg541	B0WQS5	45.5	301	148	2	186308	185454	368	668	2.9e-64	262.3
ctg542	A0A482WI12	53.3	349	140	7	34362	35378	272	607	9.0e-82	318.9
ctg537	A0A0J7K7B2	43.9	996	535	14	330130	327167	7	986	1.8e-226	801.2
ctg543	E0V8W4	28.4	3573	1155	88	225193	214583	45	2250	3.1e-287	1002.7
ctg544	A0A182LML7	90.6	85	8	0	140483	140737	27	111	3.5e-33	157.5
ctg544	A0A182LML7	87.1	70	9	0	153972	154181	307	376	1.7e-27	138.7
ctg545	K7J7H5	35.1	881	452	15	46434	43864	87	871	1.5e-129	478.0
ctg540	A0A498M2F0	34.9	682	407	18	123829	121862	70	740	3.4e-92	353.6
ctg546	X1WNM7	31.9	1180	708	29	151687	148229	277	1388	1.4e-156	567.4
ctg546	X1WNM7	37.4	294	178	3	148226	147357	1390	1681	1.9e-44	194.9
ctg548	T1I6V4	43.3	203	61	3	70121	70729	194	342	1.7e-32	155.2
ctg548	T1I6V4	63.6	88	32	0	76832	77095	344	431	4.2e-23	124.0
ctg549	A0A482WSN1	33.7	516	180	11	44843	46375	333	691	1.3e-57	238.8
ctg550	A0A3Q0IQ67	51.8	550	233	7	143231	144877	1686	2204	4.6e-144	525.8
ctg550	A0A3Q0IQ67	59.8	174	66	2	129223	129738	1	172	2.1e-48	208.0
ctg550	A0A3Q0IQ67	49.1	175	88	1	139093	139617	1099	1272	1.2e-35	165.6
